ISO3,year,nGDP,rGDP,deflator,source
BEN,1976,171510.4,1407583,.1218474,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1977,193076.7,1477732,.1306574,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1978,215241.9,1496279,.1438515,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1979,247126,1594072,.1550281,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1980,313634.4,1702178,.1842547,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1981,381585.6,1871617,.2038802,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1982,450073.3,1913449,.2352158,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1983,450937.6,1830256,.2463796,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1984,496202.2,1975392,.2511918,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1985,507477.8,2124145,.2389092,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1986,499653.6,2170263,.2302272,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1987,507235.9,2137710,.2372801,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1988,521149.5,2210504,.2357605,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1989,517656,2147412,.2410604,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1990,542609.8,2340167,.231868,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1991,569818.4,2439058,.2336223,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1992,604419.6,2511198,.2406897,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1993,654908.5,2657756,.2464141,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1994,902190.4,2711453,.3327332,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1995,1170413,2875366,.4070483,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1996,1411348,2999705,.4704957,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1997,1672671,3171729,.5273687,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1998,1978532,3297361,.600035,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,1999,2263338,3473488,.6516039,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2000,2499926,3676955,.6798902,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2001,2685133,3873052,.6932859,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2002,2909672,4052879,.717927,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2003,3102021,4192443,.7399077,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2004,3264365,4378155,.745603,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2005,3462851,4453160,.7776166,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2006,3674800,4628781,.7939023,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2007,3909982,4905876,.7969998,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2008,4365330,5146096,.84828,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2009,4580012,5265449,.8698236,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2010,4718034,5376764,.8774857,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2011,5039213,5536118,.910243,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2012,5688292,5802473,.9803219,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2013,6182559,6219754,.9940199,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2014,6559333,6615186,.9915568,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2015,6732814,6732814,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2016,7005230,6957668,1.006836,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2017,7375302,7352277,1.003132,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2018,7922004,7844677,1.009857,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2019,8432248,8383268,1.005843,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2020,9008810,8705922,1.034791,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2021,9809694,9328871,1.051541,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2022,1.09e+07,9912200,1.095065,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2023,1.19e+07,1.05e+07,1.132139,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BEN,2024,1.30e+07,1.13e+07,1.144991,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BEN,2025,1.41e+07,1.21e+07,1.168269,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEN,2026,1.53e+07,1.28e+07,1.191958,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEN,2027,1.65e+07,1.36e+07,1.216007,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEN,2028,1.79e+07,1.44e+07,1.240496,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BEN,2029,1.93e+07,1.53e+07,1.26547,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
BFA,1954,51208.07,549248,.0932331,Derived using data on nominal GDP from Mitchell and the spliced real GDP with data from Maddison
BFA,1955,54903.5,570671.9,.0962085,Derived using data on nominal GDP from Mitchell and the spliced real GDP with data from Maddison
BFA,1956,61414.49,594490.4,.1033061,Derived using data on nominal GDP from Mitchell and the spliced real GDP with data from Maddison
BFA,1957,64582,617372.3,.1046079,Derived using data on nominal GDP from Mitchell and the spliced real GDP with data from Maddison
BFA,1958,69861.19,642028.9,.1088132,Derived using data on nominal GDP from Mitchell and the spliced real GDP with data from Maddison
BFA,1959,74964.4,667113.4,.1123713,Derived using data on nominal GDP from IMF_GDD and the spliced real GDP with data from Maddison
BFA,1960,89308.14,689815.6,.1294667,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1961,94725.45,717711.3,.1319827,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1962,100607.1,761698.3,.1320826,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1963,103857.5,752039.9,.138101,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1964,107107.9,769207.6,.1392444,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1965,108500.9,798164.8,.1359379,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1966,110513,802455.8,.1377185,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1967,108191.3,873259,.1238937,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1968,125217.1,900074.8,.1391186,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1969,126455.4,918311.1,.1377043,Derived using data on nominal GDP from BCEAO and the spliced real GDP with data from WDI
BFA,1970,139921.3,919385.7,.1521899,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1971,142290.6,932379.8,.1526101,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1972,166296.3,953931.7,.1743273,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1973,170191.6,958217.9,.1776126,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1974,202440.5,1037620,.1951008,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1975,214416.9,1068732,.2006274,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1976,229232.9,1159947,.1976236,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1977,284774.2,1164243,.2446004,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1978,337085.6,1217889,.2767785,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1979,426400.2,1262520,.3377374,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1980,459373.3,1272581,.3609777,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1981,547508,1326733,.4126738,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1982,607285.1,1453598,.4177806,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1983,643439.8,1458627,.441127,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1984,659570.8,1432683,.4603747,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1985,792557.3,1554709,.5097784,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1986,801306.7,1678392,.4774252,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1987,809260.7,1674426,.4833065,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1988,885391.6,1771468,.4998066,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1989,948114.4,1809560,.5239476,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1990,959477.3,1798649,.5334432,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1991,1004929,1961787,.5122517,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1992,1009587,1966352,.5134317,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1993,1029472,2034415,.5060287,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1994,1195711,2061168,.5801132,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1995,1349563,2178992,.6193522,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1996,1503438,2419002,.6215118,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1997,1623283,2571806,.6311838,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1998,1880221,2759747,.6813019,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,1999,2086188,2963837,.7038809,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2000,2108160,3019808,.6981106,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2001,2336621,3219520,.7257667,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2002,2512872,3359665,.7479534,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2003,2749159,3621802,.7590584,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2004,2874883,3784003,.7597465,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2005,3240716,4111768,.7881563,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2006,3420540,4368884,.7829322,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
BFA,2007,3649928,4548505,.8024457,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
