ISO3,year,gen_govdebt_GDP,source,nGDP,gen_govdebt
DEU,1983,37.81242,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1013106,383079.7
DEU,1984,38.50204,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1062426,409055.7
DEU,1985,39.07088,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1110258,433787.5
DEU,1986,38.92933,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1169718,455363.2
DEU,1987,39.94607,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1201297,479871
DEU,1988,40.36126,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1266892,511333.7
DEU,1989,39.03507,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1354153,528594.7
DEU,1990,40.57177,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1473727,597917.2
DEU,1991,38.68543,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1596797,617727.8
DEU,1992,41.10798,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1708394,702286.3
DEU,1993,44.84765,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1755581,787336.9
DEU,1994,47.20044,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1837387,867254.8
DEU,1995,54.89332,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1900573,1043288
DEU,1996,57.72122,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1929747,1113874
DEU,1997,58.82578,Derived using data on general government debt to GDP from AMECO and the spliced GDP,1969865,1158788
DEU,1998,59.43829,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2020681,1201058
DEU,1999,60.34921,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2072838,1250941
DEU,2000,59.23878,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2129885,1261718
DEU,2001,58.06156,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2198333,1276387
DEU,2002,59.82311,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2227046,1332288
DEU,2003,63.34433,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2244321,1421650
DEU,2004,64.96489,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2285962,1485073
DEU,2005,67.12017,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2322486,1558857
DEU,2006,66.39671,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2427038,1611474
DEU,2007,63.68704,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2545626,1621234
DEU,2008,65.17032,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2586374,1685548
DEU,2009,72.36238,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2492920,1803936
DEU,2010,81.03369,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2610613,2115476
DEU,2011,78.48367,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2744048,2153630
DEU,2012,79.83491,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2801630,2236679
DEU,2013,77.4567,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2872032,2224581
DEU,2014,74.53784,Derived using data on general government debt to GDP from AMECO and the spliced GDP,2989836,2228559
DEU,2015,71.18407,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3082897,2194532
DEU,2016,68.30146,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3190886,2179422
DEU,2017,63.9878,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3335272,2134167
DEU,2018,60.75753,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3435904,2087571
DEU,2019,58.6842,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3540996,2078005
DEU,2020,68.04193,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3442644,2342442
DEU,2021,67.93829,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3667306,2491505
DEU,2022,64.39696,Derived using data on general government debt to GDP from AMECO and the spliced GDP,3947261,2541916
DEU,2023,62.34597,Derived using data on general government debt to GDP from AMECO and the spliced GDP,4187124,2610503
DEU,2024,62.22681,Derived using data on general government debt to GDP from AMECO and the spliced GDP,4323849,2690593
DEU,2025,63.49675,Derived using data on general government debt to GDP from AMECO and the spliced GDP,4441557,2820245
DEU,2026,65.18303,Derived using data on general government debt to GDP from AMECO and the spliced GDP,4572181,2980286
DEU,2027,66.96925,Derived using data on general government debt to GDP from AMECO and the spliced GDP,4727130,3165723
DEU,2028,65.87093,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,4863135,3203393
DEU,2029,64.60055,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,4998444,3229022
DJI,1993,45.05816,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,85690.6,38610.61
DJI,1994,49.41575,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,90793.6,44866.34
DJI,1995,50.94269,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,90572.2,46139.91
DJI,1996,53.13423,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,88233.3,46882.08
DJI,1997,55.96722,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,87288.6,48853.01
DJI,1998,55.24907,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,88460.9,48873.83
DJI,1999,58.4647,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,93316.46,54557.19
DJI,2000,58.12939,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,97101.36,56444.43
DJI,2001,58.0613,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,101223,58771.41
DJI,2002,63.68412,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,104859.4,66778.8
DJI,2003,66.27229,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,110761.3,73404.02
DJI,2004,65.29836,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,117991.2,77046.34
DJI,2005,60.31359,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,125939,75958.34
DJI,2006,58.34692,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,136604,79704.23
DJI,2007,56.64034,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,150693,85353.03
DJI,2008,59.26248,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,173492,102815.7
DJI,2009,29.532,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,194410.9,57413.42
DJI,2010,27.884,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,221023,61630.06
DJI,2011,25.682,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,258369.8,66354.53
DJI,2012,25.05,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,303048.1,75913.54
DJI,2013,24.573,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,363051.5,89212.65
DJI,2014,26.856,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,393865,105776.4
DJI,2015,40.26,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,430865,173466.2
DJI,2016,45.923,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,462955,212602.8
DJI,2017,47.99,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,490969,235616
DJI,2018,47.462,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,517784,245750.7
DJI,2019,41.125,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,548954,225757.3
DJI,2020,41.516,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,565343,234707.8
DJI,2021,40.361,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,601700,242852.1
DJI,2022,36.622,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,653100,239178.3
DJI,2023,34.6097,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,710800,246005.8
DJI,2024,32.66772,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,778658.6,254370
DJI,2025,30.71874,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,838153.4,257470.1
DJI,2026,27.58677,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,905786.9,249877.3
DJI,2027,24.63779,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,974988.6,240215.6
DJI,2028,21.39282,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1050385,224706.9
DJI,2029,18.65584,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1120330,209006.9
DMA,1975,19.49324,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,91.64795,17.86515
DMA,1976,19.15847,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,107.6979,20.63326
DMA,1977,23.90265,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,123.86,29.60582
DMA,1978,15.34208,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,154.25,23.66516
DMA,1979,16.98724,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,148.55,25.23454
DMA,1980,17.36027,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,196.57,34.12508
