ISO3,year,gen_govdef_GDP,source,nGDP,gen_govdef
KWT,2026,24.857,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,49881.63,12399.08
KWT,2027,24.304,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,51416.8,12496.34
KWT,2028,23.565,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,53221.04,12541.54
KWT,2029,22.886,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,55213.13,12636.08
LAO,2000,-3.576,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.42e+07,-509412
LAO,2001,-3.683,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.64e+07,-602658.1
LAO,2002,-2.85,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.92e+07,-546518.8
LAO,2003,-3.885,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.31e+07,-896880.6
LAO,2004,-1.811,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.73e+07,-493982.8
LAO,2005,-2.542,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.14e+07,-798031.8
LAO,2006,-1.482,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.66e+07,-542954.4
LAO,2007,-1.123,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,4.39e+07,-492845.7
LAO,2008,-1.858,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,5.01e+07,-931226.4
LAO,2009,-3.096,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,5.16e+07,-1596956
LAO,2010,-1.469,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,6.04e+07,-887277.6
LAO,2011,-1.429,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,7.15e+07,-1022364
LAO,2012,-2.344,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,8.16e+07,-1912935
LAO,2013,-4.031,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,9.39e+07,-3783802
LAO,2014,-3.132,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.07e+08,-3344891
LAO,2015,-5.57,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.17e+08,-6530914
LAO,2016,-5.06,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.29e+08,-6541524
LAO,2017,-5.509,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.41e+08,-7751039
LAO,2018,-4.465,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.52e+08,-6805294
LAO,2019,-3.203,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.63e+08,-5209918
LAO,2020,-5.367,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.73e+08,-9280584
LAO,2021,-.669,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.85e+08,-1237527
LAO,2022,.059,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.16e+08,127209.5
LAO,2023,.688,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,2.65e+08,1826471
LAO,2024,-.499,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,3.25e+08,-1623185
LAO,2025,-.106,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,3.82e+08,-404885.4
LAO,2026,-.314,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,4.79e+08,-1502746
LAO,2027,-.561,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,5.95e+08,-3335920
LAO,2028,-.689,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,7.21e+08,-4967741
LAO,2029,-.774,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,8.64e+08,-6684306
LBN,1990,-30.163,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2050649,-618537.3
LBN,1991,-19.499,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,4043096,-788363.3
LBN,1992,-23.975,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,9821444,-2354691
LBN,1993,-7.186,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.38e+07,-989690.4
LBN,1994,-29.112,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.57e+07,-4579740
LBN,1995,-13.641,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1.87e+07,-2544853
LBN,1996,-25.689,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.14e+07,-5503248
LBN,1997,-24.55,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.40e+07,-5893940
LBN,1998,-17.27,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.56e+07,-4427665
LBN,1999,-16.718,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.56e+07,-4287648
LBN,2000,-23.945,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.51e+07,-6020467
LBN,2001,-21.025,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.57e+07,-5408869
LBN,2002,-16.188,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.82e+07,-4566454
LBN,2003,-13.967,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2.99e+07,-4169272
LBN,2004,-9.832,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.19e+07,-3136255
LBN,2005,-8.573,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.24e+07,-2778272
LBN,2006,-10.572,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.32e+07,-3509823
LBN,2007,-10.928,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3.74e+07,-4090049
LBN,2008,-9.856,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,4.39e+07,-4326466
LBN,2009,-8.098,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,5.34e+07,-4321487
LBN,2010,-7.466,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,5.80e+07,-4326860
LBN,2011,-5.945,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,6.02e+07,-3578304
LBN,2012,-8.434,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,6.64e+07,-5596408
LBN,2013,-8.976683,Derived using data on general government deficit to GDP from AMF and the spliced GDP,7.07e+07,-6343979
LBN,2014,-6.281186,Derived using data on general government deficit to GDP from AMF and the spliced GDP,7.25e+07,-4554082
LBN,2015,-7.781403,Derived using data on general government deficit to GDP from AMF and the spliced GDP,7.53e+07,-5856944
LBN,2016,-9.621037,Derived using data on general government deficit to GDP from AMF and the spliced GDP,7.71e+07,-7418721
LBN,2017,-7.043468,Derived using data on general government deficit to GDP from AMF and the spliced GDP,7.99e+07,-5630786
LBN,2018,-11.29932,Derived using data on general government deficit to GDP from AMF and the spliced GDP,8.28e+07,-9351384
LBN,2019,-10.89637,Derived using data on general government deficit to GDP from AMF and the spliced GDP,8.03e+07,-8746886
LBN,2020,-5.621537,Derived using data on general government deficit to GDP from AMF and the spliced GDP,9.69e+07,-5447580
LBN,2021,-2.485168,Derived using data on general government deficit to GDP from AMF and the spliced GDP,2.46e+08,-6102880
LBN,2022,-6.554851,Derived using data on general government deficit to GDP from IMF_FPP and the spliced GDP,6.55e+08,-4.29e+07
LBN,2023,-.3927519,Derived using data on general government deficit to GDP from IMF_FPP and the spliced GDP,2.09e+09,-8211378
LBR,2000,-.081,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,644.9443,-.5224048
LBR,2001,-.939,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,637.8087,-5.989023
LBR,2002,-1.574,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,686.6829,-10.80839
LBR,2003,.356,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,529.0635,1.883466
LBR,2004,-.556,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,643.9179,-3.580184
LBR,2005,-.506,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,706.2325,-3.573537
LBR,2006,4.231,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,826.6478,34.97547
LBR,2007,2.277,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,975.3145,22.20791
LBR,2008,-2.702,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1147.11,-30.99491
LBR,2009,-1.4,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1219.941,-17.07918
LBR,2010,1.163,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1383.435,16.08935
LBR,2011,-4.392,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1669.521,-73.32534
LBR,2012,-2.858,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,1908.199,-54.53634
LBR,2013,1.29,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2159.828,27.86179
LBR,2014,-4.92,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,2321.892,-114.2371
LBR,2015,-3.737,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3060.137,-114.3573
LBR,2016,-3.828,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3204.56,-122.6706
LBR,2017,-7.136,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3204.392,-228.6654
LBR,2018,-4.703,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3241.295,-152.4381
LBR,2019,-4.925,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3162.247,-155.7406
LBR,2020,-4.021,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,3460.963,-139.1653
LBR,2021,-2.504,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,4124.793,-103.2848
LBR,2022,-5.332,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,4561.737,-243.2318
LBR,2023,-7.071,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,5039.237,-356.3244
LBR,2024,-2.431,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,5793.242,-140.8337
LBR,2025,-3.503,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,6152.58,-215.5249
LBR,2026,-2.353,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,6518.007,-153.3687
LBR,2027,-1.867,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,6945.557,-129.6736
LBR,2028,-2.229,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,7479.081,-166.7087
LBR,2029,-1.233,Derived using data on general government deficit to GDP from IMF_WEO_forecast and the spliced GDP,7932.211,-97.80416
LBY,1990,3.355,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,8803.511,295.3578
LBY,1991,8.413,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,9659.662,812.6674
LBY,1992,.106,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,10261.98,10.8777
LBY,1993,-5.774,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,10037.19,-579.5471
LBY,1994,-2.667,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,10720.17,-285.907
LBY,1995,3.797,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,11830.34,449.1981
LBY,1996,11.319,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,13664.92,1546.733
LBY,1997,-2.105,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,15297.98,-322.0225
LBY,1998,-2.363,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,13978.97,-330.3229
LBY,1999,5.692,Derived using data on general government deficit to GDP from IMF_WEO and the spliced GDP,15602.49,888.0936
