ISO3,year,inv,source,USDfx,inv_USD
AND,1982,70.92553,Derived using data on investment from UN and the spliced USD exchange rate,.6602669,107.4195
AND,1983,77.7029,Derived using data on investment from UN and the spliced USD exchange rate,.8620312,90.13932
AND,1984,83.11296,Derived using data on investment from UN and the spliced USD exchange rate,.9661931,86.02106
AND,1985,93.35369,Derived using data on investment from UN and the spliced USD exchange rate,1.021986,91.34541
AND,1986,111.5434,Derived using data on investment from UN and the spliced USD exchange rate,.8417077,132.5204
AND,1987,132.9493,Derived using data on investment from UN and the spliced USD exchange rate,.7421197,179.1481
AND,1988,162.0004,Derived using data on investment from UN and the spliced USD exchange rate,.7000999,231.396
AND,1989,191.0359,Derived using data on investment from UN and the spliced USD exchange rate,.7114641,268.511
AND,1990,214.0641,Derived using data on investment from UN and the spliced USD exchange rate,.6126352,349.4153
AND,1991,227.5725,Derived using data on investment from UN and the spliced USD exchange rate,.6245212,364.3951
AND,1992,226.7202,Derived using data on investment from UN and the spliced USD exchange rate,.6153107,368.4645
AND,1993,209.1974,Derived using data on investment from UN and the spliced USD exchange rate,.7648505,273.514
AND,1994,224.4413,Derived using data on investment from UN and the spliced USD exchange rate,.8051035,278.7732
AND,1995,251.7027,Derived using data on investment from UN and the spliced USD exchange rate,.749396,335.8741
AND,1996,262.1661,Derived using data on investment from UN and the spliced USD exchange rate,.7612514,344.3883
AND,1997,297.3368,Derived using data on investment from UN and the spliced USD exchange rate,.8799636,337.8967
AND,1998,329.5556,Derived using data on investment from UN and the spliced USD exchange rate,.897884,367.0358
AND,1999,376.1908,Derived using data on investment from UN and the spliced USD exchange rate,.9382831,400.9353
AND,2000,413.7115,Derived using data on investment from UN and the spliced USD exchange rate,1.082705,382.1091
AND,2001,457.8001,Derived using data on investment from UN and the spliced USD exchange rate,1.116533,410.0193
AND,2002,498.2829,Derived using data on investment from UN and the spliced USD exchange rate,1.057559,471.1632
AND,2003,576.0322,Derived using data on investment from UN and the spliced USD exchange rate,.8840479,651.5848
AND,2004,659.899,Derived using data on investment from UN and the spliced USD exchange rate,.8039216,820.8499
AND,2005,747.1241,Derived using data on investment from UN and the spliced USD exchange rate,.8038002,929.4899
AND,2006,842.6367,Derived using data on investment from UN and the spliced USD exchange rate,.7964327,1058.014
AND,2007,879.5847,Derived using data on investment from UN and the spliced USD exchange rate,.7296724,1205.452
AND,2008,794.3549,Derived using data on investment from UN and the spliced USD exchange rate,.6799227,1168.302
AND,2009,617.6212,Derived using data on investment from UN and the spliced USD exchange rate,.7169577,861.4471
AND,2010,582.8878,Derived using data on investment from UN and the spliced USD exchange rate,.754309,772.744
AND,2011,540.049,Derived using data on investment from UN and the spliced USD exchange rate,.7184139,751.724
AND,2012,461.4861,Derived using data on investment from UN and the spliced USD exchange rate,.7783381,592.9121
AND,2013,418.6864,Derived using data on investment from UN and the spliced USD exchange rate,.7529451,556.0649
AND,2014,446.9327,Derived using data on investment from UN and the spliced USD exchange rate,.7527282,593.7504
AND,2015,487.1468,Derived using data on investment from UN and the spliced USD exchange rate,.9012964,540.4956
AND,2016,498.803,Derived using data on investment from UN and the spliced USD exchange rate,.9034215,552.1265
AND,2017,519.6168,Derived using data on investment from UN and the spliced USD exchange rate,.8852055,587.0013
AND,2018,564.2991,Derived using data on investment from UN and the spliced USD exchange rate,.8467727,666.4116
AND,2019,589.2989,Derived using data on investment from UN and the spliced USD exchange rate,.8932763,659.7051
AND,2020,522.0784,Derived using data on investment from UN and the spliced USD exchange rate,.8149295,640.6424
AND,2021,614.8715,Derived using data on investment from UN and the spliced USD exchange rate,.8829243,696.4035
AND,2022,727.2966,Derived using data on investment from UN and the spliced USD exchange rate,.9375586,775.7345
AND,2023,735.2829,Derived using data on investment from UN and the spliced USD exchange rate,.9049774,812.4876
ANT,1970,102.1997,Derived using data on investment from UN and the spliced USD exchange rate,1.88585,54.19292
ANT,1971,111.0698,Derived using data on investment from UN and the spliced USD exchange rate,1.883418,58.97245
ANT,1972,120.6968,Derived using data on investment from UN and the spliced USD exchange rate,1.8,67.05376
ANT,1973,136.5304,Derived using data on investment from UN and the spliced USD exchange rate,1.8,75.8502
ANT,1974,171.3454,Derived using data on investment from UN and the spliced USD exchange rate,1.8,95.19187
ANT,1975,201.4992,Derived using data on investment from UN and the spliced USD exchange rate,1.8,111.944
ANT,1976,232.3265,Derived using data on investment from UN and the spliced USD exchange rate,1.8,129.0703
ANT,1977,253.9176,Derived using data on investment from UN and the spliced USD exchange rate,1.8,141.0653
ANT,1978,301.1396,Derived using data on investment from UN and the spliced USD exchange rate,1.8,167.2998
ANT,1979,411.4453,Derived using data on investment from UN and the spliced USD exchange rate,1.8,228.5807
ANT,1980,365.1927,Derived using data on investment from UN and the spliced USD exchange rate,1.8,202.8848
ANT,1981,418.8152,Derived using data on investment from UN and the spliced USD exchange rate,1.8,232.6751
ANT,1982,394.1641,Derived using data on investment from UN and the spliced USD exchange rate,1.8,218.9801
ANT,1983,360.11,Derived using data on investment from UN and the spliced USD exchange rate,1.8,200.0611
ANT,1984,328.343,Derived using data on investment from UN and the spliced USD exchange rate,1.8,182.4128
ANT,1985,394.1641,Derived using data on investment from UN and the spliced USD exchange rate,1.8,218.9801
ANT,1986,723.3966,Derived using data on investment from UN and the spliced USD exchange rate,1.8,401.887
ANT,1987,621.9966,Derived using data on investment from UN and the spliced USD exchange rate,1.8,345.5537
ANT,1988,840.9343,Derived using data on investment from UN and the spliced USD exchange rate,1.8,467.1857
ANT,1989,1110.191,Derived using data on investment from UN and the spliced USD exchange rate,1.793333,619.0656
ANT,1990,1056.949,Derived using data on investment from UN and the spliced USD exchange rate,1.79,590.4745
ANT,1991,1165.592,Derived using data on investment from UN and the spliced USD exchange rate,1.79,651.1689
ANT,1992,1133.444,Derived using data on investment from UN and the spliced USD exchange rate,1.79,633.209
ANT,1993,1047.038,Derived using data on investment from UN and the spliced USD exchange rate,1.79,584.9375
ANT,1994,1041.955,Derived using data on investment from UN and the spliced USD exchange rate,1.79,582.098
ANT,1995,1113.113,Derived using data on investment from UN and the spliced USD exchange rate,1.79,621.8511
ANT,1996,1425.7,Derived using data on investment from UN and the spliced USD exchange rate,1.79,796.4804
ANT,1997,1235.411,Derived using data on investment from UN and the spliced USD exchange rate,1.79,690.1739
ANT,1998,1407.008,Derived using data on investment from UN and the spliced USD exchange rate,1.79,786.038
ANT,1999,1398.661,Derived using data on investment from UN and the spliced USD exchange rate,1.79,781.375
ANT,2000,1390.936,Derived using data on investment from UN and the spliced USD exchange rate,1.79,777.0593
ANT,2001,1888.049,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1054.776
ANT,2002,1561.652,Derived using data on investment from UN and the spliced USD exchange rate,1.79,872.4316
ANT,2003,1588.862,Derived using data on investment from UN and the spliced USD exchange rate,1.79,887.6325
ANT,2004,1489.532,Derived using data on investment from UN and the spliced USD exchange rate,1.79,832.1406
ANT,2005,1751.123,Derived using data on investment from UN and the spliced USD exchange rate,1.79,978.2812
ANT,2006,1983.969,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1108.363
ANT,2007,2210.882,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1235.13
ANT,2008,2654.729,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1483.089
ANT,2009,2542.028,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1420.127
ANT,2010,2514.455,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1404.724
ANT,2011,2493.966,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1393.277
ANT,2012,2504.459,Derived using data on investment from UN and the spliced USD exchange rate,1.79,1399.139
ARE,1970,1466.434,Derived using data on investment from UN and the spliced USD exchange rate,4.7619,307.9515
ARE,1971,2110.448,Derived using data on investment from UN and the spliced USD exchange rate,4.747963,444.4955
ARE,1972,3026.789,Derived using data on investment from UN and the spliced USD exchange rate,4.385978,690.1058
ARE,1973,4988.661,Derived using data on investment from UN and the spliced USD exchange rate,3.996271,1248.329
ARE,1974,8354.838,Derived using data on investment from UN and the spliced USD exchange rate,3.959045,2110.316
ARE,1975,20881.03,Derived using data on investment from UN and the spliced USD exchange rate,3.961285,5271.277
ARE,1976,29324.18,Derived using data on investment from UN and the spliced USD exchange rate,3.953072,7418.074
ARE,1977,43230.44,Derived using data on investment from UN and the spliced USD exchange rate,3.903247,11075.51
ARE,1978,41001.91,Derived using data on investment from UN and the spliced USD exchange rate,3.871211,10591.49
ARE,1979,47865.86,Derived using data on investment from UN and the spliced USD exchange rate,3.815676,12544.53
ARE,1980,53947.14,Derived using data on investment from UN and the spliced USD exchange rate,3.707365,14551.34
ARE,1981,55065.74,Derived using data on investment from UN and the spliced USD exchange rate,3.671,15000.2
ARE,1982,55692.57,Derived using data on investment from UN and the spliced USD exchange rate,3.671,15170.95
ARE,1983,55761.83,Derived using data on investment from UN and the spliced USD exchange rate,3.671,15189.82
ARE,1984,50913.43,Derived using data on investment from UN and the spliced USD exchange rate,3.671,13869.09
ARE,1985,43173.3,Derived using data on investment from UN and the spliced USD exchange rate,3.671,11760.64
ARE,1986,41336.1,Derived using data on investment from UN and the spliced USD exchange rate,3.671,11260.17
ARE,1987,36286.83,Derived using data on investment from UN and the spliced USD exchange rate,3.671,9884.727
ARE,1988,37696.33,Derived using data on investment from UN and the spliced USD exchange rate,3.671,10268.68
ARE,1989,40736.98,Derived using data on investment from UN and the spliced USD exchange rate,3.671,11096.97
ARE,1990,43848.61,Derived using data on investment from UN and the spliced USD exchange rate,3.671,11944.6
ARE,1991,47098.77,Derived using data on investment from UN and the spliced USD exchange rate,3.671,12829.96
ARE,1992,54371.38,Derived using data on investment from UN and the spliced USD exchange rate,3.671,14811.05
