ISO3,year,gen_govexp_GDP,source,nGDP,gen_govexp
ARG,1957,13.92511,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.30e-08,4.60e-09
ARG,1958,21.83091,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.69e-08,1.02e-08
ARG,1959,22.53457,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.00e-08,2.03e-08
ARG,1960,18.69936,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.18e-07,2.21e-08
ARG,1961,20.26315,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.47e-07,2.99e-08
ARG,1962,18.76684,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.90e-07,3.56e-08
ARG,1963,18.49607,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,2.27e-07,4.19e-08
ARG,1964,19.47861,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.04e-07,5.93e-08
ARG,1965,19.2075,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,4.62e-07,8.87e-08
ARG,1966,20.0453,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,6.08e-07,1.22e-07
ARG,1967,21.43723,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,7.87e-07,1.69e-07
ARG,1968,21.17523,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.84e-07,2.08e-07
ARG,1969,20.28482,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.13e-06,2.30e-07
ARG,1970,19.92687,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.29e-06,2.57e-07
ARG,1971,19.39375,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.84e-06,3.57e-07
ARG,1972,18.45868,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3.04e-06,5.61e-07
ARG,1973,20.82042,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.21e-06,1.08e-06
ARG,1974,23.22566,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,7.14e-06,1.66e-06
ARG,1975,20.68793,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.000021,4.35e-06
ARG,1976,21.53565,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.0001114,.000024
ARG,1977,20.82935,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.000307,.0000639
ARG,1978,24.56763,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.000769,.0001889
ARG,1979,23.9844,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.002093,.000502
ARG,1980,25.09943,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.004161,.0010444
ARG,1981,28.16168,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.0081,.0022811
ARG,1982,26.25466,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.023681,.0062174
ARG,1983,23.45905,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.118666,.0278379
ARG,1984,21.56874,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,.8571269,.1848715
ARG,1985,24.39379,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,5.749075,1.402417
ARG,1986,22.63729,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,10.81986,2.449323
ARG,1987,22.70577,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,25.28542,5.741249
ARG,1988,20.40292,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,120.3589,24.55673
ARG,1989,18.21702,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,3515.6,640.4376
ARG,1990,18.17914,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,74691.68,13578.3
ARG,1991,18.91009,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,196040.8,37071.49
ARG,1992,20.01371,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,245609.2,49155.51
ARG,1993,22.017,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,256302.6,56430.14
ARG,1994,22.938,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,278990,63994.73
ARG,1995,22.862,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,279631.5,63929.34
ARG,1996,22.687,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,294931.1,66911.02
ARG,1997,22.586,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,317373.8,71682.05
ARG,1998,23.13,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,323973,74934.96
ARG,1999,25.471,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,307256.4,78261.29
ARG,2000,25.247,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,307994.2,77759.28
ARG,2001,26.432,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,291189,76967.09
ARG,2002,21.853,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,338745.9,74026.15
ARG,2003,22.026,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,407376.3,89728.71
ARG,2004,23.03,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,485115.2,111722
ARG,2005,24.426,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,582538.2,142290.8
ARG,2006,26.617,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,715904.3,190552.2
ARG,2007,29.551,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,896980.2,265066.6
ARG,2008,30.762,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1149646,353654.1
ARG,2009,34.524,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1247929,430835.1
ARG,2010,33.358,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1661721,554316.9
ARG,2011,34.902,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2179024,760522.9
ARG,2012,36.821,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2637914,971306.2
ARG,2013,37.603,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3348309,1259065
ARG,2014,38.853,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4579087,1779113
ARG,2015,41.366,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5954511,2463143
ARG,2016,41.522,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8228160,3416496
ARG,2017,41.121,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.07e+07,4383592
ARG,2018,38.949,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1.47e+07,5742957
ARG,2019,38.129,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.16e+07,8220020
ARG,2020,42.479,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2.72e+07,1.16e+07
ARG,2021,37.883,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.62e+07,1.75e+07
ARG,2022,37.715,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.27e+07,3.12e+07
ARG,2023,37.8349,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.91e+08,7.24e+07
