ISO3,year,finv,source,nGDP,finv_GDP
SLB,1970,4.2,Derived using data on fixed investment from UN and the spliced GDP,28.6,.1468531
SLB,1971,7.2,Derived using data on fixed investment from UN and the spliced GDP,30.5,.2360656
SLB,1972,7.3,Derived using data on fixed investment from UN and the spliced GDP,31.6,.2310127
SLB,1973,8.285433,Derived using data on fixed investment from UN and the spliced GDP,35.6,.2327369
SLB,1974,10.88315,Derived using data on fixed investment from UN and the spliced GDP,50.9,.2138144
SLB,1975,13.21669,Derived using data on fixed investment from UN and the spliced GDP,49.5,.2670038
SLB,1976,13.35148,Derived using data on fixed investment from UN and the spliced GDP,59,.2262962
SLB,1977,15.47563,Derived using data on fixed investment from UN and the spliced GDP,73.5,.2105528
SLB,1978,18.8871,Derived using data on fixed investment from UN and the spliced GDP,85.8,.2201294
SLB,1979,22.88969,Derived using data on fixed investment from UN and the spliced GDP,112.7,.2031028
SLB,1980,26.17861,Derived using data on fixed investment from UN and the spliced GDP,119.1,.2198036
SLB,1981,29.08483,Derived using data on fixed investment from UN and the spliced GDP,140.6,.2068622
SLB,1982,32.93725,Derived using data on fixed investment from UN and the spliced GDP,158.5,.207806
SLB,1983,30.94183,Derived using data on fixed investment from UN and the spliced GDP,141.4,.2188248
SLB,1984,43,Derived using data on fixed investment from UN and the spliced GDP,221.7,.1939558
SLB,1985,49.9,Derived using data on fixed investment from UN and the spliced GDP,236.9,.2106374
SLB,1986,63.6,Derived using data on fixed investment from UN and the spliced GDP,252.5,.2518812
SLB,1987,59.6,Derived using data on fixed investment from UN and the spliced GDP,292.8,.2035519
SLB,1988,110,Derived using data on fixed investment from UN and the spliced GDP,367,.2997275
SLB,1989,107.9,Derived using data on fixed investment from UN and the spliced GDP,384.4,.2806972
SLB,1990,91.4,Derived using data on fixed investment from UN and the spliced GDP,526.3,.1736652
SLB,1991,135.2,Derived using data on fixed investment from UN and the spliced GDP,598.3,.2259736
SLB,1992,119.1,Derived using data on fixed investment from UN and the spliced GDP,763.1,.1560739
SLB,1993,147.8,Derived using data on fixed investment from UN and the spliced GDP,901.2,.1640036
SLB,1994,212.3,Derived using data on fixed investment from UN and the spliced GDP,1052.5,.2017102
SLB,1995,225.2976,Derived using data on fixed investment from UN and the spliced GDP,1282.583,.1756593
SLB,1996,276.2265,Derived using data on fixed investment from UN and the spliced GDP,1533.51,.180127
SLB,1997,307.034,Derived using data on fixed investment from UN and the spliced GDP,1671.719,.1836636
SLB,1998,350.5857,Derived using data on fixed investment from UN and the spliced GDP,1962.891,.1786068
SLB,1999,387.1699,Derived using data on fixed investment from UN and the spliced GDP,2159.737,.1792671
SLB,2000,373.4094,Derived using data on fixed investment from UN and the spliced GDP,2087.199,.1789045
SLB,2001,392.6838,Derived using data on fixed investment from UN and the spliced GDP,2211.758,.1775438
SLB,2002,455.4138,Derived using data on fixed investment from UN and the spliced GDP,2390.082,.1905432
SLB,2003,283.3,Derived using data on fixed investment from UN and the spliced GDP,3134.982,.0903673
SLB,2004,347.5,Derived using data on fixed investment from UN and the spliced GDP,3502.861,.0992046
SLB,2005,524.7,Derived using data on fixed investment from UN and the spliced GDP,4163.126,.1260351
SLB,2006,547,Derived using data on fixed investment from UN and the spliced GDP,4696.995,.1164574
SLB,2007,697,Derived using data on fixed investment from UN and the spliced GDP,5320.368,.131006
SLB,2008,804.7,Derived using data on fixed investment from UN and the spliced GDP,6014.983,.1337826
SLB,2009,830,Derived using data on fixed investment from UN and the spliced GDP,6488.798,.1279128
SLB,2010,1299.7,Derived using data on fixed investment from UN and the spliced GDP,7242.958,.1794432
SLB,2011,1221,Derived using data on fixed investment from UN and the spliced GDP,8129.522,.1501933
SLB,2012,1395.2,Derived using data on fixed investment from UN and the spliced GDP,8717.517,.1600456
SLB,2013,1464.7,Derived using data on fixed investment from UN and the spliced GDP,9389.859,.1559874
SLB,2014,1371.5,Derived using data on fixed investment from UN and the spliced GDP,9850.34,.1392338
SLB,2015,1653.5,Derived using data on fixed investment from UN and the spliced GDP,10351.69,.1597324
SLB,2016,1743,Derived using data on fixed investment from UN and the spliced GDP,10964.37,.1589695
SLB,2017,2102.2,Derived using data on fixed investment from UN and the spliced GDP,11592.81,.1813365
SLB,2018,2224.3,Derived using data on fixed investment from UN and the spliced GDP,12847.06,.1731369
SLB,2019,2704.2,Derived using data on fixed investment from UN and the spliced GDP,13233.96,.2043379
SLB,2020,2373.2,Derived using data on fixed investment from UN and the spliced GDP,12616.98,.1880957
SLB,2021,2194.88,Derived using data on fixed investment from UN and the spliced GDP,12228.28,.1794921
SLB,2022,2977.572,Derived using data on fixed investment from UN and the spliced GDP,12774.48,.2330875
SLB,2023,3188.638,Derived using data on fixed investment from UN and the spliced GDP,13680,.2330875
SLB,2024,3068.132,Derived using data on fixed investment from WDI and the spliced GDP,14523.13,.2112583
SLE,1963,.0271472,Derived using data on fixed investment from Mitchell and the spliced GDP,.1671722,.1623906
SLE,1964,.0350927,Derived using data on fixed investment from Mitchell and the spliced GDP,.2062922,.1701116
SLE,1965,.0429279,Derived using data on fixed investment from Mitchell and the spliced GDP,.2301494,.1865217
SLE,1966,.0361963,Derived using data on fixed investment from Mitchell and the spliced GDP,.2517208,.1437953
SLE,1967,.0349824,Derived using data on fixed investment from Mitchell and the spliced GDP,.2744858,.1274468
SLE,1968,.0406104,Derived using data on fixed investment from Mitchell and the spliced GDP,.2884668,.1407802
SLE,1969,.0589293,Derived using data on fixed investment from Mitchell and the spliced GDP,.3351009,.1758553
SLE,1970,.052308,Derived using data on fixed investment from UN and the spliced GDP,.379516,.1378282
SLE,1971,.051435,Derived using data on fixed investment from UN and the spliced GDP,.402905,.1276604
SLE,1972,.04972,Derived using data on fixed investment from UN and the spliced GDP,.428051,.1161544
SLE,1973,.057721,Derived using data on fixed investment from UN and the spliced GDP,.497774,.1159582
SLE,1974,.076009,Derived using data on fixed investment from UN and the spliced GDP,.600643,.1265461
SLE,1975,.087439,Derived using data on fixed investment from UN and the spliced GDP,.678367,.1288963
SLE,1976,.090297,Derived using data on fixed investment from UN and the spliced GDP,.776093,.1163482
SLE,1977,.103441,Derived using data on fixed investment from UN and the spliced GDP,.910966,.1135509
SLE,1978,.130301,Derived using data on fixed investment from UN and the spliced GDP,1.073843,.1213408
SLE,1979,.171449,Derived using data on fixed investment from UN and the spliced GDP,1.248721,.1372997
SLE,1980,.233171,Derived using data on fixed investment from UN and the spliced GDP,1.399025,.1666668
SLE,1981,.25203,Derived using data on fixed investment from UN and the spliced GDP,1.655627,.1522263
SLE,1982,.251459,Derived using data on fixed investment from UN and the spliced GDP,1.989381,.1264006
SLE,1983,.324039,Derived using data on fixed investment from UN and the spliced GDP,2.632316,.1231003
SLE,1984,.432052,Derived using data on fixed investment from UN and the spliced GDP,4.294801,.1005988
SLE,1985,.659508,Derived using data on fixed investment from UN and the spliced GDP,7.009983,.0940813
SLE,1986,1.476748,Derived using data on fixed investment from UN and the spliced GDP,15.53443,.0950629
SLE,1987,2.359711,Derived using data on fixed investment from UN and the spliced GDP,27.8782,.0846436
SLE,1988,4.486252,Derived using data on fixed investment from UN and the spliced GDP,41.73472,.1074945
SLE,1989,9.599437,Derived using data on fixed investment from UN and the spliced GDP,72.45669,.1324852
SLE,1990,12.72021,Derived using data on fixed investment from UN and the spliced GDP,133.1657,.0955217
SLE,1991,26.5882,Derived using data on fixed investment from UN and the spliced GDP,311.8023,.0852726
SLE,1992,38.15191,Derived using data on fixed investment from UN and the spliced GDP,459.6616,.083
SLE,1993,45.47146,Derived using data on fixed investment from UN and the spliced GDP,590.5385,.077
SLE,1994,61.5527,Derived using data on fixed investment from UN and the spliced GDP,724.1495,.085
SLE,1995,49.84384,Derived using data on fixed investment from UN and the spliced GDP,890.0685,.056
SLE,1996,117.5544,Derived using data on fixed investment from UN and the spliced GDP,1173.584,.100167
SLE,1997,49.1389,Derived using data on fixed investment from UN and the spliced GDP,1129.5,.043505
SLE,1998,78.2013,Derived using data on fixed investment from UN and the spliced GDP,1422.986,.0549558
SLE,1999,56.88635,Derived using data on fixed investment from UN and the spliced GDP,1634.649,.0348003
SLE,2000,123.7967,Derived using data on fixed investment from UN and the spliced GDP,1800.589,.0687535
SLE,2001,221.5733,Derived using data on fixed investment from UN and the spliced GDP,2165.833,.102304
SLE,2002,285.581,Derived using data on fixed investment from UN and the spliced GDP,2630.762,.1085545
SLE,2003,350.7779,Derived using data on fixed investment from UN and the spliced GDP,3253.743,.1078075
SLE,2004,387.1224,Derived using data on fixed investment from UN and the spliced GDP,3912.932,.0989341
SLE,2005,519.2715,Derived using data on fixed investment from UN and the spliced GDP,4769.248,.1088791
SLE,2006,542.8136,Derived using data on fixed investment from UN and the spliced GDP,5583.531,.0972169
