ISO3,year,nGDP,source,USDfx,nGDP_USD
BRB,1999,6117.6,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3058.8
BRB,2000,6304.212,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3152.106
BRB,2001,6294.417,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3147.208
BRB,2002,6401.355,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3200.677
BRB,2003,6613.919,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3306.959
BRB,2004,7097.615,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3548.808
BRB,2005,7871.025,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,3935.512
BRB,2006,8434.9,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,4217.45
BRB,2007,9671.286,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,4835.643
BRB,2008,10243.86,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5121.932
BRB,2009,9889.944,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,4944.972
BRB,2010,10382.38,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5191.188
BRB,2011,10684.37,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5342.184
BRB,2012,10542.51,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5271.257
BRB,2013,10722.32,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5361.158
BRB,2014,10731.95,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5365.977
BRB,2015,10576.12,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5288.058
BRB,2016,10661.52,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5330.762
BRB,2017,11034.68,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5517.34
BRB,2018,11259.83,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5629.916
BRB,2019,11576.58,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5788.288
BRB,2020,10336.69,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5168.344
BRB,2021,10550.48,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,5275.242
BRB,2022,12514.61,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,6257.304
BRB,2023,13441.47,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2,6720.733
BRB,2024,13952.83,Derived using data on nominal GDP from WDI and the spliced USD exchange rate,2,6976.416
BRB,2025,14819.01,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,2.000131,7409.021
BRB,2026,15579.58,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,2,7789.79
BRB,2027,16354.68,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,2,8177.342
BRB,2028,17149.16,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,2,8574.582
BRB,2029,17994.03,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,2,8997.014
BRN,1965,438.4633,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,3.06122,143.2316
BRN,1966,510.4311,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,3.06122,166.7411
BRN,1967,534.5459,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,3.06122,174.6186
BRN,1968,618.3199,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,3.06122,201.9848
BRN,1969,619.8271,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,3.06122,202.4772
BRN,1970,688.5294,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.06122,224.9199
