ISO3,year,govdef_GDP,nGDP,govdef,source
LBY,2023,8.216,211910.9,17410.6,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LBY,2024,-4.781,234283.9,-11201.11,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LBY,2025,-2.105,250443.7,-5271.84,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LBY,2026,-1.235,261541.4,-3230.037,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LBY,2027,-.339,267072,-905.374,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LBY,2028,.416,274250.4,1140.882,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LBY,2029,.93,282355.1,2625.902,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1985,-1.496,804.9182,-12.04158,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1986,-1.609,975.962,-15.70323,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1987,.561,1068.579,5.994727,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1988,2.019,1217.702,24.58541,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1989,.893,1378.488,12.3099,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1990,.288,1502.575,4.327415,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1991,-.419,1616.844,-6.774579,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1992,-.66,1796.207,-11.85497,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1993,-.254,1797.13,-4.56471,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1994,-.018,1872.4,-.337032,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1995,-.133,1995.444,-2.65394,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1996,-.573,2123.516,-12.16775,Derived using data on general government deficit to GDP and central government and the spliced GDP.
LCA,1997,-1.101,2163.853,-23.82402,Derived using data on general government deficit to GDP and central government and the spliced GDP.
