ISO3,year,govtax_GDP,nGDP,govtax,source
KHM,2020,14.65354,1.41e+08,2.06e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KHM,2021,16.36493,1.48e+08,2.43e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KHM,2022,14.74305,1.63e+08,2.40e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KHM,2023,13.04091,1.76e+08,2.30e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2010,14.82488,180.3761,26.74053,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2011,16.9291,189.9858,32.16288,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2012,17.43387,199.9223,34.8542,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2013,17.10005,208.9615,35.73251,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2014,16.46711,222.1913,36.58849,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2015,20.2473,254.9828,51.62712,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2016,21.99891,277.7434,61.10052,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2017,18.9815,290.7989,55.19798,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2018,18.24416,312.5389,57.02009,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2019,22.63252,312.1349,70.64402,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2020,21.70463,320.9836,69.66831,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2021,21.84453,379.7448,82.95345,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2022,20.52713,389.3076,79.91367,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KIR,2023,18.54058,434.4143,80.54294,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1911,2.582299,360.3055,9.304167,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1912,2.331007,421.0987,9.815837,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1913,2.232004,465.1752,10.38273,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1914,2.938884,430.1391,12.64129,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1915,3.432246,384.8315,13.20836,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1916,3.264685,403.0654,13.15882,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1917,2.987853,538.201,16.08065,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1918,2.469865,819.5065,20.24071,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1919,2.619963,1116.988,29.26466,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1920,2.224976,1109.007,24.67514,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1921,3.007063,911.9843,27.42394,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1922,3.015402,1008.869,30.42145,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1923,2.559414,1090.164,27.9018,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1924,2.615631,1168.448,30.56229,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1925,2.608385,1227.348,32.01394,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1926,2.930054,1196.963,35.07167,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1927,2.927572,1191.628,34.88578,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1928,3.171172,1109.724,35.19124,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1929,3.352855,1087.279,36.4549,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1930,3.78716,957.2021,36.25078,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1931,3.740511,928.8875,34.74514,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1932,3.499393,976.9289,34.18658,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1933,3.894795,999.8763,38.94313,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1934,3.95115,1127.508,44.54953,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1935,3.73982,1303.483,48.74791,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1936,4.078093,1322.105,53.91666,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1937,3.521408,1652.243,58.18222,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1938,4.184975,1705.805,71.3875,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1939,4.816918,1726.341,83.15642,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
KOR,1940,5.110318,2188.533,111.841,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
