ISO3,year,cons,source,USDfx,cons_USD
BHR,1997,1857.304,Derived using data on consumption from UN and the spliced USD exchange rate,.376,4939.638
BHR,1998,1978.949,Derived using data on consumption from UN and the spliced USD exchange rate,.376,5263.164
BHR,1999,2011.966,Derived using data on consumption from UN and the spliced USD exchange rate,.376,5350.973
BHR,2000,2067.547,Derived using data on consumption from UN and the spliced USD exchange rate,.376,5498.795
BHR,2001,2155.931,Derived using data on consumption from UN and the spliced USD exchange rate,.376,5733.858
BHR,2002,2256.308,Derived using data on consumption from UN and the spliced USD exchange rate,.376,6000.82
BHR,2003,2495.202,Derived using data on consumption from UN and the spliced USD exchange rate,.376,6636.176
BHR,2004,3101.343,Derived using data on consumption from UN and the spliced USD exchange rate,.376,8248.254
BHR,2005,3209.326,Derived using data on consumption from UN and the spliced USD exchange rate,.376,8535.441
BHR,2006,3282.795,Derived using data on consumption from UN and the spliced USD exchange rate,.376,8730.838
BHR,2007,3554.142,Derived using data on consumption from UN and the spliced USD exchange rate,.376,9452.506
BHR,2008,4425.653,Derived using data on consumption from UN and the spliced USD exchange rate,.376,11770.35
BHR,2009,4733.982,Derived using data on consumption from UN and the spliced USD exchange rate,.376,12590.38
BHR,2010,5231.594,Derived using data on consumption from UN and the spliced USD exchange rate,.376,13913.81
BHR,2011,5729.486,Derived using data on consumption from UN and the spliced USD exchange rate,.376,15238
BHR,2012,6179.428,Derived using data on consumption from UN and the spliced USD exchange rate,.376,16434.65
BHR,2013,6890.994,Derived using data on consumption from UN and the spliced USD exchange rate,.376,18327.11
BHR,2014,7108.176,Derived using data on consumption from UN and the spliced USD exchange rate,.376,18904.72
BHR,2015,7391.536,Derived using data on consumption from UN and the spliced USD exchange rate,.376,19658.34
BHR,2016,7543.802,Derived using data on consumption from UN and the spliced USD exchange rate,.376,20063.3
BHR,2017,7832.86,Derived using data on consumption from UN and the spliced USD exchange rate,.376,20832.07
BHR,2018,8107.05,Derived using data on consumption from UN and the spliced USD exchange rate,.376,21561.3
BHR,2019,8152.22,Derived using data on consumption from UN and the spliced USD exchange rate,.376,21681.44
BHR,2020,7715.797,Derived using data on consumption from UN and the spliced USD exchange rate,.376,20520.74
BHR,2021,8119.484,Derived using data on consumption from UN and the spliced USD exchange rate,.376,21594.38
BHR,2022,8767.31,Derived using data on consumption from UN and the spliced USD exchange rate,.376,23317.31
BHR,2023,10098.55,Derived using data on consumption from UN and the spliced USD exchange rate,.376,26857.86
BHR,2024,10408.29,Derived using data on consumption from WDI and the spliced USD exchange rate,.376,27681.63
BHS,1970,515.2454,Derived using data on consumption from UN and the spliced USD exchange rate,1,515.2454
BHS,1971,530.6514,Derived using data on consumption from UN and the spliced USD exchange rate,1,530.6514
BHS,1972,571.0585,Derived using data on consumption from UN and the spliced USD exchange rate,1,571.0585
BHS,1973,660.7656,Derived using data on consumption from UN and the spliced USD exchange rate,1,660.7656
BHS,1974,781.1671,Derived using data on consumption from UN and the spliced USD exchange rate,1,781.1671
BHS,1975,741.5121,Derived using data on consumption from UN and the spliced USD exchange rate,1,741.5121
BHS,1976,748.9272,Derived using data on consumption from UN and the spliced USD exchange rate,1,748.9272
BHS,1977,739.1771,Derived using data on consumption from UN and the spliced USD exchange rate,1,739.1771
BHS,1978,802.7283,Derived using data on consumption from UN and the spliced USD exchange rate,1,802.7283
BHS,1979,1073.804,Derived using data on consumption from UN and the spliced USD exchange rate,1,1073.804
BHS,1980,1102.925,Derived using data on consumption from UN and the spliced USD exchange rate,1,1102.925
BHS,1981,1275.865,Derived using data on consumption from UN and the spliced USD exchange rate,1,1275.865
BHS,1982,1615.798,Derived using data on consumption from UN and the spliced USD exchange rate,1,1615.798
BHS,1983,1804.03,Derived using data on consumption from UN and the spliced USD exchange rate,1,1804.03
BHS,1984,1809.662,Derived using data on consumption from UN and the spliced USD exchange rate,1,1809.662
BHS,1985,1893.238,Derived using data on consumption from UN and the spliced USD exchange rate,1,1893.238
BHS,1986,2044.271,Derived using data on consumption from UN and the spliced USD exchange rate,1,2044.271
BHS,1987,2245.072,Derived using data on consumption from UN and the spliced USD exchange rate,1,2245.072
BHS,1988,2080.603,Derived using data on consumption from UN and the spliced USD exchange rate,1,2080.603
BHS,1989,3167.058,Derived using data on consumption from UN and the spliced USD exchange rate,1,3167.058
BHS,1990,3263.68,Derived using data on consumption from UN and the spliced USD exchange rate,1,3263.68
BHS,1991,3388.27,Derived using data on consumption from UN and the spliced USD exchange rate,1,3388.27
BHS,1992,3313.057,Derived using data on consumption from UN and the spliced USD exchange rate,1,3313.057
BHS,1993,3356.623,Derived using data on consumption from UN and the spliced USD exchange rate,1,3356.623
BHS,1994,3547.794,Derived using data on consumption from UN and the spliced USD exchange rate,1,3547.794
BHS,1995,3827.809,Derived using data on consumption from UN and the spliced USD exchange rate,1,3827.809
BHS,1996,4007.742,Derived using data on consumption from UN and the spliced USD exchange rate,1,4007.742
BHS,1997,4394.1,Derived using data on consumption from UN and the spliced USD exchange rate,1,4394.1
BHS,1998,4787.2,Derived using data on consumption from UN and the spliced USD exchange rate,1,4787.2
BHS,1999,5163.2,Derived using data on consumption from UN and the spliced USD exchange rate,1,5163.2
BHS,2000,5374.5,Derived using data on consumption from UN and the spliced USD exchange rate,1,5374.5
BHS,2001,5838.1,Derived using data on consumption from UN and the spliced USD exchange rate,1,5838.1
BHS,2002,5886.4,Derived using data on consumption from UN and the spliced USD exchange rate,1,5886.4
BHS,2003,5998.7,Derived using data on consumption from UN and the spliced USD exchange rate,1,5998.7
BHS,2004,6203.6,Derived using data on consumption from UN and the spliced USD exchange rate,1,6203.6
BHS,2005,6804.8,Derived using data on consumption from UN and the spliced USD exchange rate,1,6804.8
BHS,2006,7297.1,Derived using data on consumption from UN and the spliced USD exchange rate,1,7297.1
BHS,2007,7487.3,Derived using data on consumption from UN and the spliced USD exchange rate,1,7487.3
BHS,2008,7625,Derived using data on consumption from UN and the spliced USD exchange rate,1,7625
BHS,2009,7313.2,Derived using data on consumption from UN and the spliced USD exchange rate,1,7313.2
BHS,2010,7491,Derived using data on consumption from UN and the spliced USD exchange rate,1,7491
BHS,2011,7726.9,Derived using data on consumption from UN and the spliced USD exchange rate,1,7726.9
BHS,2012,8217.705,Derived using data on consumption from UN and the spliced USD exchange rate,1,8217.705
BHS,2013,7983.915,Derived using data on consumption from UN and the spliced USD exchange rate,1,7983.915
BHS,2014,8424.486,Derived using data on consumption from UN and the spliced USD exchange rate,1,8424.486
BHS,2015,8882.394,Derived using data on consumption from UN and the spliced USD exchange rate,1,8882.394
BHS,2016,8925.578,Derived using data on consumption from UN and the spliced USD exchange rate,1,8925.578
BHS,2017,9703.009,Derived using data on consumption from UN and the spliced USD exchange rate,1,9703.009
BHS,2018,9875.104,Derived using data on consumption from UN and the spliced USD exchange rate,1,9875.104
BHS,2019,9613.585,Derived using data on consumption from UN and the spliced USD exchange rate,1,9613.585
BHS,2020,8361.099,Derived using data on consumption from UN and the spliced USD exchange rate,1,8361.099
BHS,2021,9728.978,Derived using data on consumption from UN and the spliced USD exchange rate,1,9728.978
BHS,2022,10422.25,Derived using data on consumption from UN and the spliced USD exchange rate,1,10422.25
BHS,2023,11530.31,Derived using data on consumption from UN and the spliced USD exchange rate,1,11530.31
BHS,2024,12063.91,Derived using data on consumption from WDI and the spliced USD exchange rate,1,12063.91
BIH,1990,1.093055,Derived using data on consumption from UN and the spliced USD exchange rate,.000115,9506.398
BIH,1991,1.456522,Derived using data on consumption from UN and the spliced USD exchange rate,.0001962,7422.299
BIH,1992,20.32221,Derived using data on consumption from UN and the spliced USD exchange rate,.0034673,5861.105
BIH,1993,1505.155,Derived using data on consumption from UN and the spliced USD exchange rate,.3381268,4451.452
BIH,1994,2566.664,Derived using data on consumption from UN and the spliced USD exchange rate,.7912222,3243.923
BIH,1995,3758.429,Derived using data on consumption from UN and the spliced USD exchange rate,1.441667,2607.003
BIH,1996,4923.127,Derived using data on consumption from UN and the spliced USD exchange rate,1.496667,3289.394
BIH,1997,6773.623,Derived using data on consumption from UN and the spliced USD exchange rate,1.734056,3906.231
BIH,1998,9112.492,Derived using data on consumption from UN and the spliced USD exchange rate,1.759134,5180.101
BIH,1999,10941.2,Derived using data on consumption from UN and the spliced USD exchange rate,1.83597,5959.355
BIH,2000,14830.1,Derived using data on consumption from EUS and the spliced USD exchange rate,2.155349,6880.603
BIH,2001,15782.5,Derived using data on consumption from EUS and the spliced USD exchange rate,2.186892,7216.863
BIH,2002,16924.1,Derived using data on consumption from EUS and the spliced USD exchange rate,2.076755,8149.3
BIH,2003,17759.8,Derived using data on consumption from EUS and the spliced USD exchange rate,1.733531,10244.87
BIH,2004,18561.3,Derived using data on consumption from EUS and the spliced USD exchange rate,1.575611,11780.38
BIH,2005,20197.1,Derived using data on consumption from EUS and the spliced USD exchange rate,1.572843,12841.14
BIH,2006,21976.7,Derived using data on consumption from EUS and the spliced USD exchange rate,1.559433,14092.75
BIH,2007,24143.4,Derived using data on consumption from EUS and the spliced USD exchange rate,1.429542,16888.91
BIH,2008,27380.4,Derived using data on consumption from EUS and the spliced USD exchange rate,1.336615,20484.88
BIH,2009,26752.7,Derived using data on consumption from EUS and the spliced USD exchange rate,1.406871,19015.74
BIH,2010,27112.7,Derived using data on consumption from EUS and the spliced USD exchange rate,1.469642,18448.51
BIH,2011,27889,Derived using data on consumption from EUS and the spliced USD exchange rate,1.406117,19834.05
BIH,2012,28360.9,Derived using data on consumption from EUS and the spliced USD exchange rate,1.522668,18625.79
BIH,2013,28513.3,Derived using data on consumption from EUS and the spliced USD exchange rate,1.473557,19349.98
BIH,2014,28933.3,Derived using data on consumption from EUS and the spliced USD exchange rate,1.474019,19628.85
BIH,2015,29298,Derived using data on consumption from EUS and the spliced USD exchange rate,1.762605,16621.99
BIH,2016,29733.8,Derived using data on consumption from EUS and the spliced USD exchange rate,1.768011,16817.66
BIH,2017,30424.5,Derived using data on consumption from EUS and the spliced USD exchange rate,1.735465,17531.04
BIH,2018,31570.3,Derived using data on consumption from EUS and the spliced USD exchange rate,1.657498,19046.96
BIH,2019,32813.6,Derived using data on consumption from EUS and the spliced USD exchange rate,1.747204,18780.64
