ISO3,year,cgovdef_GDP,source,nGDP,cgovdef
GNQ,1983,-4.87193,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,26757.02,-1303.583
GNQ,1984,3.428007,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,30807.76,1056.092
GNQ,1985,-2.708115,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,39665.57,-1074.189
GNQ,1986,-7.408079,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,38767.37,-2871.917
GNQ,1987,.6299987,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,40973.27,258.1311
GNQ,1988,-34.50878,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,44544.18,-15371.65
GNQ,1989,-17.6288,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,44031.52,-7762.229
GNQ,1990,-5.228619,Derived using data on central government deficit to GDP from AFDB and the spliced GDP,46212.41,-2416.271
GNQ,1991,-17.044,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,48378.71,-8245.669
GNQ,1992,-8,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,53590.18,-4287.214
GNQ,1993,-13.218,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,56566.04,-7476.899
GNQ,1994,-5.695,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,91674.53,-5220.865
GNQ,1995,-21.467,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,107480.6,-23072.86
GNQ,1996,-5.482,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,174029,-9540.27
GNQ,1997,-.439,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,381502.8,-1674.797
GNQ,1998,-1.167,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,323318.6,-3773.128
GNQ,1999,1.692,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,564653.9,9553.944
GNQ,2000,7.579,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1075668,81524.84
GNQ,2001,13.403,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1618330,216904.8
GNQ,2002,11.207,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1893467,212200.8
GNQ,2003,12.056,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,2149230,259111.1
GNQ,2004,10.484,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,2969373,311309
GNQ,2005,19.774,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,4493858,888615.5
GNQ,2006,24.492,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,5274150,1291745
GNQ,2007,19.848,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,6264840,1243445
GNQ,2008,17.117,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,8844110,1513846
GNQ,2009,-4.03,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,7095920,-285965.6
GNQ,2010,-5.361,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,8072290,-432755.5
GNQ,2011,.944,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1.01e+07,95009.83
GNQ,2012,-8.197,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1.14e+07,-936958.1
GNQ,2013,-6.538,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1.08e+07,-708751.9
GNQ,2014,-8.3,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,1.07e+07,-891992.8
GNQ,2015,-17,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,7795420,-1325221
GNQ,2016,-12.659,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,6661370,-843262.9
GNQ,2017,-2.822,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,7084540,-199925.7
GNQ,2018,.108,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,7274690,7856.666
GNQ,2019,1.816,Derived using data on central government deficit to GDP from FRANC_ZONE and the spliced GDP,6658370,120916
GRC,1880,-13.36898,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.012335,-.2690288
GRC,1881,-14.56311,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.330746,-.3394291
GRC,1882,-1.583113,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.590529,-.041011
GRC,1883,-2.356021,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.751673,-.06483
GRC,1884,-7.259953,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.803419,-.2035269
GRC,1885,-12.06897,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.767641,-.3340257
GRC,1886,-11.56463,Derived using data on central government deficit to GDP from FZ and the spliced GDP,2.928583,-.3386796
GRC,1887,-4.828974,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.049505,-.1472598
GRC,1888,-3.68932,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.133631,-.1156097
GRC,1889,-15.65378,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.018427,-.4724977
GRC,1890,-11.27273,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.173791,-.3577728
GRC,1891,-6.537103,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.463739,-.2264282
GRC,1892,-2.333932,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.628743,-.0846924
GRC,1893,.1666667,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.76674,.0062779
GRC,1894,2.988048,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.407076,.1018051
GRC,1895,.3355705,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.553382,.0119241
GRC,1896,.750469,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.774576,.028327
GRC,1897,-8.514191,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.505987,-.2985064
GRC,1898,-34.43163,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.891743,-1.33999
GRC,1899,.8361204,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.715215,.0310637
GRC,1900,.3616636,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.006111,.0144886
GRC,1901,.1626016,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.543808,.0073883
GRC,1902,-1.652893,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.367002,-.0721819
GRC,1903,-.1526718,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.270751,-.0065202
GRC,1904,,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.918049,
GRC,1905,.8955224,Derived using data on central government deficit to GDP from FZ and the spliced GDP,3.966913,.0355246
GRC,1906,.608828,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.137509,.0251903
GRC,1907,-1.212938,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.426383,-.0536893
GRC,1908,-1.578192,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.369393,-.0689574
GRC,1909,-2.645503,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.718918,-.1248391
GRC,1910,-1.538462,Derived using data on central government deficit to GDP from FZ and the spliced GDP,4.523201,-.0695877
GRC,1911,-4.589114,Derived using data on central government deficit to GDP from FZ and the spliced GDP,5.800814,-.266206
GRC,1912,-7.446808,Derived using data on central government deficit to GDP from FZ and the spliced GDP,5.638781,-.4199092
GRC,1913,-8.968307,Derived using data on central government deficit to GDP from FZ and the spliced GDP,5.863682,-.525873
GRC,1914,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,8.458121,
GRC,1915,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,9.724937,
GRC,1916,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,12.88737,
GRC,1917,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,18.40455,
GRC,1918,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,28.71981,
GRC,1919,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,25.93827,
GRC,1920,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,36.69609,
GRC,1921,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,46.69024,
GRC,1922,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,73.78271,
GRC,1923,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,113.3324,
GRC,1924,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,141.803,
GRC,1925,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,164.2109,
GRC,1926,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,193.1263,
GRC,1927,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,211.3169,
GRC,1928,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,220.9223,
GRC,1929,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,216.1196,
GRC,1930,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,206.5143,
GRC,1931,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,187.3037,
GRC,1932,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,211.3169,
GRC,1933,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,235.3302,
GRC,1934,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,254.5409,
GRC,1935,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,264.1462,
GRC,1936,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,283.3568,
GRC,1937,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,326.5807,
GRC,1938,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,321.7781,
GRC,1939,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,321.7781,
GRC,1940,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,,
GRC,1941,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,,
GRC,1942,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,,
GRC,1943,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,,
GRC,1944,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,,
GRC,1945,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,,
GRC,1946,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,30.73701,
GRC,1947,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,48.98711,
GRC,1948,,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,76.36226,
