ISO3,year,govrev_GDP,nGDP,govrev,source
GNQ,2014,24.057,1.07e+07,2585382,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2015,26.474,7795420,2063760,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2016,16.902,6661370,1125905,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2017,17.48,7084540,1238378,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2018,19.576,7274690,1424093,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2019,18.623,6658370,1239988,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2020,14.395,5694742,819758.1,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2021,15.367,6774079,1040973,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2022,26.863,8412515,2259854,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2023,22.28625,7349759,1637985,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2024,21.558,7602050,1638850,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2025,19.668,7648944,1504394,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2026,18.445,7939325,1464408,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2027,17.112,8159552,1396263,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2028,15.112,8076976,1220593,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GNQ,2029,14.843,8487501,1259800,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1833,14.43127,.337614,.048722,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1834,15.48242,.4114218,.0636981,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1835,15.24979,.5204313,.0793647,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1836,18.36094,.4440158,.0815255,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1837,17.4214,.4868428,.0848148,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1838,17.04421,.5240116,.0893136,Derived using data on general government revenue to GDP and central government and the spliced GDP.
GRC,1839,16.53442,.562322,.0929767,Derived using data on general government revenue to GDP and central government and the spliced GDP.
