ISO3,year,cgovrev_GDP,source,nGDP,cgovrev
SLV,2022,24.38907,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,31988.92,7801.8
SLV,2023,23.68542,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,34015.61,8056.739
SMR,2002,30.33567,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1378.234,418.0966
SMR,2003,29.91537,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1466.677,438.7618
SMR,2004,31.46886,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1563.964,492.1617
SMR,2005,30.42411,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1630.296,496.0031
SMR,2006,29.84099,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1726.109,515.0881
SMR,2007,28.58689,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1817.5,519.5667
SMR,2008,29.26592,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1878.6,549.7896
SMR,2009,29.90615,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1700.8,508.6437
SMR,2010,28.71304,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1615.3,463.8017
SMR,2011,30.68527,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1477.5,453.3749
SMR,2012,33.16116,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1401.4,464.7205
SMR,2013,29.00809,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1404.653,407.463
SMR,2014,30.71685,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1390.515,427.1224
SMR,2015,30.58778,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1279.301,391.3096
SMR,2016,29.69877,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1326.532,393.9637
SMR,2017,28.53135,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1353.144,386.0702
SMR,2018,28.64342,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1401.709,401.4973
SMR,2019,28.1608,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1443.741,406.5691
SMR,2020,28.05212,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1352.407,379.3788
SMR,2021,26.44071,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1568.726,414.7824
SMR,2022,33.17422,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1739.427,577.0413
SMR,2023,29.90123,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1838.076,549.6072
SOM,2017,3.008296,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1.91e+08,5733950
SOM,2018,3.509415,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,1.91e+08,6713999
SOM,2019,3.915945,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.10e+08,8235878
SOM,2020,5.870803,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.10e+08,1.23e+07
SOM,2021,,Derived using data on central government revenue to GDP from  and the spliced GDP,2.30e+08,
SOM,2022,7.075483,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.48e+08,1.75e+07
SOM,2023,22.12389,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2.67e+08,5.90e+07
SRB,2007,23.61002,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,2623863,619494.6
SRB,2008,23.38916,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3021364,706671.8
SRB,2009,22.43623,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3173314,711971.8
SRB,2010,22.85019,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3384054,773262.8
SRB,2011,21.58493,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3758417,811251.8
SRB,2012,20.9911,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,3967884,832902.3
SRB,2013,25.21851,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4296738,1083573
SRB,2014,26.43151,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4341967,1147647
SRB,2015,27.19782,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4493630,1222169
SRB,2016,27.91105,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4698763,1311474
SRB,2017,28.53079,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,4953980,1413410
SRB,2018,27.95074,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5287994,1478033
SRB,2019,28.53681,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5669235,1617819
SRB,2020,27.64827,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,5764148,1593687
SRB,2021,27.88567,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,6576024,1833768
SRB,2022,28.41787,Derived using data on central government revenue to GDP from IMF_GFS and the spliced GDP,7460139,2120013
STP,1980,30.36506,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,2.700402,.8199785
STP,1981,23.04958,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3.049249,.702839
STP,1982,25.70158,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3.131206,.8047693
STP,1983,28.07134,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3.02403,.8488857
STP,1984,24.76291,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3.284614,.8133659
STP,1985,23.0794,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,3.509472,.809965
STP,1986,23.57459,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,4.254421,1.002962
STP,1987,17.77628,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,5.978,1.062666
STP,1988,16.07136,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,8.129286,1.306487
STP,1989,18.13518,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,11.68396,2.118908
STP,1990,14.07597,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,16.26141,2.28895
STP,1991,15.54789,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,20.62771,3.207175
STP,1992,13.89514,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,28.98926,4.028098
STP,1993,13.05197,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,51.40287,6.709088
STP,1994,11.54757,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,91.50829,10.56698
STP,1995,17.38484,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,140.0673,24.35048
STP,1996,12.18889,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,283.2504,34.52507
STP,1997,20.59779,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,397.9668,81.97237
STP,1998,16.32022,Derived using data on central government revenue to GDP from AFDB and the spliced GDP,473.1826,77.22442
STP,1999,20.22492,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,523.3514,105.8474
STP,2000,30.16825,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,578.1417,174.4152
STP,2001,40.11506,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,638.668,256.2021
STP,2002,31.66411,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,736.639,233.2502
STP,2003,25.36009,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,900.583,228.3887
STP,2004,32.38939,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,1043.32,337.925
STP,2005,28.58448,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,1332.35,380.8453
STP,2006,32.07573,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,1673.61,536.8226
STP,2007,28.84646,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,1974.03,569.4377
STP,2008,29.76827,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,2763.009,822.5
STP,2009,35.34492,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,3044.288,1076.001
STP,2010,42.09426,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,3652.623,1537.545
STP,2011,43.88717,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,4109.907,1803.722
STP,2012,37.46688,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,4815.931,1804.379
STP,2013,37.85503,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,5588.961,2115.703
STP,2014,35.74525,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,6442.92,2303.038
STP,2015,46.25486,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,7030.51,3251.952
STP,2016,36.7024,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,7697.781,2825.27
STP,2017,32.34684,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,8231.171,2662.524
STP,2018,28.15928,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,8618.99,2427.046
STP,2019,25.30292,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,9424.295,2384.621
STP,2020,31.7214,Derived using data on central government revenue to GDP from AFRISTAT and the spliced GDP,10247.3,3250.587
SVK,1995,27.6,Derived using data on central government revenue to GDP from EUS and the spliced GDP,20027.72,5527.65
SVK,1996,25.5,Derived using data on central government revenue to GDP from EUS and the spliced GDP,22248.06,5673.254
SVK,1997,28.2,Derived using data on central government revenue to GDP from EUS and the spliced GDP,24578.45,6931.124
SVK,1998,27.4,Derived using data on central government revenue to GDP from EUS and the spliced GDP,26795.73,7342.031
SVK,1999,27.6,Derived using data on central government revenue to GDP from EUS and the spliced GDP,28614.14,7897.502
SVK,2000,26.3,Derived using data on central government revenue to GDP from EUS and the spliced GDP,31632.02,8319.22
SVK,2001,24.4,Derived using data on central government revenue to GDP from EUS and the spliced GDP,34307.33,8370.989
SVK,2002,23,Derived using data on central government revenue to GDP from EUS and the spliced GDP,37272.25,8572.616
SVK,2003,22.5,Derived using data on central government revenue to GDP from EUS and the spliced GDP,41210.91,9272.455
