ISO3,countryname,year,HPI,BIS,DallasFED,EUS,JST,OECD_HPI,CS2,CS1,chainlinking_ratio,source,source_change,source_change_count
DNK,Denmark,1995,845.992,845.992,40.1869,,37.88946,50.02429,,39.86883,1,BIS,,
DNK,Denmark,1996,922.1164,922.1164,44.85979,,41.93982,54.43289,,44.08008,1,BIS,,
DNK,Denmark,1997,981.9679,981.9679,48.80581,,46.77968,59.61242,,49.29237,1,BIS,,
DNK,Denmark,1998,112.8818,112.8818,53.37486,,50.98542,64.0066,,53.57266,1,BIS,,
DNK,Denmark,1999,1079.234,1079.234,56.17861,,54.42686,67.04209,,57.12806,1,BIS,,
DNK,Denmark,2000,1131.159,1131.159,60.43613,,57.96699,69.46206,,60.89058,1,BIS,,
DNK,Denmark,2001,22.99227,22.99227,62.51299,,61.35174,71.86134,,64.41146,1,BIS,,
DNK,Denmark,2002,21.93676,21.93676,65.10902,,63.56905,73.06425,,66.27545,1,BIS,,
DNK,Denmark,2003,37.98958,37.98958,67.39357,,65.57638,75.77507,,68.27753,1,BIS,,
DNK,Denmark,2004,187.1302,187.1302,75.38941,,71.4346,83.09823,,74.31826,1,BIS,,
DNK,Denmark,2005,355.2177,355.2177,92.52335,82.92,83.98883,98.01697,,87.6769,1,BIS,,
DNK,Denmark,2006,1875.793,1875.793,106.3344,102.89,102.1031,118.9768,,107.8702,1,BIS,,
DNK,Denmark,2007,-31.81818,-31.81818,107.5805,105.64,106.7666,120.1092,,112.2195,1,BIS,,
DNK,Denmark,2008,-203.8298,-203.8298,96.36553,100.18,101.9519,110.4653,,106.6621,1,BIS,,
DNK,Denmark,2009,1490.553,1490.553,91.48493,88.19,89.72736,95.95385,,93.78667,1,BIS,,
DNK,Denmark,2010,.1946341,.1946341,94.18481,90.65,92.20084,96.3288,,96.03037,1,BIS,,
DNK,Denmark,2011,-119.7868,-119.7868,87.74664,89.12,89.62868,92.56329,,93.2689,1,BIS,,
DNK,Denmark,2012,1360.088,1360.088,88.36967,86.71,86.72476,88.04272,,89.71349,1,BIS,,
DNK,Denmark,2013,1398.052,1398.052,90.86189,90.08,90.1,90.77131,,91.71556,1,BIS,,
DNK,Denmark,2014,1451.867,1451.867,94.08102,93.48,93.5,93.61646,,94.33897,1,BIS,,
DNK,Denmark,2015,100,100,100,100,100,100,,99.99999,1,BIS,,
DNK,Denmark,2016,1607.2,1607.2,103.5306,104.57,104.7265,104.4712,,103.9006,1,BIS,,
DNK,Denmark,2017,1658.479,1658.479,107.6843,109.75,109.3778,108.6029,,108.1118,1,BIS,,
DNK,Denmark,2018,45.38567,45.38567,111.215,114.59,114.5288,112.8352,,112.7373,1,BIS,,
DNK,Denmark,2019,1740.514,1740.514,115.2648,117.13,117.5298,114.4224,,116.0856,1,BIS,,
DNK,Denmark,2020,154.5904,154.5904,125.026,122.18,123.5313,119.1482,,120.9527,1,BIS,,
DNK,Denmark,2021,50.98066,50.98066,134.891,136.28,,130.4473,,135.485,1,BIS,,
DNK,Denmark,2022,-215.2339,-215.2339,127.3105,142.7,,126.7903,,138.1084,1,BIS,,
DNK,Denmark,2023,125.2036,125.2036,134.1394,137.28,,118.3481,,134.3804,1,BIS,,
DNK,Denmark,2024,31.62654,31.62654,,142.09,,120.3066,,,1,BIS,,
DNK,Denmark,2025,104.4242,104.4242,,,,,,,1,BIS,,
ESP,Spain,1971,620.7453,620.7453,,,1.855545,35.0637,,,1,BIS,,
ESP,Spain,1972,619.4609,619.4609,,,1.968013,34.50516,,,1,BIS,,
ESP,Spain,1973,683.6637,683.6637,,,2.389727,37.62563,,,1,BIS,,
ESP,Spain,1974,228.1525,228.1525,,,3.261272,43.60258,,,1,BIS,,
ESP,Spain,1975,703.5607,703.5607,12.56415,,3.514298,40.78511,,,1,BIS,,
ESP,Spain,1976,721.4692,721.4692,14.69284,,4.107909,40.83039,,,1,BIS,,
ESP,Spain,1977,288.5763,288.5763,16.58692,,5.613419,45.10303,,,1,BIS,,
ESP,Spain,1978,113.6478,113.6478,19.72675,,7.45015,50.27968,,,1,BIS,,
ESP,Spain,1979,-275.0856,-275.0856,20.49633,,7.841583,45.56643,,,1,BIS,,
ESP,Spain,1980,-206.1577,-206.1577,25.4971,,8.233017,41.23232,,,1,BIS,,
ESP,Spain,1981,608.6915,608.6915,27.99821,,8.735215,38.39541,,,1,BIS,,
ESP,Spain,1982,-99.94331,-99.94331,19.82294,,9.026389,34.63449,,,1,BIS,,
ESP,Spain,1983,610.9701,610.9701,18.25914,,10.77343,36.80297,,,1,BIS,,
ESP,Spain,1984,-67.22487,-67.22487,23.18533,,11.5896,35.80885,,,1,BIS,,
ESP,Spain,1985,606.6374,606.6374,25.94361,,12.7543,36.44142,,,1,BIS,,
ESP,Spain,1986,339.6917,339.6917,19.53977,,14.7131,38.39341,,,1,BIS,,
ESP,Spain,1987,637.666,637.666,23.9192,,20.70678,51.22772,,,1,BIS,,
ESP,Spain,1988,1051.95,1051.95,29.28934,,26.22182,61.9052,,,1,BIS,,
ESP,Spain,1989,1198.833,1198.833,35.7486,,32.40833,71.68317,,,1,BIS,,
ESP,Spain,1990,1262.707,1262.707,40.18681,,37.46175,77.75558,,,1,BIS,,
ESP,Spain,1991,242.921,242.921,47.15693,,42.67254,83.21913,,,1,BIS,,
ESP,Spain,1992,-261.7147,-261.7147,43.66103,,42.38577,77.57881,,,1,BIS,,
ESP,Spain,1993,-66.47042,-66.47042,44.34626,,42.25987,73.44453,,,1,BIS,,
ESP,Spain,1994,-84.58603,-84.58603,44.47771,,42.89286,71.09687,,,1,BIS,,
ESP,Spain,1995,-10.39663,-10.39663,46.76952,,44.39315,70.18694,,,1,BIS,,
ESP,Spain,1996,1123.408,1123.408,46.85011,,45.52274,70.03568,,,1,BIS,,
ESP,Spain,1997,6.401953,6.401953,47.48363,,47.46367,71.05841,,,1,BIS,,
ESP,Spain,1998,113.1571,113.1571,51.14995,,49.7718,73.3046,,,1,BIS,,
ESP,Spain,1999,144.4059,144.4059,56.01704,,53.2445,76.79279,,,1,BIS,,
ESP,Spain,2000,1308.923,1308.923,60.33433,,57.23827,79.26573,,,1,BIS,,
ESP,Spain,2001,177.8919,177.8919,67.07089,,62.67638,83.81122,,,1,BIS,,
ESP,Spain,2002,1597.959,1597.959,78.64983,,73.3078,95.42574,,,1,BIS,,
ESP,Spain,2003,335.6141,335.6141,93.10944,,87.95047,110.9264,,,1,BIS,,
ESP,Spain,2004,2090.04,2090.04,109.0937,,104.076,126.8214,,,1,BIS,,
ESP,Spain,2005,2275.253,2275.253,122.9017,,119.2712,140.6831,,,1,BIS,,
ESP,Spain,2006,2472.879,2472.879,133.9957,135.5,135.4998,154.4339,,,1,BIS,,
ESP,Spain,2007,36.53213,36.53213,140.3712,148.79,148.79,164.1097,,,1,BIS,,
ESP,Spain,2008,-163.4439,-163.4439,135.7836,146.66,146.665,156.1887,,,1,BIS,,
ESP,Spain,2009,-98.34936,-98.34936,127.1747,136.97,136.9748,147.2742,,,1,BIS,,
ESP,Spain,2010,2135.065,2135.065,122.6862,134.55,134.5548,141.9106,,,1,BIS,,
ESP,Spain,2011,-328.8786,-328.8786,114.3263,124.27,124.2696,128.0828,,,1,BIS,,
ESP,Spain,2012,-335.0123,-335.0123,102.824,105.9,105.9043,106.991,,,1,BIS,,
ESP,Spain,2013,-139.7658,-139.7658,98.50513,96.24,96.23914,96.29012,,,1,BIS,,
ESP,Spain,2014,49.59116,49.59116,98.20722,96.54,96.53925,96.46733,,,1,BIS,,
ESP,Spain,2015,100,100,100,100,100,100,,,1,BIS,,
ESP,Spain,2016,74.24609,74.24609,101.4653,104.62,104.6227,104.4196,,,1,BIS,,
ESP,Spain,2017,1678.417,1678.417,104.6081,111.1,111.1052,109.2339,,,1,BIS,,
ESP,Spain,2018,1760.515,1760.515,108.6302,118.58,118.5802,114.9663,,,1,BIS,,
ESP,Spain,2019,70.6439,70.6439,110.9142,124.71,124.7152,119.6432,,,1,BIS,,
ESP,Spain,2020,1861.505,1861.505,108.8465,127.5,127.5052,122.2565,,,1,BIS,,
ESP,Spain,2021,9.969254,9.969254,113.6944,132.19,,124.0122,,,1,BIS,,
ESP,Spain,2022,1850.291,1850.291,117.3993,141.98,,124.9291,,,1,BIS,,
ESP,Spain,2023,1868.69,1868.69,122.5509,147.69,,123.598,,,1,BIS,,
ESP,Spain,2024,2033.122,2033.122,,160.25,,129.9855,,,1,BIS,,
ESP,Spain,2025,203.0701,203.0701,,,,,,,1,BIS,,
EST,Estonia,2005,93.59089,93.59089,,59.01,,84.97701,,,1,BIS,,
EST,Estonia,2006,131.839,131.839,,88.22,,120.456,,,1,BIS,,
EST,Estonia,2007,-2.504403,-2.504403,,106.54,,135.0293,,,1,BIS,,
EST,Estonia,2008,94.38147,94.38147,,96.29,,113.1856,,,1,BIS,,
EST,Estonia,2009,63.97785,63.97785,,60.47,,71.75579,,,1,BIS,,
EST,Estonia,2010,5.074653,5.074653,,63.9,,72.84249,,,1,BIS,,
EST,Estonia,2011,5.193035,5.193035,,69.32,,75.09013,,,1,BIS,,
EST,Estonia,2012,75.15063,75.15063,,74.37,,77.28602,,,1,BIS,,
EST,Estonia,2013,85.58556,85.58556,,82.29,,82.9759,,,1,BIS,,
EST,Estonia,2014,94.6457,94.6457,,93.58,,93.73576,,,1,BIS,,
EST,Estonia,2015,100,100,,100,,100,,,1,BIS,,
EST,Estonia,2016,4.45908,4.45908,,104.75,,102.922,,,1,BIS,,
EST,Estonia,2017,.7374757,.7374757,,110.51,,103.9245,,,1,BIS,,
EST,Estonia,2018,1.331428,1.331428,,117.07,,106.3004,,,1,BIS,,
EST,Estonia,2019,116.4481,116.4481,,125.27,,110.3993,,,1,BIS,,
EST,Estonia,2020,4.247246,4.247246,,132.79,,118.5354,,,1,BIS,,
EST,Estonia,2021,135.9452,135.9452,,152.78,,131.185,,,1,BIS,,
EST,Estonia,2022,-2.091721,-2.091721,,186.76,,136.3573,,,1,BIS,,
EST,Estonia,2023,.9862823,.9862823,,197.72,,132.2397,,,1,BIS,,
EST,Estonia,2024,133.3344,133.3344,,209.79,,135.9063,,,1,BIS,,
EST,Estonia,2025,134.4589,134.4589,,,,,,,1,BIS,,
FIN,Finland,1905,.048701,,,,.005544,,,,8.784501,JST,,
FIN,Finland,1906,.0870124,,,,.0099052,,,,8.784501,JST,,
FIN,Finland,1907,.0857137,,,,.0097574,,,,8.784501,JST,,
FIN,Finland,1908,.0792203,,,,.0090182,,,,8.784501,JST,,
FIN,Finland,1909,.0896098,,,,.0102009,,,,8.784501,JST,,
FIN,Finland,1910,.1357134,,,,.0154492,,,,8.784501,JST,,
FIN,Finland,1911,.1532458,,,,.017445,,,,8.784501,JST,,
FIN,Finland,1912,.1272719,,,,.0144882,,,,8.784501,JST,,
FIN,Finland,1913,.0999994,,,,.0113836,,,,8.784501,JST,,
FIN,Finland,1914,.1064928,,,,.0121228,,,,8.784501,JST,,
FIN,Finland,1915,.1214278,,,,.013823,,,,8.784501,JST,,
FIN,Finland,1916,.1201291,,,,.0136751,,,,8.784501,JST,,
FIN,Finland,1917,.1292199,,,,.01471,,,,8.784501,JST,,
FIN,Finland,1918,.1441549,,,,.0164101,,,,8.784501,JST,,
FIN,Finland,1919,.1922066,,,,.0218802,,,,8.784501,JST,,
FIN,Finland,1920,.2266219,,,,.0257979,,,,8.784501,JST,,
FIN,Finland,1921,.2558425,,,,.0291243,,,,8.784501,JST,,
FIN,Finland,1922,.2922059,,,,.0332638,,,,8.784501,JST,,
FIN,Finland,1923,.329868,,,,.0375511,,,,8.784501,JST,,
FIN,Finland,1924,.3655821,,,,.0416167,,,,8.784501,JST,,
FIN,Finland,1925,.6383076,,,,.0726629,,,,8.784501,JST,,
FIN,Finland,1926,.9357083,,,,.1065181,,,,8.784501,JST,,
FIN,Finland,1927,1.830508,,,,.2083793,,,,8.784501,JST,,
FIN,Finland,1928,2.108428,,,,.2400168,,,,8.784501,JST,,
FIN,Finland,1929,2.290408,,,,.2607328,,,,8.784501,JST,,
FIN,Finland,1930,1.829696,,,,.2082869,,,,8.784501,JST,,
FIN,Finland,1931,1.67434,,,,.1906016,,,,8.784501,JST,,
FIN,Finland,1932,1.518984,,,,.1729163,,,,8.784501,JST,,
FIN,Finland,1933,1.459569,,,,.1661527,,,,8.784501,JST,,
FIN,Finland,1934,1.581808,,,,.1800681,,,,8.784501,JST,,
FIN,Finland,1935,1.634405,,,,.1860555,,,,8.784501,JST,,
FIN,Finland,1936,1.638951,,,,.186573,,,,8.784501,JST,,
FIN,Finland,1937,1.392199,,,,.1584835,,,,8.784501,JST,,
FIN,Finland,1938,1.171421,,,,.1333509,,,,8.784501,JST,,
FIN,Finland,1939,.9181759,,,,.1045223,,,,8.784501,JST,,
FIN,Finland,1940,.8662282,,,,.0986087,,,,8.784501,JST,,
FIN,Finland,1941,.8837606,,,,.1006045,,,,8.784501,JST,,
FIN,Finland,1942,.9821366,,,,.1118033,,,,8.784501,JST,,
FIN,Finland,1943,1.045123,,,,.1189735,,,,8.784501,JST,,
FIN,Finland,1944,1.139928,,,,.1297658,,,,8.784501,JST,,
FIN,Finland,1945,2.799333,,,,.3186672,,,,8.784501,JST,,
FIN,Finland,1946,2.814268,,,,.3203674,,,,8.784501,JST,,
FIN,Finland,1947,3.449978,,,,.3927346,,,,8.784501,JST,,
FIN,Finland,1948,4.005037,,,,.4559208,,,,8.784501,JST,,
FIN,Finland,1949,4.631871,,,,.5272776,,,,8.784501,JST,,
FIN,Finland,1950,5.21564,,,,.593732,,,,8.784501,JST,,
FIN,Finland,1951,8.301958,,,,.9450688,,,,8.784501,JST,,
FIN,Finland,1952,11.73758,,,,1.336169,,,,8.784501,JST,,
FIN,Finland,1953,10.88585,,,,1.239211,,,,8.784501,JST,,
FIN,Finland,1954,13.4219,,,,1.527907,,,,8.784501,JST,,
FIN,Finland,1955,14.02959,,,,1.597085,,,,8.784501,JST,,
FIN,Finland,1956,15.82875,,,,1.801895,,,,8.784501,JST,,
FIN,Finland,1957,16.89102,,,,1.92282,,,,8.784501,JST,,
FIN,Finland,1958,16.8623,,,,1.919552,,,,8.784501,JST,,
FIN,Finland,1959,19.7955,,,,2.253458,,,,8.784501,JST,,
FIN,Finland,1960,21.73343,,,,2.474065,,,,8.784501,JST,,
FIN,Finland,1961,22.03967,,,,2.508926,,,,8.784501,JST,,
FIN,Finland,1962,27.97784,,,,3.184909,,,,8.784501,JST,,
FIN,Finland,1963,30.88233,,,,3.515547,,,,8.784501,JST,,
FIN,Finland,1964,34.37537,,,,3.913184,,,,8.784501,JST,,
FIN,Finland,1965,39.61015,,,,4.509095,,,,8.784501,JST,,
FIN,Finland,1966,43.72524,,,,4.977544,,,,8.784501,JST,,
FIN,Finland,1967,46.21344,,,,5.260792,,,,8.784501,JST,,
FIN,Finland,1968,49.10835,,,,5.590341,,,,8.784501,JST,,
FIN,Finland,1969,54.02732,,,,6.150301,,,,8.784501,JST,1,1
FIN,Finland,1970,55.50589,55.50589,,,6.318616,58.60189,,,1,BIS,,
FIN,Finland,1971,53.60631,53.60631,,,6.590391,57.15754,,,1,BIS,,
FIN,Finland,1972,56.03334,56.03334,,,7.202264,57.62053,,,1,BIS,,
FIN,Finland,1973,65.2835,65.2835,,,9.027483,64.8055,,,1,BIS,,
FIN,Finland,1974,-3.039143,-3.039143,,,10.81434,65.34708,,,1,BIS,,
FIN,Finland,1975,56.48115,56.48115,11.14975,,11.33809,58.63958,,,1,BIS,,
FIN,Finland,1976,52.39972,52.39972,11.67845,,12.02207,55.17001,,,1,BIS,,
FIN,Finland,1977,-9.968769,-9.968769,11.89017,,12.3553,51.11525,,,1,BIS,,
FIN,Finland,1978,-2.433077,-2.433077,12.35618,,12.73913,48.83603,,,1,BIS,,
FIN,Finland,1979,.5404674,.5404674,13.39291,,13.11351,48.09425,,,1,BIS,,
FIN,Finland,1980,.1798825,.1798825,15.36149,,15.58536,49.32548,,,1,BIS,,
FIN,Finland,1981,4.803426,4.803426,17.80314,,17.8837,50.89877,,,1,BIS,,
FIN,Finland,1982,54.07534,54.07534,21.31681,,21.34383,55.1582,,,1,BIS,,
FIN,Finland,1983,11.10372,11.10372,25.63039,,25.35495,61.2691,,,1,BIS,,
FIN,Finland,1984,60.67451,60.67451,27.62919,,28.53576,64.18302,,,1,BIS,,
FIN,Finland,1985,60.06824,60.06824,29.58621,,29.73326,63.45923,,,1,BIS,,
FIN,Finland,1986,2.939311,2.939311,31.44299,,30.70912,63.14319,,,1,BIS,,
FIN,Finland,1987,69.56235,69.56235,34.75643,,34.44624,67.37225,,,1,BIS,,
FIN,Finland,1988,93.05788,93.05788,44.27649,,47.04679,86.06531,,,1,BIS,,
FIN,Finland,1989,92.65505,92.65505,50.78614,,57.42443,102.1914,,,1,BIS,,
FIN,Finland,1990,-11.96992,-11.96992,49.19664,,53.9677,92.68776,,,1,BIS,,
FIN,Finland,1991,-20.3219,-20.3219,43.03542,,46.01276,78.02038,,,1,BIS,,
FIN,Finland,1992,51.60936,51.60936,36.51194,,37.63277,64.49595,,,1,BIS,,
FIN,Finland,1993,52.51554,52.51554,34.94969,,34.8954,55.90986,,,1,BIS,,
FIN,Finland,1994,.0932724,.0932724,34.8605,,37.17393,57.80362,,,1,BIS,,
FIN,Finland,1995,-4.512641,-4.512641,33.83452,,35.70028,56.54404,,,1,BIS,,
FIN,Finland,1996,12.45197,12.45197,36.33149,,37.91404,59.31696,,,1,BIS,,
FIN,Finland,1997,63.72954,63.72954,41.50644,,44.94322,67.37052,,,1,BIS,,
FIN,Finland,1998,69.1663,69.1663,45.49915,,49.45069,72.14391,,,1,BIS,,
FIN,Finland,1999,75.16269,75.16269,50.28367,,53.72383,76.13248,,,1,BIS,,
FIN,Finland,2000,72.32095,72.32095,52.33546,,56.9456,76.78606,,,1,BIS,,
FIN,Finland,2001,71.89673,71.89673,54.55506,,56.21434,73.70008,,,1,BIS,,
FIN,Finland,2002,76.94685,76.94685,60.03349,,60.81562,76.85822,,,1,BIS,,
FIN,Finland,2003,82.26728,82.26728,66.62149,,64.56445,80.92834,,,1,BIS,,
FIN,Finland,2004,86.51712,86.51712,72.44535,,69.14908,87.29006,,,1,BIS,,
FIN,Finland,2005,93.9537,93.9537,81.05819,76.25,73.41253,93.20947,,,1,BIS,,
FIN,Finland,2006,3.677495,3.677495,85.68443,81.56,79.5201,98.32967,,,1,BIS,,
FIN,Finland,2007,1.823014,1.823014,89.37733,86.37,84.03632,102.1574,,,1,BIS,,
FIN,Finland,2008,-6.933931,-6.933931,86.29963,87.06,84.84968,99.59981,,,1,BIS,,
FIN,Finland,2009,100.5281,100.5281,92.281,88.31,85.48325,99.14397,,,1,BIS,,
FIN,Finland,2010,102.1874,102.1874,97.36767,93.88,93.2664,103.932,,,1,BIS,,
FIN,Finland,2011,101.2569,101.2569,98.61328,96.87,96.18269,103.7961,,,1,BIS,,
FIN,Finland,2012,101.7608,101.7608,100.8212,99.21,98.83006,103.3831,,,1,BIS,,
FIN,Finland,2013,100.6696,100.6696,101.5416,100.35,100.4,102.1196,,,1,BIS,,
FIN,Finland,2014,-1.342303,-1.342303,100.3027,100,100,100.4622,,,1,BIS,,
FIN,Finland,2015,100,100,100,100,100,100,,,1,BIS,,
FIN,Finland,2016,.5972509,.5972509,100.8132,101.29,100.802,101.1307,,,1,BIS,,
FIN,Finland,2017,100.9702,100.9702,101.9632,102.39,102.372,101.1897,,,1,BIS,,
FIN,Finland,2018,100.7243,100.7243,102.8617,103.34,103.437,100.8236,,,1,BIS,,
FIN,Finland,2019,100.0402,100.0402,102.8091,103.77,104.487,100.2636,,,1,BIS,,
FIN,Finland,2020,3.466658,3.466658,105.9075,105.6,106.3645,101.6413,,,1,BIS,,
FIN,Finland,2021,103.7872,103.7872,110.143,110.46,,104.0193,,,1,BIS,,
FIN,Finland,2022,93.12132,93.12132,106.9155,111.52,,98.69286,,,1,BIS,,
FIN,Finland,2023,-9.298233,-9.298233,100.3904,104.58,,88.66528,,,1,BIS,,
FIN,Finland,2024,-2.835378,-2.835378,,101.35,,85.02813,,,1,BIS,,
FIN,Finland,2025,81.29632,81.29632,,,,,,,1,BIS,,
FRA,France,1870,.0580731,,,,.0084122,,,,6.903483,JST,,
FRA,France,1871,.053264,,,,.0077155,,,,6.903483,JST,,
FRA,France,1872,.0519029,,,,.0075184,,,,6.903483,JST,,
FRA,France,1873,.0501788,,,,.0072686,,,,6.903483,JST,,
FRA,France,1874,.0444623,,,,.0064406,,,,6.903483,JST,,
FRA,France,1875,.0458233,,,,.0066377,,,,6.903483,JST,,
FRA,France,1876,.0484548,,,,.0070189,,,,6.903483,JST,,
FRA,France,1877,.0514492,,,,.0074526,,,,6.903483,JST,,
FRA,France,1878,.0536269,,,,.0077681,,,,6.903483,JST,,
FRA,France,1879,.0610675,,,,.0088459,,,,6.903483,JST,,
FRA,France,1880,.0663304,,,,.0096083,,,,6.903483,JST,,
FRA,France,1881,.0702322,,,,.0101734,,,,6.903483,JST,,
FRA,France,1882,.0680545,,,,.009858,,,,6.903483,JST,,
FRA,France,1883,.0694156,,,,.0100552,,,,6.903483,JST,,
FRA,France,1884,.065423,,,,.0094768,,,,6.903483,JST,,
FRA,France,1885,.065423,,,,.0094768,,,,6.903483,JST,,
FRA,France,1886,.0646064,,,,.0093585,,,,6.903483,JST,,
FRA,France,1887,.0649693,,,,.0094111,,,,6.903483,JST,,
FRA,France,1888,.0646064,,,,.0093585,,,,6.903483,JST,,
FRA,France,1889,.0676008,,,,.0097923,,,,6.903483,JST,,
FRA,France,1890,.0685082,,,,.0099237,,,,6.903483,JST,,
FRA,France,1891,.0685082,,,,.0099237,,,,6.903483,JST,,
FRA,France,1892,.0685082,,,,.0099237,,,,6.903483,JST,,
FRA,France,1893,.0706859,,,,.0102392,,,,6.903483,JST,,
FRA,France,1894,.0689619,,,,.0099894,,,,6.903483,JST,,
FRA,France,1895,.0663304,,,,.0096083,,,,6.903483,JST,,
FRA,France,1896,.0667841,,,,.009674,,,,6.903483,JST,,
FRA,France,1897,.0685082,,,,.0099237,,,,6.903483,JST,,
FRA,France,1898,.0685082,,,,.0099237,,,,6.903483,JST,,
FRA,France,1899,.0711396,,,,.0103049,,,,6.903483,JST,,
FRA,France,1900,.0750414,,,,.0108701,,,,6.903483,JST,,
FRA,France,1901,.0750414,,,,.0108701,,,,6.903483,JST,,
FRA,France,1902,.0754951,,,,.0109358,,,,6.903483,JST,,
FRA,France,1903,.0767654,,,,.0111198,,,,6.903483,JST,,
FRA,France,1904,.0764025,,,,.0110672,,,,6.903483,JST,,
FRA,France,1905,.0754951,,,,.0109358,,,,6.903483,JST,,
FRA,France,1906,.0764025,,,,.0110672,,,,6.903483,JST,,
FRA,France,1907,.0772191,,,,.0111855,,,,6.903483,JST,,
FRA,France,1908,.0781265,,,,.011317,,,,6.903483,JST,,
FRA,France,1909,.0798506,,,,.0115667,,,,6.903483,JST,,
FRA,France,1910,.0837524,,,,.0121319,,,,6.903483,JST,,
FRA,France,1911,.0863838,,,,.0125131,,,,6.903483,JST,,
FRA,France,1912,.0872912,,,,.0126445,,,,6.903483,JST,,
FRA,France,1913,.0881079,,,,.0127628,,,,6.903483,JST,,
FRA,France,1914,.0907393,,,,.013144,,,,6.903483,JST,,
FRA,France,1915,.0957571,,,,.0138708,,,,6.903483,JST,,
FRA,France,1916,.1066291,,,,.0154457,,,,6.903483,JST,,
FRA,France,1917,.1011931,,,,.0146583,,,,6.903483,JST,,
FRA,France,1918,.0986842,,,,.0142948,,,,6.903483,JST,,
FRA,France,1919,.0995205,,,,.014416,,,,6.903483,JST,,
FRA,France,1920,.0986842,,,,.0142948,,,,6.903483,JST,,
FRA,France,1921,.1049565,,,,.0152034,,,,6.903483,JST,,
FRA,France,1922,.1158285,,,,.0167783,,,,6.903483,JST,,
FRA,France,1923,.1342272,,,,.0194434,,,,6.903483,JST,,
FRA,France,1924,.1476082,,,,.0213817,,,,6.903483,JST,,
FRA,France,1925,.1664251,,,,.0241074,,,,6.903483,JST,,
FRA,France,1926,.1848238,,,,.0267725,,,,6.903483,JST,,
FRA,France,1927,.1944413,,,,.0281657,,,,6.903483,JST,,
FRA,France,1928,.1973684,,,,.0285897,,,,6.903483,JST,,
FRA,France,1929,.206986,,,,.0299828,,,,6.903483,JST,,
FRA,France,1930,.2387656,,,,.0345863,,,,6.903483,JST,,
FRA,France,1931,.253401,,,,.0367063,,,,6.903483,JST,,
FRA,France,1932,.2646911,,,,.0383417,,,,6.903483,JST,,
FRA,France,1933,.2630185,,,,.0380994,,,,6.903483,JST,,
FRA,France,1934,.2580007,,,,.0373725,,,,6.903483,JST,,
FRA,France,1935,.2446198,,,,.0354343,,,,6.903483,JST,,
FRA,France,1936,.2337478,,,,.0338594,,,,6.903483,JST,,
FRA,France,1937,.2800528,,,,.0405669,,,,6.903483,JST,,
FRA,France,1938,.2718857,,,,.0393838,,,,6.903483,JST,,
FRA,France,1939,.2614817,,,,.0378768,,,,6.903483,JST,,
FRA,France,1940,.2741327,,,,.0397093,,,,6.903483,JST,,
FRA,France,1941,.2939283,,,,.0425768,,,,6.903483,JST,,
FRA,France,1942,.3938919,,,,.057057,,,,6.903483,JST,,
FRA,France,1943,.5878866,,,,.085158,,,,6.903483,JST,,
FRA,France,1944,.6945134,,,,.1006033,,,,6.903483,JST,,
FRA,France,1945,.7535084,,,,.109149,,,,6.903483,JST,,
FRA,France,1946,.9400156,,,,.1361654,,,,6.903483,JST,,
FRA,France,1947,1.154889,,,,.1672908,,,,6.903483,JST,,
FRA,France,1948,1.43579,,,,.2079805,,,,6.903483,JST,,
FRA,France,1949,1.788077,,,,.2590108,,,,6.903483,JST,,
FRA,France,1950,1.900897,,,,.2753533,,,,6.903483,JST,,
FRA,France,1951,2.145567,,,,.3107949,,,,6.903483,JST,,
FRA,France,1952,2.554991,,,,.3701018,,,,6.903483,JST,,
FRA,France,1953,2.887855,,,,.4183185,,,,6.903483,JST,,
FRA,France,1954,3.282406,,,,.475471,,,,6.903483,JST,,
FRA,France,1955,3.993583,,,,.5784882,,,,6.903483,JST,,
FRA,France,1956,5.143257,,,,.7450235,,,,6.903483,JST,,
FRA,France,1957,6.436615,,,,.9323722,,,,6.903483,JST,,
FRA,France,1958,7.987447,,,,1.157017,,,,6.903483,JST,,
FRA,France,1959,9.815853,,,,1.42187,,,,6.903483,JST,,
FRA,France,1960,12.02942,,,,1.742515,,,,6.903483,JST,,
FRA,France,1961,13.82904,,,,2.003197,,,,6.903483,JST,,
FRA,France,1962,16.16539,,,,2.341629,,,,6.903483,JST,,
FRA,France,1963,19.91313,,,,2.884505,,,,6.903483,JST,,
FRA,France,1964,24.45731,,,,3.542749,,,,6.903483,JST,,
FRA,France,1965,29.6068,,,,4.288676,,,,6.903483,JST,,
FRA,France,1966,32.65607,,,,4.730375,,,,6.903483,JST,,
FRA,France,1967,34.53457,,,,5.002485,,,,6.903483,JST,,
FRA,France,1968,37.1398,,,,5.379865,,,,6.903483,JST,,
FRA,France,1969,41.02362,,,,5.942453,,,,6.903483,JST,1,1
FRA,France,1970,42.70159,42.70159,,,6.185513,41.30922,,,1,BIS,,
FRA,France,1971,43.49783,43.49783,,,6.553987,39.81159,,,1,BIS,,
FRA,France,1972,44.6233,44.6233,,,7.148472,42.28682,,,1,BIS,,
FRA,France,1973,46.04176,46.04176,,,7.905752,43.80144,,,1,BIS,,
FRA,France,1974,.1255784,.1255784,,,9.076026,45.2369,,,1,BIS,,
FRA,France,1975,1.8408,1.8408,10.57766,,10.15872,44.79352,,,1,BIS,,
FRA,France,1976,49.82099,49.82099,12.23346,,11.7718,46.93928,,,1,BIS,,
FRA,France,1977,52.19888,52.19888,13.98183,,13.56453,49.08477,,,1,BIS,,
