ISO3,year,cgovdebt_GDP,source,nGDP,cgovdebt
KOR,2004,22.42164,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9.43e+08,2.11e+08
KOR,2005,25.89927,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9.95e+08,2.58e+08
KOR,2006,28.12078,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.05e+09,2.94e+08
KOR,2007,27.43075,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.13e+09,3.11e+08
KOR,2008,26.94867,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.20e+09,3.24e+08
KOR,2009,29.98379,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.26e+09,3.76e+08
KOR,2010,29.48996,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.38e+09,4.07e+08
KOR,2011,30.23456,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.45e+09,4.38e+08
KOR,2012,30.80043,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.50e+09,4.63e+08
KOR,2013,33.7065,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.57e+09,5.30e+08
KOR,2014,35.47913,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.64e+09,5.81e+08
KOR,2015,37.28732,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.74e+09,6.49e+08
KOR,2016,37.62108,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.83e+09,6.90e+08
KOR,2017,37.67773,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.93e+09,7.29e+08
KOR,2018,37.92308,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2.01e+09,7.61e+08
KOR,2019,37.69548,Derived using data on central government debt to GDP from WDI and the spliced GDP,2.04e+09,7.69e+08
KOR,2020,43.7758,Derived using data on central government debt to GDP from WDI and the spliced GDP,2.06e+09,9.01e+08
KOR,2021,45.83289,Derived using data on central government debt to GDP from WDI and the spliced GDP,2.22e+09,1.02e+09
KOR,2022,47.61106,Derived using data on central government debt to GDP from WDI and the spliced GDP,2.32e+09,1.11e+09
KOR,2023,48.55438,Derived using data on central government debt to GDP from WDI and the spliced GDP,2.40e+09,1.17e+09
KWT,1987,9.077253,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,6233,565.7852
KWT,1988,21.35768,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5773,1232.979
KWT,1989,24.57054,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7143,1755.074
KWT,1990,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5328,
KWT,1991,151.1375,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3131,4732.116
KWT,1992,117.7017,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5826,6857.303
KWT,1993,88.90641,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7231,6428.823
KWT,1994,88.45786,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7380,6528.19
KWT,1995,77.97716,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7925,6179.69
KWT,1996,58.97644,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9429,5560.889
KWT,1997,52.16005,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9207,4802.376
KWT,1998,55.13867,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7907,4359.815
KWT,1999,46.5543,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9170,4269.029
KWT,2000,34.91531,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,11570,4039.701
KWT,2001,35.12028,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10700,3757.87
KWT,2002,29.95056,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,11590,3471.27
KWT,2003,22.99772,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,14267,3281.085
KWT,2004,17.30177,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,17516,3030.579
KWT,2005,11.80489,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,23593,2785.128
KWT,2006,8.257011,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,29470,2433.341
KWT,2007,7.04716,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,32581,2296.035
KWT,2008,5.3761,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,39620,2130.011
KWT,2009,6.653288,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,30496,2028.987
KWT,2010,6.16099,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,33079,2037.994
KWT,2011,4.641097,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,42512,1973.023
KWT,2012,3.602054,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,48722,1754.993
KWT,2013,3.091986,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,49392.1,1527.197
KWT,2014,3.429189,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,46285,1587.2
KWT,2015,4.653454,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,34473,1604.185
KWT,2016,10.01792,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,33055.7,3311.495
KWT,2017,20.68272,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,36610.57,7572.062
KWT,2018,14.73823,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,41865.09,6170.171
LAO,1976,11.24921,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,842.5966,94.78548
LAO,1977,14.96182,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1568.819,234.7239
LAO,1978,32.5374,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1725.477,561.4252
LAO,1979,52.60223,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1744.5,917.6456
LAO,1980,33.38914,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5539.542,1849.605
LAO,1981,64.12623,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,6336.819,4063.563
LAO,1982,70.78035,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,11327.73,8017.806
LAO,1983,40.80056,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,21015.78,8574.556
LAO,1984,33.01683,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,30323.6,10011.89
LAO,1985,31.46996,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,87927.92,27670.89
LAO,1986,63.54816,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,129490.7,82288.96
LAO,1987,121.1191,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,167590.8,202984.4
LAO,1988,213.4863,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,238142.7,508402.2
LAO,1989,192.6128,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,449319.3,865446.3
LAO,1990,193.2827,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,638245.7,1233618
LAO,1991,172.5604,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,752124.1,1297869
LAO,1992,154.0445,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,879916.8,1355463
LAO,1993,140.9854,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,993446.1,1400614
LAO,1994,128.4903,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1154416,1483312
LAO,1995,113.0278,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1490613,1684808
LAO,1996,58.78633,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1798382,1057203
LAO,1997,82.70799,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2293015,1896507
LAO,1998,194.0923,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4417417,8573865
LAO,1999,87.58338,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.08e+07,9426447
LAO,2000,59.26813,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.42e+07,8442924
LAO,2001,94.72491,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.64e+07,1.55e+07
LAO,2002,95.30836,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.92e+07,1.83e+07
LAO,2003,90.14835,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2.31e+07,2.08e+07
LAO,2004,80.65341,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2.73e+07,2.20e+07
LAO,2005,73.2026,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3.14e+07,2.30e+07
LAO,2006,60.00702,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3.66e+07,2.20e+07
LAO,2007,55.92979,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4.39e+07,2.45e+07
LAO,2008,51.72348,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5.01e+07,2.59e+07
LAO,2009,51.82252,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5.16e+07,2.67e+07
LAO,2010,49.31503,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,6.04e+07,2.98e+07
LAO,2011,43.00451,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7.15e+07,3.08e+07
LAO,2012,46.10324,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,8.16e+07,3.76e+07
LAO,2013,49.49335,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9.39e+07,4.65e+07
LAO,2014,53.53411,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.07e+08,5.72e+07
LAO,2015,53.05221,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.17e+08,6.22e+07
LAO,2016,54.2229,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.29e+08,7.01e+07
LAO,2017,55.79912,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.41e+08,7.85e+07
LAO,2018,57.18508,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1.52e+08,8.72e+07
LBN,1970,6.846091,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,6503.767,445.2538
LBN,1971,4.962042,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7216.16,358.0689
LBN,1972,3.983304,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,8507.29,338.8712
LBN,1973,5.219219,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9493.682,495.4961
LBN,1974,5.068152,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10875.7,551.1969
LBN,1975,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10024.3,
LBN,1976,22.37647,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5479.951,1226.22
LBN,1977,17.71527,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10962.58,1942.049
LBN,1978,22.80049,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,11763.38,2682.108
LBN,1979,26.2935,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,14906.43,3919.421
LBN,1980,34.00688,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,18716.59,6364.93
LBN,1981,44.47188,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,22459.91,9988.346
LBN,1982,127.0609,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,16843.6,21401.63
LBN,1983,133.9138,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,17038.77,22817.27
