ISO3,year,cgovexp_GDP,source,nGDP,cgovexp
CAF,2012,12.71106,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1281561,162900
CAF,2013,13.39393,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,835453.5,111900.1
CAF,2014,11.45816,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,935577.6,107200
CAF,2015,14.14334,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1002592,141800
CAF,2016,12.09413,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1081516,130800
CAF,2017,13.8616,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1203324,166800
CAF,2018,16.69051,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1233635,205900
CAF,2019,17.3571,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1301485,225900
CAF,2020,25.05921,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1339228,335600
CAF,2021,20.201,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1395476,281900
CAF,2022,18.26157,Derived using data on central government expenditure to GDP from AFRISTAT and the spliced GDP,1486182,271400
CAN,1870,4.709573,Derived using data on central government expenditure to GDP from JST and the spliced GDP,391.5367,18.43971
CAN,1871,4.674985,Derived using data on central government expenditure to GDP from JST and the spliced GDP,422.3876,19.74656
CAN,1872,5.738568,Derived using data on central government expenditure to GDP from JST and the spliced GDP,457.7571,26.2687
CAN,1873,8.003766,Derived using data on central government expenditure to GDP from JST and the spliced GDP,499.2226,39.95661
CAN,1874,6.899096,Derived using data on central government expenditure to GDP from JST and the spliced GDP,496.9453,34.28473
CAN,1875,7.269039,Derived using data on central government expenditure to GDP from JST and the spliced GDP,463.0772,33.66126
CAN,1876,7.578947,Derived using data on central government expenditure to GDP from JST and the spliced GDP,431.5724,32.70864
CAN,1877,7.478329,Derived using data on central government expenditure to GDP from JST and the spliced GDP,444.9043,33.2714
CAN,1878,7.456572,Derived using data on central government expenditure to GDP from JST and the spliced GDP,419.269,31.2631
CAN,1879,6.914867,Derived using data on central government expenditure to GDP from JST and the spliced GDP,455.5802,31.50276
CAN,1880,7.063279,Derived using data on central government expenditure to GDP from JST and the spliced GDP,493.272,34.84118
CAN,1881,5.942904,Derived using data on central government expenditure to GDP from JST and the spliced GDP,582.0439,34.59031
CAN,1882,5.602757,Derived using data on central government expenditure to GDP from JST and the spliced GDP,633.4187,35.48891
CAN,1883,7.015044,Derived using data on central government expenditure to GDP from JST and the spliced GDP,625.8879,43.90631
CAN,1884,9.887753,Derived using data on central government expenditure to GDP from JST and the spliced GDP,598.9191,59.21964
CAN,1885,8.865736,Derived using data on central government expenditure to GDP from JST and the spliced GDP,567.5513,50.3176
CAN,1886,11.02799,Derived using data on central government expenditure to GDP from JST and the spliced GDP,573.901,63.28974
CAN,1887,6.791979,Derived using data on central government expenditure to GDP from JST and the spliced GDP,625.4263,42.47882
CAN,1888,7.149586,Derived using data on central government expenditure to GDP from JST and the spliced GDP,645.1058,46.12239
CAN,1889,6.6363,Derived using data on central government expenditure to GDP from JST and the spliced GDP,671.1597,44.54016
CAN,1890,6.094131,Derived using data on central government expenditure to GDP from JST and the spliced GDP,701.5151,42.75125
CAN,1891,5.798567,Derived using data on central government expenditure to GDP from JST and the spliced GDP,720.0259,41.75118
CAN,1892,6.036419,Derived using data on central government expenditure to GDP from JST and the spliced GDP,716.7302,43.26484
CAN,1893,5.986701,Derived using data on central government expenditure to GDP from JST and the spliced GDP,698.4334,41.81312
CAN,1894,6.602319,Derived using data on central government expenditure to GDP from JST and the spliced GDP,666.7085,44.01822
CAN,1895,6.768412,Derived using data on central government expenditure to GDP from JST and the spliced GDP,648.293,43.87914
CAN,1896,6.881276,Derived using data on central government expenditure to GDP from JST and the spliced GDP,655.8657,45.13193
CAN,1897,5.993227,Derived using data on central government expenditure to GDP from JST and the spliced GDP,733.8602,43.98191
CAN,1898,5.892375,Derived using data on central government expenditure to GDP from JST and the spliced GDP,787.4396,46.39889
CAN,1899,6.240164,Derived using data on central government expenditure to GDP from JST and the spliced GDP,845.379,52.75304
CAN,1900,5.810003,Derived using data on central government expenditure to GDP from JST and the spliced GDP,928.665,53.95546
CAN,1901,5.852935,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1013.927,59.34451
CAN,1902,5.713724,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1145.891,65.47306
CAN,1903,5.240977,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1205.817,63.19661
CAN,1904,5.992212,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1234.133,73.95186
CAN,1905,5.787855,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1393.517,80.65475
CAN,1906,5.457662,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1561.718,85.23331
CAN,1907,3.805711,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1768.995,67.32285
CAN,1908,6.807302,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1692.63,115.2224
CAN,1909,7.258794,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1881.514,136.5752
CAN,1910,5.704726,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2070.313,118.1057
CAN,1911,5.501665,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2285.608,125.7465
CAN,1912,5.499154,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2552.441,140.3627
CAN,1913,5.448177,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2713.738,147.8492
CAN,1914,7.606087,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2506.081,190.6147
CAN,1915,9.227868,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2751.717,253.9248
CAN,1916,10.47584,Derived using data on central government expenditure to GDP from JST and the spliced GDP,3318.873,347.68
CAN,1917,12.48044,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4085.616,509.9027
CAN,1918,13.53213,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4361.557,590.2115
CAN,1919,15.96019,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4469.943,713.4113
CAN,1920,14.64149,Derived using data on central government expenditure to GDP from JST and the spliced GDP,5179.734,758.3901
CAN,1921,13.2159,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4169.493,551.0359
CAN,1922,10.94791,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4333.373,474.4137
CAN,1923,9.543576,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4662.24,444.9445
CAN,1924,8.232527,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4607.237,379.2921
CAN,1925,7.029376,Derived using data on central government expenditure to GDP from JST and the spliced GDP,5113.066,359.4166
CAN,1926,6.976292,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,5470.843,381.662
CAN,1927,6.833303,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,5912.04,403.9876
CAN,1928,6.512397,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,6431.908,418.8713
CAN,1929,6.597166,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,6526.526,430.5657
CAN,1930,7.727273,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,6081.077,469.9014
CAN,1931,9.567441,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,4989.247,477.3432
CAN,1932,13.94861,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,4054.76,565.5826
CAN,1933,13.11569,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,3712.433,486.9114
CAN,1934,12.04334,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,4219.544,508.1739
CAN,1935,12.39247,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,4572.502,566.6458
CAN,1936,11.48036,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,4926.522,565.5826
CAN,1937,10.1889,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,5571.839,567.7089
CAN,1938,10.48938,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,5604.796,587.9083
CAN,1939,12.11528,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,5975.827,723.9883
CAN,1940,18.62059,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,7136.76,1328.906
CAN,1941,22.7602,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,8804.804,2003.991
CAN,1942,42.73746,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,10912.98,4663.93
CAN,1943,48.14982,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,11750.72,5657.953
CAN,1944,44.27752,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,12595.91,5577.155
CAN,1945,43.29428,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,12611.85,5460.211
CAN,1946,22.16239,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,12635.24,2800.272
CAN,1947,16.29926,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,14323.49,2334.623
CAN,1948,14.02411,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,16488.01,2312.297
CAN,1949,14.57738,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,17860.5,2603.594
CAN,1950,15.68871,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,19658.25,3084.126
CAN,1951,17.37061,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,22901.22,3978.081
CAN,1952,18.8954,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,25871.8,4888.579
CAN,1953,18.27895,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,27130.96,4959.252
CAN,1954,17.96821,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,27270.75,4900.065
CAN,1955,16.78001,Derived using data on central government expenditure to GDP from CS1 and the spliced GDP,30065.56,5045.003
