ISO3,year,rGDP,source,pop,rGDP_pc
DNK,1966,741496.2,Derived using data on real GDP from OECD_EO and the spliced population,4.779,155157.2
DNK,1967,782503.7,Derived using data on real GDP from OECD_EO and the spliced population,4.82,162345.2
DNK,1968,825956.7,Derived using data on real GDP from OECD_EO and the spliced population,4.855,170125
DNK,1969,879720.3,Derived using data on real GDP from OECD_EO and the spliced population,4.879,180307.5
DNK,1970,893768.1,Derived using data on real GDP from OECD_EO and the spliced population,4.937579,181013.4
DNK,1971,920625.7,Derived using data on real GDP from OECD_EO and the spliced population,4.963126,185493.1
DNK,1972,956800.7,Derived using data on real GDP from OECD_EO and the spliced population,4.991596,191682.3
DNK,1973,995961.9,Derived using data on real GDP from OECD_EO and the spliced population,5.021861,198325.3
DNK,1974,984783.4,Derived using data on real GDP from OECD_EO and the spliced population,5.045297,195188.4
DNK,1975,970438.6,Derived using data on real GDP from OECD_EO and the spliced population,5.059862,191791.5
DNK,1976,1027933,Derived using data on real GDP from OECD_EO and the spliced population,5.072596,202644.4
DNK,1977,1047159,Derived using data on real GDP from OECD_EO and the spliced population,5.089143,205763.3
DNK,1978,1070472,Derived using data on real GDP from OECD_EO and the spliced population,5.104894,209695.2
DNK,1979,1111889,Derived using data on real GDP from OECD_EO and the spliced population,5.117724,217262.5
DNK,1980,1106519,Derived using data on real GDP from OECD_EO and the spliced population,5.124383,215932.1
DNK,1981,1099148,Derived using data on real GDP from OECD_EO and the spliced population,5.121696,214606.3
DNK,1982,1139647,Derived using data on real GDP from OECD_EO and the spliced population,5.118367,222658.3
DNK,1983,1169233,Derived using data on real GDP from OECD_EO and the spliced population,5.114217,228624.1
DNK,1984,1217945,Derived using data on real GDP from OECD_EO and the spliced population,5.111345,238282.7
DNK,1985,1266709,Derived using data on real GDP from OECD_EO and the spliced population,5.11303,247741.3
DNK,1986,1328830,Derived using data on real GDP from OECD_EO and the spliced population,5.119581,259558.4
DNK,1987,1332209,Derived using data on real GDP from OECD_EO and the spliced population,5.127472,259817.9
DNK,1988,1332028,Derived using data on real GDP from OECD_EO and the spliced population,5.129775,259665.9
DNK,1989,1340622,Derived using data on real GDP from OECD_EO and the spliced population,5.131881,261234
DNK,1990,1360399,Derived using data on real GDP from OECD_EO and the spliced population,5.14029,264654.2
DNK,1991,1379358,Derived using data on real GDP from OECD_EO and the spliced population,5.15409,267624
DNK,1992,1407260,Derived using data on real GDP from OECD_EO and the spliced population,5.171046,272142.3
DNK,1993,1406150,Derived using data on real GDP from OECD_EO and the spliced population,5.189326,270969.7
DNK,1994,1480601,Derived using data on real GDP from OECD_EO and the spliced population,5.205613,284424
DNK,1995,1525582,Derived using data on real GDP from OECD_EO and the spliced population,5.230345,291679.1
DNK,1996,1569759,Derived using data on real GDP from OECD_EO and the spliced population,5.262456,298294
DNK,1997,1619497,Derived using data on real GDP from OECD_EO and the spliced population,5.284913,306437.7
DNK,1998,1657171,Derived using data on real GDP from OECD_EO and the spliced population,5.303229,312483.4
DNK,1999,1706344,Derived using data on real GDP from OECD_EO and the spliced population,5.320516,320710.3
DNK,2000,1769889,Derived using data on real GDP from OECD_EO and the spliced population,5.338491,331533.5
DNK,2001,1786703,Derived using data on real GDP from OECD_EO and the spliced population,5.357285,333509.1
DNK,2002,1794860,Derived using data on real GDP from OECD_EO and the spliced population,5.375575,333891.8
DNK,2003,1802777,Derived using data on real GDP from OECD_EO and the spliced population,5.389521,334496.7
DNK,2004,1852829,Derived using data on real GDP from OECD_EO and the spliced population,5.40304,342923.3
DNK,2005,1896548,Derived using data on real GDP from OECD_EO and the spliced population,5.418559,350009.7
DNK,2006,1968930,Derived using data on real GDP from OECD_EO and the spliced population,5.436756,362151.5
DNK,2007,1988366,Derived using data on real GDP from OECD_EO and the spliced population,5.460399,364143
DNK,2008,1980071,Derived using data on real GDP from OECD_EO and the spliced population,5.492726,360489.7
DNK,2009,1881573,Derived using data on real GDP from OECD_EO and the spliced population,5.522588,340705
DNK,2010,1911357,Derived using data on real GDP from OECD_EO and the spliced population,5.547363,344552.3
DNK,2011,1936411,Derived using data on real GDP from OECD_EO and the spliced population,5.570213,347636.8
DNK,2012,1936306,Derived using data on real GDP from OECD_EO and the spliced population,5.59077,346339.7
DNK,2013,1963272,Derived using data on real GDP from OECD_EO and the spliced population,5.613263,349755.9
DNK,2014,1988363,Derived using data on real GDP from OECD_EO and the spliced population,5.643346,352337.5
DNK,2015,2030206,Derived using data on real GDP from OECD_EO and the spliced population,5.682449,357276.6
DNK,2016,2092595,Derived using data on real GDP from OECD_EO and the spliced population,5.728752,365279.4
DNK,2017,2156555,Derived using data on real GDP from OECD_EO and the spliced population,5.765103,374070.5
DNK,2018,2196667,Derived using data on real GDP from OECD_EO and the spliced population,5.793868,379136.6
DNK,2019,2234261,Derived using data on real GDP from OECD_EO and the spliced population,5.81694,384095.6
DNK,2020,2194489,Derived using data on real GDP from OECD_EO and the spliced population,5.829703,376432.3
DNK,2021,2356489,Derived using data on real GDP from OECD_EO and the spliced population,5.85442,402514.5
DNK,2022,2392783,Derived using data on real GDP from OECD_EO and the spliced population,5.906385,405118
DNK,2023,2452487,Derived using data on real GDP from OECD_EO and the spliced population,5.947987,412322.2
DNK,2024,2522292,Derived using data on real GDP from OECD_EO and the spliced population,5.979521,421821.7
DNK,2025,2585213,Derived using data on real GDP from OECD_EO and the spliced population,6.006544,430399.5
DNK,2026,2629144,Derived using data on real GDP from OECD_EO and the spliced population,6.029719,436030.9
DNK,2027,2673853,Derived using data on real GDP from AMECO and the spliced population,6.049014,442031.1
DNK,2028,2712490,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,6.069044,446938.5
DNK,2029,2751685,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,6.079059,452649.8
DOM,1950,119419.6,Derived using data on real GDP from Mitchell and the spliced population,2.378789,50201.85
DOM,1951,133625.7,Derived using data on real GDP from Mitchell and the spliced population,2.448753,54568.85
DOM,1952,144280.2,Derived using data on real GDP from Mitchell and the spliced population,2.528713,57056.78
DOM,1953,142504.4,Derived using data on real GDP from Mitchell and the spliced population,2.598677,54837.3
DOM,1954,150717.3,Derived using data on real GDP from Mitchell and the spliced population,2.688631,56057.26
DOM,1955,160040,Derived using data on real GDP from Mitchell and the spliced population,2.778585,57597.66
DOM,1956,176243.8,Derived using data on real GDP from Mitchell and the spliced population,2.86854,61440.25
DOM,1957,187342.3,Derived using data on real GDP from Mitchell and the spliced population,2.968489,63110.32
DOM,1958,197108.9,Derived using data on real GDP from Mitchell and the spliced population,3.058443,64447.48
DOM,1959,198440.8,Derived using data on real GDP from Mitchell and the spliced population,3.168387,62631.48
DOM,1960,203102.1,Derived using data on real GDP from WDI and the spliced population,3.268336,62142.36
DOM,1961,198403.8,Derived using data on real GDP from WDI and the spliced population,3.373233,58817.12
DOM,1962,232226.2,Derived using data on real GDP from WDI and the spliced population,3.479936,66732.91
DOM,1963,247327.7,Derived using data on real GDP from WDI and the spliced population,3.588287,68926.39
DOM,1964,264059.1,Derived using data on real GDP from WDI and the spliced population,3.698559,71395.12
DOM,1965,231099.7,Derived using data on real GDP from WDI and the spliced population,3.808963,60672.59
DOM,1966,262213.4,Derived using data on real GDP from WDI and the spliced population,3.921847,66859.66
DOM,1967,270938.7,Derived using data on real GDP from WDI and the spliced population,4.038928,67081.82
DOM,1968,271585.8,Derived using data on real GDP from WDI and the spliced population,4.157189,65329.2
DOM,1969,301165.4,Derived using data on real GDP from WDI and the spliced population,4.277035,70414.53
DOM,1970,356057.9,Derived using data on real GDP from WDI and the spliced population,4.39929,80935.31
DOM,1971,394766.6,Derived using data on real GDP from WDI and the spliced population,4.524234,87256.02
DOM,1972,435799.3,Derived using data on real GDP from WDI and the spliced population,4.651883,93682.34
DOM,1973,491999,Derived using data on real GDP from WDI and the spliced population,4.782227,102880.7
DOM,1974,521528.3,Derived using data on real GDP from WDI and the spliced population,4.914197,106126.9
DOM,1975,548612.6,Derived using data on real GDP from WDI and the spliced population,5.046776,108705.6
DOM,1976,585523.8,Derived using data on real GDP from WDI and the spliced population,5.180404,113026.7
DOM,1977,614693.4,Derived using data on real GDP from WDI and the spliced population,5.315443,115642.9
DOM,1978,627852.1,Derived using data on real GDP from WDI and the spliced population,5.451882,115162.4
DOM,1979,656302.6,Derived using data on real GDP from WDI and the spliced population,5.58969,117413
DOM,1980,708601.6,Derived using data on real GDP from WDI and the spliced population,5.729037,123686
DOM,1981,738928.8,Derived using data on real GDP from WDI and the spliced population,5.868453,125915.4
DOM,1982,751481,Derived using data on real GDP from WDI and the spliced population,6.007114,125098.5
DOM,1983,786259.1,Derived using data on real GDP from WDI and the spliced population,6.147248,127904.3
DOM,1984,796110.1,Derived using data on real GDP from WDI and the spliced population,6.28904,126586.9
DOM,1985,779212.5,Derived using data on real GDP from WDI and the spliced population,6.430404,121176.3
DOM,1986,806656.3,Derived using data on real GDP from WDI and the spliced population,6.571208,122756.2
DOM,1987,888268.7,Derived using data on real GDP from WDI and the spliced population,6.712515,132330.2
DOM,1988,907419.4,Derived using data on real GDP from WDI and the spliced population,6.855734,132359.2
DOM,1989,947350.7,Derived using data on real GDP from WDI and the spliced population,7.002295,135291.5
DOM,1990,895679.3,Derived using data on real GDP from WDI and the spliced population,7.151166,125249.4
DOM,1991,904135.8,Derived using data on real GDP from WDI and the spliced population,7.299853,123856.7
DOM,1992,1005738,Derived using data on real GDP from WDI and the spliced population,7.447474,135044.1
DOM,1993,1079827,Derived using data on real GDP from WDI and the spliced population,7.594572,142184.1
DOM,1994,1107836,Derived using data on real GDP from WDI and the spliced population,7.741694,143099.9
DOM,1995,1170982,Derived using data on real GDP from WDI and the spliced population,7.888115,148448.9
DOM,1996,1240787,Derived using data on real GDP from WDI and the spliced population,8.032894,154463.2
DOM,1997,1351211,Derived using data on real GDP from WDI and the spliced population,8.174078,165304.4
