ISO3,year,cons,source,nGDP,cons_GDP
KOR,2002,5.50e+08,Derived using data on consumption from OECD_EO and the spliced GDP,8.13e+08,.6759413
KOR,2003,5.74e+08,Derived using data on consumption from OECD_EO and the spliced GDP,8.68e+08,.6614308
KOR,2004,6.03e+08,Derived using data on consumption from OECD_EO and the spliced GDP,9.43e+08,.6393857
KOR,2005,6.48e+08,Derived using data on consumption from OECD_EO and the spliced GDP,9.95e+08,.6514458
KOR,2006,6.95e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.05e+09,.664278
KOR,2007,7.48e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.13e+09,.6596612
KOR,2008,8.02e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.20e+09,.6666024
KOR,2009,8.35e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.26e+09,.6649703
KOR,2010,8.93e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.38e+09,.6470491
KOR,2011,9.54e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.45e+09,.6585663
KOR,2012,9.97e+08,Derived using data on consumption from OECD_EO and the spliced GDP,1.50e+09,.6625526
KOR,2013,1.03e+09,Derived using data on consumption from OECD_EO and the spliced GDP,1.57e+09,.6580079
KOR,2014,1.07e+09,Derived using data on consumption from OECD_EO and the spliced GDP,1.64e+09,.6556963
KOR,2015,1.12e+09,Derived using data on consumption from OECD_EO and the spliced GDP,1.74e+09,.6413971
KOR,2016,1.17e+09,Derived using data on consumption from OECD_EO and the spliced GDP,1.83e+09,.6369135
KOR,2017,1.23e+09,Derived using data on consumption from OECD_EO and the spliced GDP,1.93e+09,.6352906
KOR,2018,1.30e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.01e+09,.6455416
KOR,2019,1.35e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.04e+09,.6616881
KOR,2020,1.33e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.06e+09,.6478969
KOR,2021,1.43e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.22e+09,.6413575
KOR,2022,1.55e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.32e+09,.6666995
KOR,2023,1.62e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.40e+09,.6749572
KOR,2024,1.68e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.56e+09,.6543846
KOR,2025,1.75e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.68e+09,.6529269
KOR,2026,1.82e+09,Derived using data on consumption from OECD_EO and the spliced GDP,2.79e+09,.6540362
KWT,1962,267.6998,Derived using data on consumption from WDI_ARC and the spliced GDP,429.5121,.6232649
KWT,1963,280.6852,Derived using data on consumption from WDI_ARC and the spliced GDP,419.5936,.6689454
KWT,1964,301.6617,Derived using data on consumption from WDI_ARC and the spliced GDP,470.4053,.6412804
KWT,1965,296.6673,Derived using data on consumption from WDI and the spliced GDP,527.3703,.5625408
KWT,1966,349.6079,Derived using data on consumption from WDI and the spliced GDP,591.2335,.5913196
KWT,1967,414.5351,Derived using data on consumption from WDI and the spliced GDP,615.9291,.6730241
KWT,1968,440.506,Derived using data on consumption from WDI and the spliced GDP,730.3251,.6031642
KWT,1969,457.4869,Derived using data on consumption from WDI and the spliced GDP,877.124,.5215761
KWT,1970,535,Derived using data on consumption from UN and the spliced GDP,1026,.5214425
KWT,1971,593,Derived using data on consumption from UN and the spliced GDP,1382,.4290883
KWT,1972,626,Derived using data on consumption from UN and the spliced GDP,1463,.4278879
KWT,1973,653,Derived using data on consumption from UN and the spliced GDP,1603,.4073612
KWT,1974,842,Derived using data on consumption from UN and the spliced GDP,3812,.2208814
KWT,1975,1142,Derived using data on consumption from UN and the spliced GDP,3485,.3276901
KWT,1976,1459,Derived using data on consumption from UN and the spliced GDP,3836,.3803441
KWT,1977,1949,Derived using data on consumption from UN and the spliced GDP,4052,.480997
KWT,1978,2094,Derived using data on consumption from UN and the spliced GDP,4264,.4910882
KWT,1979,2544,Derived using data on consumption from UN and the spliced GDP,6840,.3719298
KWT,1980,3190,Derived using data on consumption from UN and the spliced GDP,7755,.4113475
KWT,1981,3623,Derived using data on consumption from UN and the spliced GDP,7039,.5147038
KWT,1982,4534,Derived using data on consumption from UN and the spliced GDP,6214,.7296427
KWT,1983,3936,Derived using data on consumption from UN and the spliced GDP,6083,.6470491
KWT,1984,4080,Derived using data on consumption from UN and the spliced GDP,6425,.6350195
KWT,1985,4529,Derived using data on consumption from UN and the spliced GDP,6450,.7021706
KWT,1986,4147,Derived using data on consumption from UN and the spliced GDP,5203,.7970402
KWT,1987,4179,Derived using data on consumption from UN and the spliced GDP,6233,.6704637
KWT,1988,4600,Derived using data on consumption from UN and the spliced GDP,5773,.7968128
KWT,1989,5476,Derived using data on consumption from UN and the spliced GDP,7143,.7666247
KWT,1990,5180,Derived using data on consumption from UN and the spliced GDP,5328,.9722222
KWT,1991,9215,Derived using data on consumption from UN and the spliced GDP,3131,2.943149
KWT,1992,5469,Derived using data on consumption from UN and the spliced GDP,5826,.938723
KWT,1993,5736,Derived using data on consumption from UN and the spliced GDP,7231,.7932513
KWT,1994,5533,Derived using data on consumption from UN and the spliced GDP,7380,.749729
KWT,1995,5885,Derived using data on consumption from UN and the spliced GDP,7925,.7425867
KWT,1996,6769.5,Derived using data on consumption from UN and the spliced GDP,9429,.7179446
KWT,1997,6730,Derived using data on consumption from UN and the spliced GDP,9207,.7309656
KWT,1998,7020,Derived using data on consumption from UN and the spliced GDP,7907,.8878209
KWT,1999,7239,Derived using data on consumption from UN and the spliced GDP,9170,.789422
KWT,2000,7290,Derived using data on consumption from UN and the spliced GDP,11570,.6300778
KWT,2001,7482,Derived using data on consumption from UN and the spliced GDP,10700,.6992523
KWT,2002,8677,Derived using data on consumption from UN and the spliced GDP,11590,.7486627
KWT,2003,9379,Derived using data on consumption from UN and the spliced GDP,14267,.6573912
KWT,2004,10033,Derived using data on consumption from UN and the spliced GDP,17516,.5727906
KWT,2005,11293,Derived using data on consumption from UN and the spliced GDP,23593,.4786589
KWT,2006,12514,Derived using data on consumption from UN and the spliced GDP,29470,.4246352
KWT,2007,14481,Derived using data on consumption from UN and the spliced GDP,32581,.4444615
KWT,2008,16456,Derived using data on consumption from UN and the spliced GDP,39620,.4153458
KWT,2009,15851,Derived using data on consumption from UN and the spliced GDP,30496,.5197731
KWT,2010,15224,Derived using data on consumption from UN and the spliced GDP,33079,.4602316
KWT,2011,16637,Derived using data on consumption from UN and the spliced GDP,42512,.3913483
KWT,2012,18861,Derived using data on consumption from UN and the spliced GDP,48722,.3871146
KWT,2013,20514,Derived using data on consumption from UN and the spliced GDP,49392.1,.4153296
KWT,2014,21632,Derived using data on consumption from UN and the spliced GDP,46285,.4673652
KWT,2015,22663,Derived using data on consumption from UN and the spliced GDP,34473,.6574131
KWT,2016,23447.84,Derived using data on consumption from UN and the spliced GDP,33055.7,.7093432
