ISO3,countryname,year,strate,ADB,AMECO,BORDO,ECLAC,HFS,Homer_Sylla,IHD,IMF_IFS,JST,MW,NBS,OECD_EO,OECD_KEI,OECD_MEI_ARC,CS2,CS1,CS3,chainlinking_ratio,source,source_change,source_change_count
CHE,Switzerland,1955,2.5,,,1.5,,,1.5,,,1.5,,,,,,,2.5,,1,CS1,,
CHE,Switzerland,1956,2.5,,,1.5,,,1.5,,,1.5,,,,,,,2.5,,1,CS1,,
CHE,Switzerland,1957,3.5,,,2.18,,,2.18,,,2.5,,,,,,,3.5,,1,CS1,,
CHE,Switzerland,1958,3.5,,,2.5,,,2.5,,,2.5,,,,,,,3.5,,1,CS1,,
CHE,Switzerland,1959,3,,,2.1,,,2.1,,,2,,,,,,,3,,1,CS1,,
CHE,Switzerland,1960,3,,,1.1,,,2,,,2,,,,,,,3,,1,CS1,,
CHE,Switzerland,1961,3,,,1.03,,,2,,,2,,,,,,,3,,1,CS1,,
CHE,Switzerland,1962,3,,,1.33,,,2,,,2,,,,,,,3,,1,CS1,,
CHE,Switzerland,1963,3,,,1.75,,,2,,,2,,,,,,,3,,1,CS1,,
CHE,Switzerland,1964,3.5,,,2.35,,,2.37,,,2.5,,,,,,,3.5,,1,CS1,,
CHE,Switzerland,1965,3.5,,,2.63,,,3,,,2.5,,,,,,,3.5,,1,CS1,,
CHE,Switzerland,1966,4,,,3.18,,,3.74,,,3.5,,,,,,,4,,1,CS1,,
CHE,Switzerland,1967,3.75,,,2.71,,,4.07,,,3,,,,,,,3.75,,1,CS1,,
CHE,Switzerland,1968,3.75,,,2.26,,,3.75,,,3,,,,,,,3.75,,1,CS1,,
CHE,Switzerland,1969,4.75,,,3.49,,,3.9,,,6.25,,,,,,,4.75,,1,CS1,,
CHE,Switzerland,1970,4.75,,,3.44,,,5.14,,,6.75,,,,,,,4.75,,1,CS1,,
CHE,Switzerland,1971,4.75,,,2.39,,,5.25,,,1.15,,,,,,,4.75,,1,CS1,1,4
CHE,Switzerland,1972,1.9,,,2.83,,,4.81,,,2.69,,,,,1.9,,4.75,,1,OECD_MEI_ARC,,
CHE,Switzerland,1973,4,,,5.38,,,5.09,,,3.64,,,,,4,,5.25,,1,OECD_MEI_ARC,1,4
CHE,Switzerland,1974,10.16524,,,2.31,,,6.63,,,5.97,,,10.165242,,6,,6,,1,OECD_EO,,
CHE,Switzerland,1975,4.064592,,,.6,,,6.25,,,2.75,,,4.0645917,,3.3,,4,,1,OECD_EO,,
CHE,Switzerland,1976,1.524883,,,.68,,,,,,1.51,,,1.5248833,,1.2,,3,,1,OECD_EO,,
CHE,Switzerland,1977,2.589383,,,1.68,,,,,,2.47,,,2.5893833,,2,,2.5,,1,OECD_EO,,
CHE,Switzerland,1978,.7315083,,,.49,,,,,,.66,,,.73150833,,.6,,2,,1,OECD_EO,,
CHE,Switzerland,1979,1.7836,,,.67,,,,,,1.0016667,,,1.7836,,1.5,,3,,1,OECD_EO,,
CHE,Switzerland,1980,5.7704,,,2.3,,,5.15,,,2.2908333,,,5.7704,,5.1,,4,,1,OECD_EO,,
CHE,Switzerland,1981,9.095266,,,4.18,,,7.82,,,2.9341667,,,9.0952667,,8.2,,7,,1,OECD_EO,,
CHE,Switzerland,1982,5.057867,,,2.09,,,3.87,,,1.3225,,,5.0578667,,4.3,,6,,1,OECD_EO,,
CHE,Switzerland,1983,4.091717,,,2.42,,,3.04,,,1.8433333,,,4.0917167,,3.4,,5.5,,1,OECD_EO,,
CHE,Switzerland,1984,4.349216,,,1.97,,,3.58,,,3.3406667,,,4.3492167,,3.6,,5.5,,1,OECD_EO,,
CHE,Switzerland,1985,4.9235,,,1.97,,,4.15,,,2.125,,,4.9235,,,,5.5,,1,OECD_EO,,
CHE,Switzerland,1986,4.218242,,,1.78,,,3.54,,,2.875,,,4.2182417,,,,5.5,,1,OECD_EO,,
CHE,Switzerland,1987,3.774625,,,1.37,,,3.18,,,.5625,,,3.774625,,,,4,,1,OECD_EO,,
CHE,Switzerland,1988,3.079867,,,2.46,,,3.01,,,4.875,,,3.0798667,,,,5.5,,1,OECD_EO,,
CHE,Switzerland,1989,6.94875,,,6.46,,,6.35,,,9.6875,,,6.94875,,,,11.875,,1,OECD_EO,,
CHE,Switzerland,1990,8.8346,,,8.33,,,,,,8.75,,,8.8346,,,,11,,1,OECD_EO,,
CHE,Switzerland,1991,8.119991,,,7.73,,,,,,7.5625,,,8.1199917,,,,11.5,,1,OECD_EO,,
CHE,Switzerland,1992,7.78,,,7.4699998,,,,,,6.375,,,7.78,,,,8.5,,1,OECD_EO,,
CHE,Switzerland,1993,4.817433,,,4.9400001,,,,,,4.125,,,4.8174333,,,,6.625,,1,OECD_EO,,
CHE,Switzerland,1994,4.044125,,,3.8499999,,,,,,3.5,,,4.044125,,,,6.25,,1,OECD_EO,,
CHE,Switzerland,1995,2.951608,,,2.8883331,,,,,,1.75,,,2.9516083,,,,5.375,,1,OECD_EO,,
CHE,Switzerland,1996,1.920358,,,1.7841671,,,,,,1.5,,,1.9203583,,,,5.25,,1,OECD_EO,,
CHE,Switzerland,1997,1.579625,,,1.348333,,,,,,1,,,1.579625,,,,3.75,,1,OECD_EO,,
CHE,Switzerland,1998,1.434917,,,,,,,,,.875,,,1.4349167,,,,4.5,,1,OECD_EO,,
CHE,Switzerland,1999,1.204307,,,,,,,,,1.09375,,,1.2043073,,,,5.25,,1,OECD_EO,,
CHE,Switzerland,2000,2.940907,,,,,,,,,3.5,,,2.9409066,2.940907,,,5.875,,1,OECD_EO,,
CHE,Switzerland,2001,2.813803,,,,,,,,,1.65,,,2.8138031,2.813803,,,3.75,,1,OECD_EO,,
CHE,Switzerland,2002,1.049703,,,,,,,,,.44,,,1.0497032,1.049703,,,2.75,,1,OECD_EO,,
CHE,Switzerland,2003,.2153193,,,,,,,,,.09,,,.21531927,.2153193,,,2.25,,1,OECD_EO,,
CHE,Switzerland,2004,.3774774,,,,,,,,,.55,,,.37747745,.3774774,,,2.51,,1,OECD_EO,,
CHE,Switzerland,2005,.7123538,,,,,,,,,.63,,,.71235383,.7123538,,,2.52,,1,OECD_EO,,
CHE,Switzerland,2006,1.411713,,,,,,,,,1.94,,,1.4117129,1.411713,,,,,1,OECD_EO,,
CHE,Switzerland,2007,2.342838,,,,,,,,,2,,,2.3428376,2.342838,,,,,1,OECD_EO,,
CHE,Switzerland,2008,1.841203,,,,,,,,,.01,,,1.8412026,1.841203,,,,,1,OECD_EO,,
CHE,Switzerland,2009,.0936439,,,,,,,,,.05,,,.09364394,.0936439,,,,,1,OECD_EO,,
CHE,Switzerland,2010,.1500828,,,,,,,,,.04,,,.15008283,.1500828,,,,,1,OECD_EO,,
CHE,Switzerland,2011,.0575042,,,,,,,,,.07,,,.05750421,.0575042,,,,,1,OECD_EO,,
CHE,Switzerland,2012,-.0617211,,,,,,,,,-.2,,,-.0617211,-.0617211,,,,,1,OECD_EO,,
CHE,Switzerland,2013,-.047171,,,,,,,,,.01,,,-.04717099,-.047171,,,,,1,OECD_EO,,
CHE,Switzerland,2014,.0011205,,,,,,,,,-2,,,.00112053,.0011205,,,,,1,OECD_EO,,
CHE,Switzerland,2015,-.7247248,,,,,,,,,-1,,,-.72472475,-.7247248,,,,,1,OECD_EO,,
CHE,Switzerland,2016,-.7682976,,,,,,,,,-.9,,,-.76829762,-.7682976,,,,,1,OECD_EO,,
CHE,Switzerland,2017,-.8478185,,,,,,,,,-1,,,-.84781848,-.8478185,,,,,1,OECD_EO,,
CHE,Switzerland,2018,-.8062764,,,,,,,,,-.95,,,-.80627647,-.8062764,,,,,1,OECD_EO,,
CHE,Switzerland,2019,-.7733054,,,,,,,,,-1,,,-.7733054,-.7733054,,,,,1,OECD_EO,,
CHE,Switzerland,2020,-.6975906,,,,,,,,,-.85,,,-.69759067,-.6975906,,,,,1,OECD_EO,,
CHE,Switzerland,2021,-.735515,,,,,,,,,,,,-.73551498,-.735515,,,,,1,OECD_EO,,
CHE,Switzerland,2022,-.1774313,,,,,,,,,,,,-.17743126,-.1774313,,,,,1,OECD_EO,,
CHE,Switzerland,2023,1.521064,,,,,,,,,,,,1.5210644,1.521064,,,,,1,OECD_EO,,
CHE,Switzerland,2024,1.26203,,,,,,,,,,,,1.2620301,1.24134,,,,,1,OECD_EO,,
CHE,Switzerland,2025,.6595206,,,,,,,,,,,,.65952058,,,,,,1,OECD_EO,,
CHE,Switzerland,2026,.5970206,,,,,,,,,,,,.59702058,,,,,,1,OECD_EO,,
CHL,Chile,1865,10.3,,,,,10.3,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1866,10.3,,,,,10.3,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1867,9,,,,,9,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1868,7.3,,,,,7.3,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1869,8.25,,,,,8.25,,,,,,,,,,,,,1,HFS,1,8
CHL,Chile,1870,8,,,,,8.6,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1871,8,,,,,9,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1872,8,,,,,8.6,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1873,8,,,,,9.4,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1874,8,,,,,10,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1875,10,,,,,10.2,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1876,10,,,,,10.6,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1877,10,,,,,11,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1878,10,,,,,11.3,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1879,9,,,,,10.8,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1880,7,,,,,8,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1881,7,,,,,7.2,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1882,7,,,,,7,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1883,8,,,,,7.1,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1884,7,,,,,7.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1885,7,,,,,7.6,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1886,7,,,,,8.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1887,7,,,,,8.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1888,7,,,,,8.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1889,7,,,,,8.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1890,7,,,,,8.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1891,7,,,,,7.1,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1892,8,,,,,8,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1893,9,,,,,10,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1894,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1895,10,,,,,9.5,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1896,10,,,,,10,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1897,8,,,,,8.4,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1898,8,,,,,8,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1899,7,,,,,7,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1900,7,,,,,7,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1901,8,,,,,7.4,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1902,8,,,,,7.8,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1903,8,,,,,8.1,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1904,8,,,,,8.1,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1905,7,,,,,7.9,7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1906,8,,,,,7.7,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1907,9,,,,,8.5,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1908,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1909,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1910,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1911,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1912,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1913,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1914,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1915,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1916,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1917,9,,,,,9,9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1918,8,,,,,8.7,8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1919,8,,,,,8.2,8,,,,,,,,,,,,1,Homer_Sylla,1,8
CHL,Chile,1920,8.8,,,,,8.8,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1921,9,,,,,9,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1922,9,,,,,9,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1923,9,,,,,9,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1924,9,,,,,9,,,,,,,,,,,,,1,HFS,,
CHL,Chile,1925,9,,,,,9,,,,,,,,,,,,,1,HFS,1,8
CHL,Chile,1926,7.5,,,,,9,,7.5,,,,,,,,,,,1,IHD,,
CHL,Chile,1927,6.5,,,,,9,,6.5,,,,,,,,,,,1,IHD,,
CHL,Chile,1928,6,,,,,9.31,,6,,,,,,,,,,,1,IHD,,
CHL,Chile,1929,6,,,,,9.17,,6,,,,,,,,,,,1,IHD,,
CHL,Chile,1930,7,,,,,9.3533333,,7,,,,,,,,,,,1,IHD,,
CHL,Chile,1931,6,,,,,9.5,,6,,,,,,,,,,,1,IHD,,
CHL,Chile,1932,4.5,,,,,9.5066667,,4.5,,,,,,,,,,,1,IHD,,
CHL,Chile,1933,4.5,,,,,8.2666667,,4.5,,,,,,,,,,,1,IHD,,
CHL,Chile,1934,4.5,,,,,7.3266667,,4.5,,,,,,,,,,,1,IHD,,
CHL,Chile,1935,4.5,,,,,7.1733333,,4.5,,,,,,,,,,,1,IHD,,
CHL,Chile,1936,5,,,,,7.22,,5,,,,,,,,,,,1,IHD,1,8
CHL,Chile,1937,7.84,,,,,7.5733333,7.84,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1938,8.19,,,,,7.9466667,8.19,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1939,8.34,,,,,8.3866667,8.34,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1940,8.36,,,,,8.3466667,8.36,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1941,8.41,,,,,8.38,8.41,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1942,8.85,,,,,8.5733333,8.85,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1943,8.9,,,,,10.28,8.9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1944,9.02,,,,,9.0133333,9.02,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1945,9.21,,,,,9.0666667,9.21,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1946,9.22,,,,,9.2533333,9.22,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1947,9.4,,,,,9.26,9.4,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1948,10,,,,,9.6933333,10,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1949,10.2,,,,,10.073333,10.2,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1950,10.6,,,,,10.4,10.6,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1951,11.7,,,,,11.206667,11.7,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1952,12.1,,,,,12.093333,12.1,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1953,12.3,,,,,11.453333,12.3,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1954,13.1,,,,,12.725,13.1,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1955,13.6,,,,,13.466667,13.6,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1956,13.8,,,,,13.816667,13.8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1957,14.3,,,,,14.033333,14.3,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1958,15.6,,,,,15.041667,15.6,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1959,16.3,,,,,16.083333,16.3,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1960,16.6,,,,,16.483333,16.6,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1961,15.5,,,,,16.308333,15.5,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1962,14.9,,,,,14.95,14.9,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1963,14.4,,,,,14.208333,14.4,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1964,14.6,,,,,14.508333,14.6,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1965,15.3,,,,,15.2,15.3,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1966,15.5,,,,,15.85,15.5,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1967,15.8,,,,,15.833333,15.8,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1968,16.6,,,,,16.608333,16.6,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1969,19.5,,,,,19.333333,19.5,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1970,20,,,,,20,20,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1971,15,,,,,15,15,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1972,17.5,,,,,17.5,17.5,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1973,40,,,,,40,40,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1974,62,,,,,187.80833,62,,,,,,,,,,,,1,Homer_Sylla,,
CHL,Chile,1975,185,,,,,411.31,185,,,,,,,,,,,,1,Homer_Sylla,1,8
CHL,Chile,1976,350.67,,,,,350.67,,,,,,,,,,,,,1,HFS,1,8
CHL,Chile,1977,163.1533,,,163.15334,,156.35,163,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1978,86.13258,,,86.132587,,85.32,86.1,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1979,62.11064,,,62.11064,,61.96,62.1,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1980,47.14082,,,47.140824,,46.86,47.1,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1981,52.01873,,,52.018726,,51.9,52,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1982,63.8649,,,63.864903,,63.12,63.8,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1983,42.81798,,,42.81798,,42.69,47.8,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1984,38.33455,,,38.334553,,37.18,38.3,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1985,40.80748,,,40.80748,,40.38,41.3,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1986,26.2725,,,26.2725,,26.18,29.7,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1987,32.79714,,,32.797138,,32.71,38.2,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1988,21.16544,,,21.165444,,21.02,22.2,,,,,,,,,,,,1,BORDO,,
CHL,Chile,1989,35.91843,,,35.918434,,35.68,,,,,,,,,,,,,1,BORDO,1,8
CHL,Chile,1990,34.7,,,48.827735,34.7,48.19,,,,,,,,,,,,,1,ECLAC,,
CHL,Chile,1991,20.5,,,28.55181,20.5,28.25,,,,,,,,,,,,,1,ECLAC,,
CHL,Chile,1992,16.8,,,23.922188,16.8,23.75,,,,,,,,,,,,,1,ECLAC,,
CHL,Chile,1993,16.9,,,24.300503,16.9,24.02,,,,,,,,,,,,,1,ECLAC,,
CHL,Chile,1994,15.4,,,20.339652,15.4,20.31,,,,,,,,,,,,,1,ECLAC,,
CHL,Chile,1995,12.1,,,18.159556,12.1,18.117487,,,,,,,,,,,,,1,ECLAC,,
CHL,Chile,1996,14.2,,,17.367857,14.2,17.340553,,,,,,,,,,,,,1,ECLAC,1,8
CHL,Chile,1997,13.045,,,15.67027,12.7,15.637865,,,,,,,13.045,,,,,,1,OECD_EO,,
CHL,Chile,1998,16.50792,,,,16.3,20.047474,,,,,,,16.507917,,,,,,1,OECD_EO,,
CHL,Chile,1999,10.955,,,,8.9,12.602736,,,,,,,10.955,10.955,,,,,1,OECD_EO,,
CHL,Chile,2000,10.7575,,,,8.7,14.830962,,,,,,,10.7575,10.7575,,,,,1,OECD_EO,,
CHL,Chile,2001,7.233333,,,,6.5,,,,,,,,7.2333333,7.233333,,,,,1,OECD_EO,,
CHL,Chile,2002,3.925,,,,4.1,,,,,,,,3.925,3.925,,,,,1,OECD_EO,,
CHL,Chile,2003,2.966138,,,,3.2,,,,,,,,2.9661384,2.7675,,,,,1,OECD_EO,,
CHL,Chile,2004,2.2083,,,,2.4,,,,,,,,2.2082997,1.83,,,,,1,OECD_EO,,
CHL,Chile,2005,4.278961,,,,4.5,,,,,,,,4.2789611,3.530833,,,,,1,OECD_EO,,
CHL,Chile,2006,5.328551,,,,5.5,,,,,,,,5.3285511,4.825833,,,,,1,OECD_EO,,
CHL,Chile,2007,5.849364,,,,5.9,,,,,,,,5.8493642,5.179167,,,,,1,OECD_EO,,
CHL,Chile,2008,7.776045,,,,7.8,,,,,,,,7.7760451,,,,,,1,OECD_EO,,
CHL,Chile,2009,2.133337,,,,2.3,,,,,,,,2.1333365,1.746667,,,,,1,OECD_EO,,
CHL,Chile,2010,2.135011,,,,2.7,,,,,,,,2.1350106,,,,,,1,OECD_EO,,
CHL,Chile,2011,5.408937,,,,5.6,,,,,,,,5.4089363,,,,,,1,OECD_EO,,
CHL,Chile,2012,5.81065,,,,5.9,,,,,,,,5.8106505,,,,,,1,OECD_EO,,
CHL,Chile,2013,5.213279,,,,5.2,,,,,,,,5.2132792,,,,,,1,OECD_EO,,
CHL,Chile,2014,3.87621,,,,3.9,,,,,,,,3.8762105,3.895565,,,,,1,OECD_EO,,
CHL,Chile,2015,3.570458,,,,3.8,,,,,,,,3.5704576,3.600714,,,,,1,OECD_EO,,
CHL,Chile,2016,3.84341,,,,4,,,,,,,,3.8434101,3.913277,,,,,1,OECD_EO,,
CHL,Chile,2017,2.886762,,,,3,,,,,,,,2.8867625,2.953703,,,,,1,OECD_EO,,
CHL,Chile,2018,2.77037,,,,3,,,,,,,,2.7703699,2.83273,,,,,1,OECD_EO,,
CHL,Chile,2019,2.557363,,,,2.7,,,,,,,,2.5573626,2.637614,,,,,1,OECD_EO,,
CHL,Chile,2020,.6857116,,,,.8,,,,,,,,.68571156,.6971985,,,,,1,OECD_EO,,
CHL,Chile,2021,1.47265,,,,1.7,,,,,,,,1.47265,1.520203,,,,,1,OECD_EO,,
CHL,Chile,2022,9.248187,,,,9.3,,,,,,,,9.2481871,9.303696,,,,,1,OECD_EO,,
CHL,Chile,2023,10.23155,,,,,,,,,,,,10.231547,10.25993,,,,,1,OECD_EO,,
CHL,Chile,2024,6.006052,,,,,,,,,,,,6.0060524,6.009919,,,,,1,OECD_EO,,
CHL,Chile,2025,4.622386,,,,,,,,,,,,4.6223858,,,,,,1,OECD_EO,,
CHL,Chile,2026,4.372386,,,,,,,,,,,,4.3723858,,,,,,1,OECD_EO,,
CHN,China,1980,5.4,,,5.4000001,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1981,5.4,,,5.4000001,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1982,5.76,,,5.7600002,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1983,5.76,,,5.7600002,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1984,5.76,,,5.7600002,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1985,7.2,,,7.1999998,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1986,7.2,,,7.1999998,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1987,7.2,,,7.1999998,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1988,8.64,,,8.6400003,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1989,11.34,,,11.34,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1990,8.64,,,8.6400003,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1991,7.56,,,7.5599999,,,,,,,,,,,,,,,1,BORDO,,
CHN,China,1992,7.56,,,7.5599999,,,,,,,,,,,,,,,1,BORDO,1,1
CHN,China,1993,9.93,,,10.98,,,,,,,,,9.93,,,,,,1,OECD_EO,,
CHN,China,1994,10.98,,,10.98,,,,,,,,,10.98,,,,,,1,OECD_EO,,
CHN,China,1995,11.52,,,10.98,,,,,,,,,11.52,,,,,,1,OECD_EO,,
CHN,China,1996,10.965,,,7.4699998,,,,,,,,,10.965,,,,,,1,OECD_EO,,
CHN,China,1997,9.72,,,5.6700001,,,,,,,,,9.72,,,,,,1,OECD_EO,,
CHN,China,1998,7.5,,,,,,,,,,,,7.5,6.854908,,,,,1,OECD_EO,,
CHN,China,1999,6.075,,,,,,,,,,,,6.075,3.658417,,,,,1,OECD_EO,,
CHN,China,2000,5.85,2.600983,,,,,,,,,,,5.85,2.600983,,,,,1,OECD_EO,,
CHN,China,2001,5.85,2.521183,,,,,,,,,,,5.85,2.521183,,,,,1,OECD_EO,,
CHN,China,2002,5.355,2.152058,,,,,,,,,,,5.355,2.152058,,,,,1,OECD_EO,,
CHN,China,2003,5.31,2.618333,,,,,,,,,,,5.31,2.618333,,,,,1,OECD_EO,,
CHN,China,2004,5.3775,2.7925,,,,,,,,,,,5.3775,2.7925,,,,,1,OECD_EO,,
CHN,China,2005,5.58,1.8575,,,,,,,,,,,5.58,1.8575,,,,,1,OECD_EO,,
CHN,China,2006,5.895,2.536364,,,,,,,,,,,5.895,2.536364,,,,,1,OECD_EO,,
CHN,China,2007,6.78,3.511667,,,,,,,,,,,6.78,3.511667,,,,,1,OECD_EO,,
CHN,China,2008,7.0425,4.033333,,,,,,,,,,,7.0425,4.033333,,,,,1,OECD_EO,,
CHN,China,2009,5.31,1.585833,,,,,,,,,,,5.31,1.585833,,,,,1,OECD_EO,,
CHN,China,2010,5.393333,2.640833,,,,,,,,,,,5.3933333,2.640833,,,,,1,OECD_EO,,
CHN,China,2011,6.351666,5.139167,,,,,,,,,,,6.3516667,5.139167,,,,,1,OECD_EO,,
CHN,China,2012,6.259167,4.310833,,,,,,,,,,,6.2591667,4.310833,,,,,1,OECD_EO,,
CHN,China,2013,6,4.976666,,,,,,,,,,,6,4.976666,,,,,1,OECD_EO,,
CHN,China,2014,5.933333,4.804167,,,,,,,,,,,5.9333333,4.804167,,,,,1,OECD_EO,,
CHN,China,2015,4.9125,3.730833,,,,,,,,,,,4.9125,3.730833,,,,,1,OECD_EO,,
