ISO3,year,inv,source,nGDP,inv_GDP
MAR,1984,40814.66,Derived using data on investment from UN and the spliced GDP,131897.4,.3094425
MAR,1985,50486.58,Derived using data on investment from UN and the spliced GDP,152056.5,.332025
MAR,1986,50687.78,Derived using data on investment from UN and the spliced GDP,181150.5,.2798102
MAR,1987,47482.96,Derived using data on investment from UN and the spliced GDP,183557.4,.2586818
MAR,1988,54984.82,Derived using data on investment from UN and the spliced GDP,212804,.2583824
MAR,1989,66007.65,Derived using data on investment from UN and the spliced GDP,227691.5,.2898995
MAR,1990,77217.3,Derived using data on investment from UN and the spliced GDP,249905.3,.3089863
MAR,1991,78783.78,Derived using data on investment from UN and the spliced GDP,284552.8,.2768688
MAR,1992,81011.34,Derived using data on investment from UN and the spliced GDP,285198.5,.2840525
MAR,1993,80450.86,Derived using data on investment from UN and the spliced GDP,292610.6,.2749417
MAR,1994,85684.91,Derived using data on investment from UN and the spliced GDP,327950.3,.261274
MAR,1995,83924.42,Derived using data on investment from UN and the spliced GDP,330743.7,.2537446
MAR,1996,89874.16,Derived using data on investment from UN and the spliced GDP,374933.9,.2397067
MAR,1997,94708.69,Derived using data on investment from UN and the spliced GDP,373762.5,.2533927
MAR,1998,109534.2,Derived using data on investment from UN and the spliced GDP,403893.2,.2711959
MAR,1999,105908.4,Derived using data on investment from UN and the spliced GDP,409340.3,.2587294
MAR,2000,110088.8,Derived using data on investment from UN and the spliced GDP,413345.8,.2663358
MAR,2001,122197,Derived using data on investment from UN and the spliced GDP,448042.7,.2727352
MAR,2002,126584.6,Derived using data on investment from UN and the spliced GDP,468032.2,.2704613
MAR,2003,143015.7,Derived using data on investment from UN and the spliced GDP,501230.7,.2853291
MAR,2004,161241,Derived using data on investment from UN and the spliced GDP,530645.4,.3038583
MAR,2005,166552.6,Derived using data on investment from UN and the spliced GDP,554459.7,.3003872
MAR,2006,186223.7,Derived using data on investment from UN and the spliced GDP,606645.3,.3069729
MAR,2007,219418,Derived using data on investment from UN and the spliced GDP,647530,.3388538
MAR,2008,281255.4,Derived using data on investment from UN and the spliced GDP,725097.1,.3878866
MAR,2009,264161.2,Derived using data on investment from UN and the spliced GDP,765571.2,.3450511
MAR,2010,270327.8,Derived using data on investment from UN and the spliced GDP,811646.8,.333061
MAR,2011,297329.1,Derived using data on investment from UN and the spliced GDP,857949.9,.3465577
MAR,2012,301534,Derived using data on investment from UN and the spliced GDP,897106.6,.3361184
MAR,2013,316585.5,Derived using data on investment from UN and the spliced GDP,960837.8,.3294891
MAR,2014,308190,Derived using data on investment from UN and the spliced GDP,1001454,.3077425
MAR,2015,325346,Derived using data on investment from UN and the spliced GDP,1078119,.3017719
MAR,2016,349700,Derived using data on investment from UN and the spliced GDP,1094249,.3195799
MAR,2017,363718,Derived using data on investment from UN and the spliced GDP,1148895,.3165807
MAR,2018,384144,Derived using data on investment from UN and the spliced GDP,1195237,.3213957
MAR,2019,379327,Derived using data on investment from UN and the spliced GDP,1239836,.3059493
MAR,2020,331648,Derived using data on investment from UN and the spliced GDP,1152477,.2877697
MAR,2021,391603,Derived using data on investment from UN and the spliced GDP,1276563,.3067636
MAR,2022,403156,Derived using data on investment from UN and the spliced GDP,1330558,.3029977
MAR,2023,421725,Derived using data on investment from UN and the spliced GDP,1463358,.2881899
MAR,2024,471965.6,Derived using data on investment from IMF_IFS and the spliced GDP,1579097,.2988833
MAR,2025,502378.1,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,1674403,.3000342
MAR,2026,532493,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,1771789,.3005397
MAR,2027,572989.6,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,1872032,.306079
MAR,2028,619884.9,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,1975877,.3137264
MAR,2029,670475.7,Derived using data on investment from IMF_WEO_forecast and the spliced GDP,2083630,.3217825
