ISO3,year,source,CA,USDfx,CA_USD
BRB,2010,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-498.4525,2,-249.2263
BRB,2011,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-327.5466,2,-163.7733
BRB,2012,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-820.6768,2,-410.3384
BRB,2013,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-477.7012,2,-238.8506
BRB,2014,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-1232.635,2,-616.3174
BRB,2015,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-183.2535,2,-91.62673
BRB,2016,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-849.9576,2,-424.9788
BRB,2017,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,-575.4965,2,-287.7483
BRB,2018,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-402.8768,2,-201.4384
BRB,2019,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-185.2252,2,-92.61261
BRB,2020,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-506.7045,2,-253.3522
BRB,2021,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-1082.796,2,-541.3981
BRB,2022,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,-1237.695,2,-618.8474
BRB,2023,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-1155.294,2,-577.647
BRB,2024,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-895.6323,2,-447.8161
BRB,2025,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-904.4042,2.000131,-452.1725
BRB,2026,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-875.2608,2,-437.6304
BRB,2027,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-874.1578,2,-437.0789
BRB,2028,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-857.6297,2,-428.8148
BRB,2029,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,-862.6337,2,-431.3169
BRN,1985,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,6365.303,2.20015,2893.122
BRN,1986,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,3558.185,2.177417,1634.131
BRN,1987,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,3819.26,2.105983,1813.529
BRN,1988,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,3614.109,2.012425,1795.897
BRN,1989,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,3381.193,1.950258,1733.716
BRN,1990,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,3382.573,1.812533,1866.213
BRN,1991,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,3324.713,1.72755,1924.525
BRN,1992,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,2473.486,1.628967,1518.438
BRN,1993,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,1611.324,1.615791,997.2354
BRN,1994,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,1830.395,1.527444,1198.339
BRN,1995,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,1199.965,1.417375,846.611
BRN,1996,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,1501.767,1.410041,1065.052
BRN,1997,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,1471.831,1.484806,991.2615
BRN,1998,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,1054.604,1.648831,639.6068
BRN,1999,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,2309.116,1.691573,1365.07
BRN,2000,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,5168.938,1.72375,2998.658
BRN,2001,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,3559.331,1.792009,1986.224
BRN,2002,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,3214.057,1.790057,1795.505
BRN,2003,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,4387.017,1.742022,2518.347
BRN,2004,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,4930.094,1.690283,2916.727
BRN,2005,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,6720.867,1.664239,4038.403
BRN,2006,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,8352.051,1.588721,5257.091
BRN,2007,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,7351.956,1.507719,4876.21
BRN,2008,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,9847.314,1.414476,6961.811
BRN,2009,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,5775.378,1.454478,3970.756
BRN,2010,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,6839.639,1.36578,5007.863
BRN,2011,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,8088.479,1.257155,6433.956
BRN,2012,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,7102.208,1.250422,5679.849
BRN,2013,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,4727.202,1.25096,3778.859
BRN,2014,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,6652.712,1.267044,5250.578
BRN,2015,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,2965.201,1.375503,2155.722
BRN,2016,Derived using data on CA from Derived using data on current account balance to GDP from WDI and the spliced GDP and the spliced USD exchange rate,2030.497,1.380584,1470.752
