ISO3,year,finv,source,USDfx,finv_USD
AUS,1938,425.4854,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.5134152,828.7356
AUS,1939,415.1438,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.565963,733.5175
AUS,1940,415.1438,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6553939,633.4263
AUS,1941,370.8224,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.62251,595.689
AUS,1942,308.7724,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.622084,496.3517
AUS,1943,257.0641,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6198091,414.7473
AUS,1944,296.9534,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6195787,479.2827
AUS,1945,348.6617,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.621118,561.3453
AUS,1946,505.2639,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6223937,811.8076
AUS,1947,783.0114,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6230543,1256.731
AUS,1948,975.0707,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6226357,1566.037
AUS,1949,1267.592,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.6831965,1855.384
AUS,1950,1651.711,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.892857,1849.916
AUS,1951,2427.335,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.8992805,2699.197
AUS,1952,3034.538,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.8920606,3401.718
AUS,1953,3046.357,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.8920606,3414.967
AUS,1954,3359.562,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.8992805,3735.833
AUS,1955,3687.54,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.8940545,4124.514
AUS,1956,4040.634,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.8992805,4493.185
AUS,1957,4197.236,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.892857,4700.905
AUS,1958,4485.325,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.892857,5023.565
AUS,1959,4715.797,Derived using data on fixed investment from Mitchell and the spliced USD exchange rate,.892857,5281.693
AUS,1960,5323,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,5961.761
AUS,1961,5293,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,5928.161
AUS,1962,5418,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,6068.161
AUS,1963,6018,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,6740.161
AUS,1964,6805,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,7621.601
AUS,1965,7614,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,8527.682
AUS,1966,8156,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,9134.722
AUS,1967,9005,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,10085.6
AUS,1968,9870,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,11054.4
AUS,1969,10954,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,12268.48
AUS,1970,11983,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.892857,13420.96
AUS,1971,13094,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.880499,14871.11
AUS,1972,13690,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.838771,16321.5
AUS,1973,15917,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.706155,22540.38
AUS,1974,17673,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.697004,25355.66
AUS,1975,19986,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.765317,26114.67
AUS,1976,23424,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.820806,28537.8
AUS,1977,26129,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.902521,28951.13
AUS,1978,29554,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.874107,33810.51
AUS,1979,33531,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.894829,37471.96
AUS,1980,39378,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.878305,44834.08
AUS,1981,47477,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.86997,54573.14
AUS,1982,51546,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.987111,52219.05
AUS,1983,51366,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.109894,46280.09
AUS,1984,58794,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.13977,51584.09
AUS,1985,70287,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.429341,49174.41
AUS,1986,76169,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.498628,50825.82
AUS,1987,84628,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.427254,59294.28
AUS,1988,97191,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.278456,76022.17
AUS,1989,111963,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.265323,88485.7
AUS,1990,107925,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.280973,84252.37
AUS,1991,97537,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.284177,75952.93
AUS,1992,99646,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.363094,73102.81
AUS,1993,107000,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.472756,72652.91
AUS,1994,121372,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.36709,88781.28
AUS,1995,123369,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.34917,91440.66
AUS,1996,129042,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.27826,100951.3
AUS,1997,142773,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.348587,105868.6
AUS,1998,153887,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.592747,96617.35
AUS,1999,162884,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.549954,105089.6
AUS,2000,170569,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.726291,98806.63
AUS,2001,170521,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.934431,88150.47
AUS,2002,199190,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.840401,108231.8
AUS,2003,219392,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.540934,142376
AUS,2004,239336,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.360461,175922.7
AUS,2005,266035,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.312657,202669.1
AUS,2006,284429,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.328211,214144.5
AUS,2007,315118,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.194885,263722.4
AUS,2008,349444,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.196204,292127.4
AUS,2009,344964,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.279068,269699.5
AUS,2010,359807,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.089508,330247.2
AUS,2011,388261,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.969524,400465.6
AUS,2012,427872,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,.965948,442955.5
AUS,2013,427300,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.036882,412100.9
AUS,2014,426646,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.109239,384629.5
AUS,2015,423232,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.332359,317656.1
AUS,2016,417072,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.344874,310119.8
AUS,2017,436551,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.304983,334526.2
AUS,2018,455367,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.339015,340076.1
AUS,2019,453628,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.439273,315178.6
AUS,2020,444149,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.451936,305901.2
AUS,2021,506730,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.332437,380303.2
AUS,2022,566106,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.442807,392364.3
AUS,2023,630748,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.506645,418644.1
AUS,2024,656461.3,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.515301,433221.7
AUS,2025,681940.8,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.5454,441271.4
AUS,2026,715616.4,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.5454,463062.2
AUT,1960,3335.042,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.886292,1768.041
AUT,1961,3883.779,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.884461,2060.949
AUT,1962,4065.867,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.876001,2167.305
AUT,1963,4421.847,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.876725,2356.151
AUT,1964,4914.81,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.876897,2618.583
AUT,1965,5528.333,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.876689,2945.791
AUT,1966,6132.026,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.877437,3266.169
AUT,1967,6236.196,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.877498,3321.546
AUT,1968,6468.315,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.878209,3443.874
AUT,1969,6885.813,Derived using data on fixed investment from AMECO and the spliced USD exchange rate,1.879447,3663.744
AUT,1970,7970.972,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.878416,4243.454
AUT,1971,9588.461,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.817661,5275.165
AUT,1972,11885.92,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.680853,7071.361
AUT,1973,12711.07,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.423594,8928.857
AUT,1974,14413.04,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.35765,10616.17
AUT,1975,14347.42,Derived using data on fixed investment from OECD_EO and the spliced USD exchange rate,1.264837,11343.3
