ISO3,year,imports,source,nGDP,imports_GDP
GLP,1985,5745,Derived using data on imports from Mitchell and the spliced GDP,9650,.5953368
GMB,1960,52.07277,Derived using data on imports from Mitchell and the spliced GDP,203.0055,.2565092
GMB,1961,73.91392,Derived using data on imports from Mitchell and the spliced GDP,197.2359,.3747488
GMB,1962,72.44276,Derived using data on imports from Mitchell and the spliced GDP,208.6459,.3472044
GMB,1963,68.38493,Derived using data on imports from Mitchell and the spliced GDP,217.4257,.3145209
GMB,1964,70.09859,Derived using data on imports from Mitchell and the spliced GDP,221.3192,.3167307
GMB,1965,93.66956,Derived using data on imports from Mitchell and the spliced GDP,248.7196,.3766071
GMB,1966,114.5084,Derived using data on imports from IMF_WEO and the spliced GDP,291.6569,.3926133
GMB,1967,134.6028,Derived using data on imports from IMF_WEO and the spliced GDP,304.5323,.4419982
GMB,1968,145.5366,Derived using data on imports from IMF_WEO and the spliced GDP,322.3478,.4514893
GMB,1969,160.0164,Derived using data on imports from IMF_WEO and the spliced GDP,372.9244,.4290854
GMB,1970,148.3437,Derived using data on imports from UN and the spliced GDP,333.59,.4446887
GMB,1971,168.1088,Derived using data on imports from UN and the spliced GDP,345.0094,.4872587
GMB,1972,196.9731,Derived using data on imports from UN and the spliced GDP,437.524,.4501995
GMB,1973,253.6525,Derived using data on imports from UN and the spliced GDP,634.1997,.3999568
GMB,1974,388.7476,Derived using data on imports from UN and the spliced GDP,834.3985,.4659016
GMB,1975,524.8668,Derived using data on imports from UN and the spliced GDP,1057.247,.4964465
GMB,1976,632.7414,Derived using data on imports from UN and the spliced GDP,1196.565,.528798
GMB,1977,718.2366,Derived using data on imports from UN and the spliced GDP,1302.307,.551511
GMB,1978,857.3826,Derived using data on imports from UN and the spliced GDP,1408.215,.6088434
GMB,1979,974.1259,Derived using data on imports from UN and the spliced GDP,1397.858,.6968703
GMB,1980,930.391,Derived using data on imports from UN and the spliced GDP,1441.458,.6454514
GMB,1981,923.3749,Derived using data on imports from UN and the spliced GDP,1765.698,.5229517
GMB,1982,1138.85,Derived using data on imports from UN and the spliced GDP,2039.032,.5585248
GMB,1983,1309.022,Derived using data on imports from UN and the spliced GDP,2323.238,.5634474
GMB,1984,1496.701,Derived using data on imports from UN and the spliced GDP,3088.899,.4845417
GMB,1985,2250.759,Derived using data on imports from UN and the spliced GDP,4234.385,.5315433
GMB,1986,2812.141,Derived using data on imports from UN and the spliced GDP,5116.142,.5496605
GMB,1987,3190.538,Derived using data on imports from UN and the spliced GDP,5845.191,.5458398
GMB,1988,3939.648,Derived using data on imports from UN and the spliced GDP,6952.12,.566683
GMB,1989,4688.706,Derived using data on imports from UN and the spliced GDP,8169.822,.5739055
GMB,1990,5464.477,Derived using data on imports from UN and the spliced GDP,9266.063,.5897301
GMB,1991,6118.637,Derived using data on imports from UN and the spliced GDP,10019.07,.6106993
GMB,1992,6268.479,Derived using data on imports from UN and the spliced GDP,10559.56,.5936309
GMB,1993,8178.775,Derived using data on imports from UN and the spliced GDP,11436.98,.7151165
GMB,1994,7372.13,Derived using data on imports from UN and the spliced GDP,11887.32,.6201674
GMB,1995,7729.12,Derived using data on imports from UN and the spliced GDP,12467.43,.6199449
GMB,1996,8748.016,Derived using data on imports from UN and the spliced GDP,13811.19,.6334004
GMB,1997,7507.865,Derived using data on imports from UN and the spliced GDP,13623.14,.5511112
GMB,1998,8577.151,Derived using data on imports from UN and the spliced GDP,14863.01,.5770802
GMB,1999,7983.354,Derived using data on imports from UN and the spliced GDP,15429.09,.5174221
GMB,2000,9547.144,Derived using data on imports from UN and the spliced GDP,16638.56,.5737961
GMB,2001,7957.098,Derived using data on imports from UN and the spliced GDP,17921.39,.444
GMB,2002,7217.976,Derived using data on imports from UN and the spliced GDP,19140.75,.3771
GMB,2003,7138.142,Derived using data on imports from UN and the spliced GDP,23093.31,.3091
GMB,2004,7432.51,Derived using data on imports from UN and the spliced GDP,28885.96,.2573053
GMB,2005,7700.802,Derived using data on imports from UN and the spliced GDP,29367,.2622263
GMB,2006,8876.93,Derived using data on imports from UN and the spliced GDP,29584.43,.3000541
GMB,2007,8941.755,Derived using data on imports from UN and the spliced GDP,31830.61,.2809169
GMB,2008,7981.53,Derived using data on imports from UN and the spliced GDP,34659.28,.2302855
GMB,2009,9130.213,Derived using data on imports from UN and the spliced GDP,38638.12,.2363006
GMB,2010,8828.38,Derived using data on imports from UN and the spliced GDP,43230.71,.2042155
GMB,2011,10689.9,Derived using data on imports from UN and the spliced GDP,41531.71,.2573912
GMB,2012,12597.51,Derived using data on imports from UN and the spliced GDP,45389.3,.2775437
GMB,2013,13099.3,Derived using data on imports from UN and the spliced GDP,49463.6,.264827
GMB,2014,18687.3,Derived using data on imports from UN and the spliced GDP,51309.1,.3642102
GMB,2015,16960.1,Derived using data on imports from UN and the spliced GDP,58581.1,.2895149
GMB,2016,16328.3,Derived using data on imports from UN and the spliced GDP,64389.9,.2535848
GMB,2017,26130,Derived using data on imports from UN and the spliced GDP,70142.2,.3725289
GMB,2018,34209,Derived using data on imports from UN and the spliced GDP,80301.8,.4260054
GMB,2019,32533.2,Derived using data on imports from UN and the spliced GDP,90793.8,.3583196
GMB,2020,35267.4,Derived using data on imports from UN and the spliced GDP,93329.8,.3778793
GMB,2021,37427.5,Derived using data on imports from UN and the spliced GDP,105487,.3548068
GMB,2022,43777.7,Derived using data on imports from UN and the spliced GDP,121093.2,.3615207
GMB,2023,48164.44,Derived using data on imports from UN and the spliced GDP,146701.9,.3283151
GMB,2024,54623.61,Derived using data on imports from WDI and the spliced GDP,163822,.3334328
GMB,2025,53207.22,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,186237.4,.2856957
GMB,2026,55025.84,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,205577.8,.2676644
GMB,2027,57174.05,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,224332.6,.2548629
GMB,2028,60275.18,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,245408.6,.2456115
GMB,2029,61266.1,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,269996.6,.2269144
GNB,1960,47.30217,Derived using data on imports from HFS and the spliced GDP,68.52305,.6903104
GNB,1961,79.21236,Derived using data on imports from HFS and the spliced GDP,67.55547,1.172553
GNB,1962,70.95325,Derived using data on imports from HFS and the spliced GDP,70.21098,1.010572
GNB,1963,62.31873,Derived using data on imports from HFS and the spliced GDP,79.21083,.7867451
GNB,1964,58.56459,Derived using data on imports from HFS and the spliced GDP,81.33739,.7200205
GNB,1965,39.79389,Derived using data on imports from HFS and the spliced GDP,82.79476,.4806329
GNB,1966,31.91019,Derived using data on imports from HFS and the spliced GDP,80.179,.3979869
GNB,1967,34.16268,Derived using data on imports from HFS and the spliced GDP,84.60657,.4037828
GNB,1968,32.66102,Derived using data on imports from HFS and the spliced GDP,90.01146,.362854
GNB,1969,39.41848,Derived using data on imports from HFS and the spliced GDP,104.4155,.3775155
GNB,1970,33.78727,Derived using data on imports from UN and the spliced GDP,124.2315,.2719702
GNB,1971,37.56706,Derived using data on imports from UN and the spliced GDP,121.5302,.309117
GNB,1972,43.56141,Derived using data on imports from UN and the spliced GDP,135.7084,.3209928
GNB,1973,55.59774,Derived using data on imports from UN and the spliced GDP,151.5314,.3669057
GNB,1974,61.02253,Derived using data on imports from UN and the spliced GDP,172.58,.3535898
GNB,1975,46.64014,Derived using data on imports from UN and the spliced GDP,199.5262,.2337544
GNB,1976,53.49478,Derived using data on imports from UN and the spliced GDP,212.5592,.25167
GNB,1977,59.73196,Derived using data on imports from UN and the spliced GDP,203.368,.2937136
GNB,1978,79.45941,Derived using data on imports from UN and the spliced GDP,244.6387,.3248031
GNB,1979,97.34278,Derived using data on imports from UN and the spliced GDP,260.1965,.3741126
GNB,1980,91.94595,Derived using data on imports from UN and the spliced GDP,243.918,.3769544
GNB,1981,94.43518,Derived using data on imports from UN and the spliced GDP,293.4691,.3217892
GNB,1982,132.5519,Derived using data on imports from UN and the spliced GDP,356.3806,.3719391
GNB,1983,123.3514,Derived using data on imports from UN and the spliced GDP,424.5089,.2905744
GNB,1984,341.0979,Derived using data on imports from UN and the spliced GDP,738.3148,.4619952
GNB,1985,529.0526,Derived using data on imports from UN and the spliced GDP,1017.592,.5199062
GNB,1986,616.398,Derived using data on imports from UN and the spliced GDP,2149.203,.286803
GNB,1987,1690.526,Derived using data on imports from UN and the spliced GDP,4296.195,.3934939
GNB,1988,3807.078,Derived using data on imports from UN and the spliced GDP,8068.421,.4718492
GNB,1989,6680.651,Derived using data on imports from UN and the spliced GDP,17057.27,.3916601
GNB,1990,9192.947,Derived using data on imports from UN and the spliced GDP,23571.62,.3900007
GNB,1991,15805.62,Derived using data on imports from UN and the spliced GDP,41593.77,.3799996
GNB,1992,39183.54,Derived using data on imports from UN and the spliced GDP,69376.73,.5647937
GNB,1993,34543.72,Derived using data on imports from UN and the spliced GDP,105583.8,.3271686
GNB,1994,39730.74,Derived using data on imports from UN and the spliced GDP,115801.4,.3430937
GNB,1995,78149.79,Derived using data on imports from UN and the spliced GDP,222374.9,.3514326
GNB,1996,69213.18,Derived using data on imports from UN and the spliced GDP,217407,.3183577
GNB,1997,63412,Derived using data on imports from UN and the spliced GDP,240723,.2634231
GNB,1998,42867,Derived using data on imports from UN and the spliced GDP,221641.3,.1934071
GNB,1999,46281,Derived using data on imports from UN and the spliced GDP,249890,.1852055
GNB,2000,61118,Derived using data on imports from UN and the spliced GDP,258220,.2366896
GNB,2001,68639,Derived using data on imports from UN and the spliced GDP,278627,.2463473
GNB,2002,62064,Derived using data on imports from UN and the spliced GDP,284549.7,.218113
GNB,2003,62742,Derived using data on imports from UN and the spliced GDP,276878,.2266052
GNB,2004,67193,Derived using data on imports from UN and the spliced GDP,280577,.2394815
GNB,2005,77901,Derived using data on imports from UN and the spliced GDP,309516,.2516865
GNB,2006,87134,Derived using data on imports from UN and the spliced GDP,309467,.2815615
GNB,2007,113148,Derived using data on imports from UN and the spliced GDP,333565,.3392082
GNB,2008,127214,Derived using data on imports from UN and the spliced GDP,387197,.3285511
GNB,2009,136563,Derived using data on imports from UN and the spliced GDP,390402.6,.3498004
GNB,2010,148173,Derived using data on imports from UN and the spliced GDP,420515,.3523608
GNB,2011,160408.6,Derived using data on imports from UN and the spliced GDP,518287.6,.3094973
GNB,2012,129817,Derived using data on imports from UN and the spliced GDP,505078.2,.2570236
GNB,2013,133416.8,Derived using data on imports from UN and the spliced GDP,516662.3,.2582283
GNB,2014,167346.7,Derived using data on imports from UN and the spliced GDP,520872.4,.3212816
GNB,2015,201522.2,Derived using data on imports from UN and the spliced GDP,619725.7,.3251797
GNB,2016,220560.8,Derived using data on imports from UN and the spliced GDP,698684.5,.3156801
GNB,2017,243386,Derived using data on imports from UN and the spliced GDP,783989.4,.3104455
GNB,2018,239368.7,Derived using data on imports from UN and the spliced GDP,792885.1,.3018958
GNB,2019,277985.4,Derived using data on imports from UN and the spliced GDP,799961.8,.3474984
GNB,2020,243263.3,Derived using data on imports from UN and the spliced GDP,803841.6,.302626
GNB,2021,272708.8,Derived using data on imports from UN and the spliced GDP,876729.1,.3110525
GNB,2022,345006.8,Derived using data on imports from UN and the spliced GDP,984003.9,.3506152
GNB,2023,339534.3,Derived using data on imports from UN and the spliced GDP,1116951,.3039832
GNB,2024,355122.9,Derived using data on imports from BCEAO and the spliced GDP,1185072,.2996637
GNB,2025,388316.2,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1279166,.3035698
GNB,2026,405479.8,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1380732,.2936701
GNB,2027,428296.2,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1490363,.2873771
GNB,2028,447762.2,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1601037,.2796701
GNB,2029,472308.5,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,1719930,.2746091
GNQ,1962,1433.225,Derived using data on imports from WDI_ARC and the spliced GDP,2687.179,.5333567
GNQ,1963,1143.584,Derived using data on imports from WDI_ARC and the spliced GDP,3193.069,.3581456
GNQ,1964,1494.399,Derived using data on imports from WDI_ARC and the spliced GDP,3480.858,.4293191
GNQ,1965,1603.015,Derived using data on imports from WDI_ARC and the spliced GDP,4065.066,.3943391
GNQ,1966,1596.772,Derived using data on imports from WDI_ARC and the spliced GDP,4416.755,.3615262
GNQ,1967,1821.494,Derived using data on imports from WDI_ARC and the spliced GDP,4488.945,.4057733
GNQ,1968,896.3898,Derived using data on imports from WDI_ARC and the spliced GDP,4682.89,.1914181
GNQ,1969,1188.528,Derived using data on imports from WDI_ARC and the spliced GDP,5194.068,.2288241
GNQ,1970,2613.887,Derived using data on imports from UN and the spliced GDP,5796.82,.4509175
GNQ,1971,2787.797,Derived using data on imports from UN and the spliced GDP,5632.773,.4949244
