ISO3,year,source,rGDP_pc,USDfx,rGDP_pc_USD
LSO,2016,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14641.99,14.70961,995.4028
LSO,2017,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14007.03,13.3238,1051.279
LSO,2018,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13632.21,13.23393,1030.096
LSO,2019,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13281.96,14.44843,919.2672
LSO,2020,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12055.07,16.4591,732.4258
LSO,2021,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12187.6,14.77868,824.6747
LSO,2022,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12344.51,16.35585,754.7458
LSO,2023,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12432.08,18.45024,673.8164
LSO,2024,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,12644.99,18.32866,689.9026
LSO,2025,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,12827.17,20.11386,637.7278
LSO,2026,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,12910.72,20.60409,626.6093
LSO,2027,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,13019.67,21.04056,618.7892
LSO,2028,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,13183.15,21.53448,612.188
LSO,2029,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,13302.29,22.03803,603.6061
LTU,1982,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,6017.437,,
LTU,1983,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,6045.642,,
LTU,1984,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,6080.018,,
LTU,1985,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,5855.697,,
LTU,1986,Derived using data on real GDP per capita derived using data on real gdp from maddison and the spliced population and the spliced USD exchange rate,6023.167,,
LTU,1987,Derived using data on real GDP per capita derived using data on real gdp from wdi_arc and the spliced population and the spliced USD exchange rate,6095.442,,
LTU,1988,Derived using data on real GDP per capita derived using data on real gdp from wdi_arc and the spliced population and the spliced USD exchange rate,6717.668,,
LTU,1989,Derived using data on real GDP per capita derived using data on real gdp from wdi_arc and the spliced population and the spliced USD exchange rate,6886.561,,
LTU,1990,Derived using data on real GDP per capita derived using data on real gdp from ameco and the spliced population and the spliced USD exchange rate,7510.859,.00666,1127757
LTU,1991,Derived using data on real GDP per capita derived using data on real gdp from ameco and the spliced population and the spliced USD exchange rate,7072.489,.0175,404142.3
LTU,1992,Derived using data on real GDP per capita derived using data on real gdp from ameco and the spliced population and the spliced USD exchange rate,5575.043,.932576,5978.111
LTU,1993,Derived using data on real GDP per capita derived using data on real gdp from ameco and the spliced population and the spliced USD exchange rate,4692.546,1.183448,3965.148
LTU,1994,Derived using data on real GDP per capita derived using data on real gdp from ameco and the spliced population and the spliced USD exchange rate,4263.762,1.152058,3700.996
LTU,1995,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,4438.073,1.15848,3830.945
LTU,1996,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,4696.763,1.15848,4054.246
LTU,1997,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,5124.185,1.15848,4423.196
LTU,1998,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,5546.782,1.15848,4787.982
LTU,1999,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,5525.006,1.158747,4768.086
LTU,2000,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,5754.214,1.158705,4966.073
LTU,2001,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,6177.958,1.158405,5333.16
LTU,2002,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,6646.248,1.063103,6251.744
LTU,2003,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,7407.479,.885744,8363.002
LTU,2004,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,7978.209,.80487,9912.42
LTU,2005,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,8736.221,.805111,10850.95
LTU,2006,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,9533.206,.797168,11958.84
LTU,2007,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,10715.83,.730754,14664.08
LTU,2008,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,11108.04,.683499,16251.74
LTU,2009,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,9565.387,.718958,13304.51
LTU,2010,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,9809.815,.755868,12978.21
LTU,2011,Derived using data on real GDP per capita derived using data on real gdp from oecd_eo and the spliced population and the spliced USD exchange rate,10668.39,.719207,14833.55
