ISO3,year,gen_govrev_GDP,source,nGDP,gen_govrev
JPN,1919,2.89782,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,15784.41,457.4037
JPN,1920,3.12531,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,15594.9,487.389
JPN,1921,3.50867,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,15309.63,537.1646
JPN,1922,3.0418,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,15607,474.7336
JPN,1923,3.19686,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,15852.95,506.7967
JPN,1924,3.31215,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,16663.39,551.9165
JPN,1925,2.76606,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,17300.45,478.5409
JPN,1926,2.67668,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,16790.4,449.4253
JPN,1927,2.7877,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,16274.3,453.6786
JPN,1928,2.70871,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,17104.9,463.3221
JPN,1929,2.79811,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,17330.69,484.9318
JPN,1930,3.07653,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,14569.76,448.2429
JPN,1931,3.03594,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,13090,397.4045
JPN,1932,3.59503,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,14373.19,516.7206
JPN,1933,3.82447,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,16290.43,623.0225
JPN,1934,3.98035,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,17113.97,681.1959
JPN,1935,3.73491,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,18248.99,681.5833
JPN,1936,5.08202,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,20061.39,1019.524
JPN,1937,4.63801,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,23504.74,1090.152
JPN,1938,5.34841,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,27444.04,1467.82
JPN,1939,3.8213,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,34087.83,1302.598
JPN,1940,4.2946,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,39829.45,1710.515
JPN,1941,4.906,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,45389.96,2226.831
JPN,1942,5.74728,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,54982.34,3159.989
JPN,1943,7.75367,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,64526.21,5003.149
JPN,1944,,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,75322.7,
JPN,1945,,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,,
JPN,1946,,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,493507.9,
JPN,1947,17.861,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1362873,243422.8
JPN,1948,22.5619,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2713252,612161.2
JPN,1949,30.5096,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3513901,1072077
JPN,1950,22.8553,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4109442,939225.3
JPN,1951,22.2465,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5691444,1266147
JPN,1952,21.3428,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6424982,1371271
JPN,1953,21.4429,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,7251505,1554933
JPN,1954,20.1813,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,8052165,1625032
JPN,1955,18.9081,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,8851611,1673672
JPN,1956,19.5518,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,9964936,1948324
JPN,1957,19.3075,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.15e+07,2217224
JPN,1958,18.5967,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.22e+07,2269318
JPN,1959,18.286,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.40e+07,2550905
JPN,1960,18.94741,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,1.69e+07,3208120
JPN,1961,19.50885,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.04e+07,3989560
JPN,1962,19.69506,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.32e+07,4570492
JPN,1963,19.93009,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.66e+07,5293309
JPN,1964,19.58946,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.12e+07,6120257
JPN,1965,19.81511,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.48e+07,6887512
JPN,1966,19.41674,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.04e+07,7838196
JPN,1967,19.67435,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.73e+07,9307259
JPN,1968,19.88203,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.60e+07,1.11e+07
JPN,1969,20.02192,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,6.58e+07,1.32e+07
JPN,1970,20.91524,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,7.76e+07,1.62e+07
JPN,1971,21.91977,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,8.53e+07,1.87e+07
JPN,1972,21.84596,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,9.77e+07,2.13e+07
JPN,1973,22.78408,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,1.19e+08,2.71e+07
JPN,1974,24.78293,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,1.42e+08,3.52e+07
JPN,1975,24.30578,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,1.57e+08,3.81e+07
JPN,1976,23.84756,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,1.76e+08,4.20e+07
JPN,1977,24.84986,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,1.96e+08,4.88e+07
JPN,1978,24.69765,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.16e+08,5.34e+07
JPN,1979,26.40983,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.34e+08,6.19e+07
JPN,1980,27.66792,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.54e+08,7.03e+07
JPN,1981,28.81242,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.73e+08,7.87e+07
JPN,1982,29.10074,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.87e+08,8.34e+07
JPN,1983,29.27474,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,2.98e+08,8.73e+07
JPN,1984,29.89521,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.17e+08,9.47e+07
JPN,1985,30.13135,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.40e+08,1.03e+08
JPN,1986,30.26337,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.56e+08,1.08e+08
JPN,1987,31.6654,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.70e+08,1.17e+08
JPN,1988,31.70817,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,3.98e+08,1.26e+08
JPN,1989,31.59779,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.29e+08,1.36e+08
JPN,1990,32.41976,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.63e+08,1.50e+08
JPN,1991,32.19395,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.91e+08,1.58e+08
JPN,1992,32.03366,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.03e+08,1.61e+08
JPN,1993,30.72402,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.06e+08,1.55e+08
JPN,1994,29.92095,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.11e+08,1.53e+08
JPN,1995,30.03476,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.22e+08,1.57e+08
JPN,1996,29.87376,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.36e+08,1.60e+08
JPN,1997,30.49367,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.44e+08,1.66e+08
JPN,1998,29.55573,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.36e+08,1.59e+08
JPN,1999,29.81486,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.28e+08,1.57e+08
JPN,2000,29.6786,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.35e+08,1.59e+08
JPN,2001,30.00634,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.32e+08,1.60e+08
JPN,2002,29.06643,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.24e+08,1.52e+08
JPN,2003,28.61956,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.24e+08,1.50e+08
JPN,2004,29.36691,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.29e+08,1.55e+08
JPN,2005,30.08583,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.33e+08,1.60e+08
JPN,2006,31.01826,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.35e+08,1.66e+08
JPN,2007,31.21735,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.39e+08,1.68e+08
JPN,2008,31.04623,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.28e+08,1.64e+08
JPN,2009,30.10815,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.95e+08,1.49e+08
JPN,2010,29.77135,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.06e+08,1.51e+08
JPN,2011,30.74629,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,4.97e+08,1.53e+08
JPN,2012,31.53435,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.00e+08,1.58e+08
JPN,2013,32.24493,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.09e+08,1.64e+08
JPN,2014,33.86539,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.19e+08,1.76e+08
JPN,2015,34.71354,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.38e+08,1.87e+08
JPN,2016,34.73691,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.44e+08,1.89e+08
JPN,2017,34.70692,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.53e+08,1.92e+08
JPN,2018,35.38289,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.57e+08,1.97e+08
JPN,2019,35.36491,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.58e+08,1.97e+08
JPN,2020,36.57659,Derived using data on general government revenue to GDP from OECD_EO and the spliced GDP,5.40e+08,1.97e+08
